-18374.765620,-8274.660501,-15047.239071,52009.357752,-12871.274396,11129.224137,-3723.599461,2201.959753,-6270.714852,-12940.855377,-14667.326470,-6886.080728,48202.252174,-3924.340478,748.962253,802.271164,-45.383999,-776.408020,-617.807983,-840.000000,-140.000000,0.000000
-18568.175264,-8713.604058,-15154.080409,51706.692780,-13169.938406,11104.547811,-4196.964705,2044.692879,-6501.764834,-13274.611625,-14724.926916,-7061.899550,49629.433409,-3526.971165,945.411735,251.255959,-81.008003,-768.112000,-632.936035,4900.000000,-1120.000000,2520.000000
-18562.475570,-8708.507861,-15149.945337,51712.928917,-13158.874292,11112.862660,-4190.996789,2055.667586,-6496.690988,-13270.320090,-14721.015360,-7058.926768,49637.345926,-3522.143188,945.523494,257.201523,-80.520004,-768.600037,-631.471985,4480.000000,-1260.000000,2240.000000
-18599.713576,-8746.438771,-15183.361195,51683.223448,-13197.922790,11069.276758,-4225.865510,2015.434446,-6533.057276,-13301.724291,-14752.911300,-7094.019007,49599.839699,-3530.592147,933.364145,225.149122,-82.959999,-770.064026,-627.567993,4200.000000,-1260.000000,2100.000000
-18611.202372,-8758.888693,-15192.927741,51670.885285,-13214.753653,11053.429372,-4238.829522,1998.111844,-6544.926053,-13310.933210,-14759.907396,-7102.691484,49587.613295,-3535.017793,928.759686,213.436808,-81.008003,-768.112000,-630.984009,3640.000000,-1260.000000,1680.000000
-18578.345308,-8726.746884,-15163.445790,51695.136928,-13179.057917,11093.483698,-4207.157100,2033.584062,-6512.739541,-13282.457087,-14728.279677,-7071.220228,49622.884348,-3527.127627,938.460343,238.850741,-81.008003,-768.112000,-629.520020,3360.000000,-1540.000000,1400.000000
-18560.978003,-8711.502994,-15148.112494,51708.659733,-13159.231920,11112.639143,-4190.817975,2051.532513,-6497.182727,-13267.213198,-14713.527526,-7057.451553,49640.519874,-3522.590223,944.830590,248.752564,-83.447998,-768.600037,-628.056030,3360.000000,-1540.000000,1540.000000
-18583.553265,-8733.631221,-15169.145485,51693.393492,-13185.517572,11077.993939,-4212.655629,2020.284774,-6519.288602,-13285.429869,-14735.476939,-7080.809126,49612.446083,-3526.278261,945.277625,226.981965,-83.936005,-769.575989,-627.080017,3220.000000,-1540.000000,1260.000000
-18593.857419,-8739.599137,-15175.895712,51685.704492,-13198.839211,11057.720906,-4221.216347,1999.877632,-6527.536395,-13293.543553,-14744.708210,-7088.609885,49597.001028,-3525.831226,950.418526,219.203558,-85.888000,-770.552002,-631.471985,3220.000000,-1400.000000,1400.000000
-18551.120883,-8693.532192,-15139.551775,51719.612088,-13156.862635,11093.528401,-4179.955027,2030.901853,-6481.603561,-13260.373564,-14713.304009,-7048.130876,49630.461589,-3513.783635,973.776099,250.920683,-83.936005,-768.112000,-626.591980,3360.000000,-1120.000000,1260.000000
-18521.996560,-8664.787849,-15118.407025,51746.233016,-13125.436083,11120.842233,-4149.221378,2059.735603,-6448.500627,-13242.939203,-14698.305988,-7023.409846,49652.835685,-3506.474615,987.902401,275.239381,-84.424004,-772.504028,-631.960022,3780.000000,-1260.000000,1400.000000
