Ch 1,Ch 2,Ch 3,Ch 4,Ch 5,Ch 6,Ch 7,Ch 8,Ch 9,Ch 10,Ch 11,Ch 12,Ch 13,Ch 14,Ch 15,Ch 16
-0.12904136213250517,-0.36164150202743905,-0.9152898567984497,-3.1363797775016478,0.382973305524965,-2.716309357861663,1.3440557581677897,-9.367401762027956,-1.294255340976047,-0.15008959916523934,-0.2721897639895322,1.0633193315164429,-0.5625805247573016,-0.5428620633706577,0.7608957345369234,1.22869689900185
-0.7014083282998362,-0.9702159083176338,-1.0785489917050175,0.5716597153329686,-1.415492633725083,0.4940180980317626,-1.9381849373348843,6.051098031262857,-0.7113781655936143,-1.2418479004587333,-0.6942533906174241,-1.5170221865453075,-0.808934015591937,-0.5767308088814816,-1.0925792542542196,-1.3239329159161604
-11.518522077422729,-16.450906986860804,-19.937797559937515,-4.612904879536218,-18.001840803505946,-0.4608497170447309,-21.086727487980877,53.621546374939584,-19.98863849096505,-23.117960323981276,-14.701617680622675,-20.39878594072973,-22.789565042688878,-16.747038388761354,-19.92081430813705,-19.676819466444403
-19.413215634828564,-27.86705673819011,-34.17069135316999,-10.632231486024875,-29.587251250540007,-2.9840928767468204,-33.78420490904942,81.09811533723165,-34.964319349590134,-39.12643746826079,-25.10756322235104,-33.29353620221199,-39.35812897010706,-29.019019262937775,-33.18782261035566,-32.18842083306281
-5.272789320373891,-7.539133314090411,-9.207308777161384,-2.3385056150594092,-8.168494196209727,-0.3739207543728291,-9.496720688488072,23.828106590357006,-9.351864158776344,-10.669970611408832,-6.786155050827054,-9.266349864264754,-10.621675227751956,-7.834437385063308,-9.098929535147752,-8.940819198089097
22.250319846318497,32.10985134498233,39.69869174727639,15.32390978937339,33.18676086650695,5.973891666090689,36.93418990947623,-82.72010018101692,41.07397342923593,44.7112011261024,28.975221750679587,36.8868583663186,45.5942684627229,33.66159400584634,37.422841029558455,35.67788801809358
30.91673327203566,44.526956689862374,54.770282260796414,19.36477264038043,46.66300011611613,6.869319253746124,52.561957923847345,-121.19244911671893,56.107080198835085,61.929260994676916,39.98318023167316,51.960240135106,62.53744688502854,46.0999475375394,52.16616541750194,50.16438513753162
6.515383696369208,9.22709049622283,10.752178457772494,0.6127874914252424,10.837071205025325,-1.1206526748354382,13.329437691832291,-36.744785833905546,9.876027230428411,12.5440217515061,7.873121614638056,12.194210347522715,11.495489109491688,8.294905131680254,11.307182677577638,11.634263831685251
-25.66035327156368,-37.16904387753231,-46.54293020351366,-20.65655770107411,-37.45979201798678,-9.180353208861503,-40.7261572770672,85.79904012772984,-49.110282086487125,-52.030129551391106,-33.863329345180986,-41.45641942550344,-53.99188287545605,-40.055631023054374,-42.73148853591502,-40.127107475235796
-30.81606062059269,-44.41396077338449,-54.760989170126855,-19.624140033963528,-46.58629092503654,-7.33354852032554,-52.41394753181072,119.80795796372385,-55.95734167461337,-61.61884945063535,-39.73648769136621,-51.595081497426364,-62.0309655720238,-45.78428548176182,-51.529412578298235,-49.598893291390034
-6.186210970145413,-8.69019522540396,-9.853979701631626,1.5010776784194062,-11.11476051831186,2.2800358249122312,-14.316023007057145,41.68264686378994,-7.9971810563772845,-11.389855048093892,-6.918632463047122,-12.217837741892703,-9.283879090176226,-6.6164783832153535,-10.34947624610615,-11.285732625176038
19.467813759920812,28.293398765813734,35.70985625235199,17.956683384176667,27.652851131030157,8.49293697978627,29.267151208579534,-57.646069198566366,38.50505343706976,39.814377630712194,26.13512563110848,30.669712917437295,42.24325816517469,31.390670369414607,32.51867471161224,29.950255717373786
22.6308374746807,32.636791953559374,40.08569242310355,14.336281631286159,34.39252728920503,5.5346819806514125,38.75801267524691,-88.1715471200864,40.48436668215141,44.793613488872545,28.92704910531243,37.79993892922604,44.702008466331,32.91417680386389,37.54071270669469,36.21715568258313
7.767593034573852,11.025223032280465,12.616873232482895,-0.05975890974626111,13.634767552347567,-1.247579310501535,17.073222679112643,-46.35430067722399,10.273967541596466,13.94797636661049,8.651115540826323,14.527653272720631,11.431754654261159,8.121785698140295,12.440198421616019,13.317384902331648
-6.79501943689956,-9.947216971606606,-13.028208563066535,-8.450813688826704,-8.820395570545351,-4.312186882851747,-8.522923210077108,13.099787220115909,-15.222344673238904,-14.668080238707065,-9.744889049417848,-10.054510580291026,-16.69066182524575,-12.5577019329819,-11.580423555929725,-10.09614015984237
-12.072170938756544,-17.423031977058177,-21.39633788444279,-7.389983013758041,-18.64363392611104,-3.081769460767252,-21.1493619728423,47.906183570315996,-21.13991694673009,-23.569794960838433,-15.144853704946017,-20.13879000783867,-23.0098102984513,-16.951320615367948,-19.49802774418599,-19.012203690783355
-10.686323685362028,-15.363502751123052,-18.40773946146048,-4.189410055952594,-17.56559425237223,-1.5177943325414238,-20.774290197609915,50.012297804269885,-16.606278712276477,-19.851044751075907,-12.561700424486487,-18.444466971257064,-17.782291688222898,-12.949312948798058,-16.589402237478254,-16.920731436273513
-5.35091307657609,-7.68895951498256,-9.210537258490243,-1.9459657393244736,-8.870883728121099,-0.6952332628939718,-10.544258182495813,25.54770248637222,-8.22355246076765,-9.903581007158424,-6.23865558955144,-9.277174607168337,-8.763725534482763,-6.386156056092482,-8.233686221516667,-8.459838965781456
3.761885595288799,5.473366306298391,6.651876413717111,2.6637347170648478,5.904596510204828,1.4914152524811033,6.629487379570837,-13.713553487934547,6.169451367126873,6.9001811215701645,4.489959153500161,6.007191181712399,6.402460099715109,4.66353080629318,5.6327660060452684,5.511974308577577
12.29159890617577,17.84790504501289,21.931537223780836,8.884613867375874,18.925118917424626,4.590213195834078,21.111304814962452,-44.300450349972365,21.2441085798346,23.360369537722473,15.153649342677788,19.78286746909514,22.500755110086764,16.526378520980405,19.036523805153568,18.43144069502525
