Interval=	0.001 s
ExcelDateTime=	4.5785657077867596e+004	5/8/2025 15:46:11.52776
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6	Channel 7	Channel 8	Channel 9
Range=	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV
0	0.4657196	0.4780249	0.4650086	0.4269432	0.5251678	0.3310705	0.4305255	0.4102327
0.001	0.4657196	0.4780249	0.4650086	0.4269432	0.5251678	0.3310705	0.4305255	0.4102327
0.002	0.4657196	0.4780249	0.4650086	0.4269432	0.5251678	0.3310705	0.4305255	0.4102327
0.003	0.4657196	0.4780249	0.4650086	0.4269432	0.5251678	0.3310705	0.4305255	0.4102327
0.004	0.4657196	0.4780249	0.4650086	0.4269432	0.5251678	0.3310705	0.4305255	0.4102327
0.005	0.4657196	0.4780249	0.4650086	0.4269432	0.5251678	0.3310705	0.4305255	0.4102327
0.006	0.4657196	0.4780249	0.4650086	0.4269432	0.5251678	0.3310705	0.4305255	0.4102327
0.007	0.4657196	0.4780249	0.4650086	0.4269432	0.5251678	0.3310705	0.4305255	0.4102327
0.008	0.4657196	0.4780249	0.4650086	0.4269432	0.5251678	0.3310705	0.4305255	0.4102327
0.009	0.4657196	0.4780249	0.4650086	0.4269432	0.5251678	0.3310705	0.4305255	0.4102327
0.01	0.4657196	0.4780249	0.4650086	0.4269432	0.5251678	0.3310705	0.4305255	0.4102327
0.011	0.4657196	0.4780249	0.4650086	0.4269432	0.5251678	0.3310705	0.4305255	0.4102327
0.012	0.4657196	0.4780249	0.4650086	0.4269432	0.5251678	0.3310705	0.4305255	0.4102327
0.013	0.4657196	0.4780249	0.4650086	0.4269432	0.5251678	0.3310705	0.4305255	0.4102327
0.014	0.4657196	0.4780249	0.4650086	0.4269432	0.5251678	0.3310705	0.4305255	0.4102327
0.015	0.4657196	0.4780249	0.4650086	0.4269432	0.5251678	0.3310705	0.4305255	0.4102327
