Interval=	0.001 s
ExcelDateTime=	4.5785681742604080e+004	5/8/2025 16:21:42.560992
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6	Channel 7	Channel 8	Channel 9
Range=	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV
0	-0.7712621	-0.7744723	-0.7567577	-0.7131743	-0.8713472	-0.5539549	-0.7062711	-0.6868377
0.001	-0.7712621	-0.7744723	-0.7567577	-0.7131743	-0.8713472	-0.5539549	-0.7062711	-0.6868377
0.002	-0.7712621	-0.7744723	-0.7567577	-0.7131743	-0.8713472	-0.5539549	-0.7062711	-0.6868377
0.003	-0.7712621	-0.7744723	-0.7567577	-0.7131743	-0.8713472	-0.5539549	-0.7062711	-0.6868377
0.004	-0.7712621	-0.7744723	-0.7567577	-0.7131743	-0.8713472	-0.5539549	-0.7062711	-0.6868377
0.005	-0.7712621	-0.7744723	-0.7567577	-0.7131743	-0.8713472	-0.5539549	-0.7062711	-0.6868377
0.006	-0.7712621	-0.7744723	-0.7567577	-0.7131743	-0.8713472	-0.5539549	-0.7062711	-0.6868377
0.007	-0.7712621	-0.7744723	-0.7567577	-0.7131743	-0.8713472	-0.5539549	-0.7062711	-0.6868377
0.008	-0.7712621	-0.7744723	-0.7567577	-0.7131743	-0.8713472	-0.5539549	-0.7062711	-0.6868377
0.009	-0.7712621	-0.7744723	-0.7567577	-0.7131743	-0.8713472	-0.5539549	-0.7062711	-0.6868377
0.01	-0.7712621	-0.7744723	-0.7567577	-0.7131743	-0.8713472	-0.5539549	-0.7062711	-0.6868377
0.011	-0.7712621	-0.7744723	-0.7567577	-0.7131743	-0.8713472	-0.5539549	-0.7062711	-0.6868377
0.012	-0.7712621	-0.7744723	-0.7567577	-0.7131743	-0.8713472	-0.5539549	-0.7062711	-0.6868377
0.013	-0.7712621	-0.7744723	-0.7567577	-0.7131743	-0.8713472	-0.5539549	-0.7062711	-0.6868377
0.014	-0.7712621	-0.7744723	-0.7567577	-0.7131743	-0.8713472	-0.5539549	-0.7062711	-0.6868377
0.015	-0.7712621	-0.7744723	-0.7567577	-0.7131743	-0.8713472	-0.5539549	-0.7062711	-0.6868377
0.016	-0.7712621	-0.7744723	-0.7567577	-0.7131743	-0.8713472	-0.5539549	-0.7062711	-0.6868377
0.017	-0.7712621	-0.7744723	-0.7567577	-0.7131743	-0.8713472	-0.5539549	-0.7062711	-0.6868377
0.018	-0.7712621	-0.7744723	-0.7567577	-0.7131743	-0.8713472	-0.5539549	-0.7062711	-0.6868377
0.019	-0.7712621	-0.7744723	-0.7567577	-0.7131743	-0.8713472	-0.5539549	-0.7062711	-0.6868377
0.02	-0.7712621	-0.7744723	-0.7567577	-0.7131743	-0.8713472	-0.5539549	-0.7062711	-0.6868377
0.021	-0.7712621	-0.7744723	-0.7567577	-0.7131743	-0.8713472	-0.5539549	-0.7062711	-0.6868377
0.022	-0.7712621	-0.7744723	-0.7567577	-0.7131743	-0.8713472	-0.5539549	-0.7062711	-0.6868377
0.023	-0.7712621	-0.7744723	-0.7567577	-0.7131743	-0.8713472	-0.5539549	-0.7062711	-0.6868377
0.024	-0.7712621	-0.7744723	-0.7567577	-0.7131743	-0.8713472	-0.5539549	-0.7062711	-0.6868377
0.025	-0.7712621	-0.7744723	-0.7567577	-0.7131743	-0.8713472	-0.5539549	-0.7062711	-0.6868377
0.026	-0.7712621	-0.7744723	-0.7567577	-0.7131743	-0.8713472	-0.5539549	-0.7062711	-0.6868377
0.027	-0.7712621	-0.7744723	-0.7567577	-0.7131743	-0.8713472	-0.5539549	-0.7062711	-0.6868377
0.028	-0.7712621	-0.7744723	-0.7567577	-0.7131743	-0.8713472	-0.5539549	-0.7062711	-0.6868377
0.029	-0.7712621	-0.7744723	-0.7567577	-0.7131743	-0.8713472	-0.5539549	-0.7062711	-0.6868377
0.03	-0.7712621	-0.7744723	-0.7567577	-0.7131743	-0.8713472	-0.5539549	-0.7062711	-0.6868377
0.031	-0.7712621	-0.7744723	-0.7567577	-0.7131743	-0.8713472	-0.5539549	-0.7062711	-0.6868377
0.032	-0.7712621	-0.7744723	-0.7567577	-0.7131743	-0.8713472	-0.5539549	-0.7062711	-0.6868377
0.033	-0.7712621	-0.7744723	-0.7567577	-0.7131743	-0.8713472	-0.5539549	-0.7062711	-0.6868377
0.034	-0.7712621	-0.7744723	-0.7567577	-0.7131743	-0.8713472	-0.5539549	-0.7062711	-0.6868377
0.035	-0.7712621	-0.7744723	-0.7567577	-0.7131743	-0.8713472	-0.5539549	-0.7062711	-0.6868377
0.036	-0.7712621	-0.7744723	-0.7567577	-0.7131743	-0.8713472	-0.5539549	-0.7062711	-0.6868377
0.037	-0.7712621	-0.7744723	-0.7567577	-0.7131743	-0.8713472	-0.5539549	-0.7062711	-0.6868377
0.038	-0.7712621	-0.7744723	-0.7567577	-0.7131743	-0.8713472	-0.5539549	-0.7062711	-0.6868377
0.039	-0.7712621	-0.7744723	-0.7567577	-0.7131743	-0.8713472	-0.5539549	-0.7062711	-0.6868377
0.04	-0.7712621	-0.7744723	-0.7567577	-0.7131743	-0.8713472	-0.5539549	-0.7062711	-0.6868377
0.041	-0.7712621	-0.7744723	-0.7567577	-0.7131743	-0.8713472	-0.5539549	-0.7062711	-0.6868377
0.042	-0.7712621	-0.7744723	-0.7567577	-0.7131743	-0.8713472	-0.5539549	-0.7062711	-0.6868377
