Interval=	0.001 s
ExcelDateTime=	4.5771620022745847e+004	4/24/2025 14:52:49.965241
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6	Channel 7	Channel 8	Channel 9
Range=	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV
0	0.45	0.646875	0.5203125	0.7101563	0.6785156	0.4605469	0.3867188	0.5132813
0.001	0.45	0.646875	0.5203125	0.7101563	0.6785156	0.4605469	0.3867188	0.5132813
0.002	0.3199219	0.4921875	0.3796875	0.5589844	0.5167969	0.3234375	0.2496094	0.3796875
0.003	0.1652344	0.2953125	0.2214844	0.3515625	0.3128906	0.1722656	0.09140625	0.2179688
0.004	0.01757813	0.0984375	0.07734375	0.1195313	0.1019531	0.03867188	-0.05625	0.06328125
0.005	-0.08085938	-0.05625	-0.02109375	-0.07382813	-0.05273438	-0.05976563	-0.1652344	-0.04570313
0.006	-0.1371094	-0.1617188	-0.07382813	-0.2179688	-0.1617188	-0.1125	-0.2144531	-0.1195313
0.007	-0.1617188	-0.2320313	-0.09140625	-0.3339844	-0.2425781	-0.1335938	-0.225	-0.1652344
0.008	-0.1757813	-0.2707031	-0.0984375	-0.4007813	-0.28125	-0.140625	-0.2179688	-0.1792969
0.009	-0.140625	-0.2390625	-0.05976563	-0.3761719	-0.2390625	-0.09140625	-0.1546875	-0.1335938
0.01	-0.02460938	-0.1125	0.05273438	-0.2355469	-0.09492188	0.03164063	-0.02460938	-0.003515625
0.011	0.1265625	0.05625	0.2074219	-0.0421875	0.09492188	0.1828125	0.1265625	0.1617188
0.012	0.3164063	0.2882813	0.39375	0.2179688	0.3480469	0.3621094	0.309375	0.3585938
0.013	0.4921875	0.5308594	0.5695313	0.4851563	0.5941406	0.5308594	0.4746094	0.5414063
0.014	0.6117188	0.7136719	0.6925781	0.6820313	0.7628906	0.6398438	0.5765625	0.6679688
0.015	0.6714844	0.8332031	0.7523438	0.8332031	0.8789063	0.6890625	0.6152344	0.7382813
0.016	0.6574219	0.8648438	0.7347656	0.8929688	0.9035156	0.6820313	0.5941406	0.7382813
0.017	0.5660156	0.7945313	0.646875	0.8402344	0.8261719	0.5941406	0.4957031	0.6574219
0.018	0.421875	0.6363281	0.4957031	0.6925781	0.6609375	0.4429688	0.3445313	0.50625
0.019	0.2777344	0.4640625	0.3445313	0.5167969	0.4816406	0.2917969	0.1898438	0.3515625
0.02	0.1371094	0.2707031	0.2003906	0.3058594	0.28125	0.1511719	0.04921875	0.196875
0.021	0.01757813	0.084375	0.07382813	0.08789063	0.084375	0.02460938	-0.07382813	0.05273438
0.022	-0.05273438	-0.0421875	0	-0.07734375	-0.04570313	-0.04570313	-0.1476563	-0.03867188
