Interval=	0.001 s
ExcelDateTime=	4.5771603654940351e+004	4/24/2025 14:29:15.786846
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6	Channel 7	Channel 8	Channel 9
Range=	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV
0	0.08085938	-0.2355469	0.02460938	-0.3164063	-0.1546875	-0.4957031	-0.1371094	-0.4078125
0.001	0.08085938	-0.2355469	0.02460938	-0.3164063	-0.1546875	-0.4957031	-0.1371094	-0.4078125
0.002	-0.02460938	-0.3304688	-0.06328125	-0.4113281	-0.2320313	-0.5835938	-0.1828125	-0.478125
0.003	-0.07382813	-0.3585938	-0.09492188	-0.4253906	-0.225	-0.6082031	-0.1722656	-0.478125
0.004	-0.03164063	-0.2882813	-0.0421875	-0.3269531	-0.1195313	-0.5449219	-0.1089844	-0.3867188
0.005	0.09140625	-0.1195313	0.08085938	-0.1265625	0.084375	-0.4078125	0.01757813	-0.2214844
0.006	0.2460938	0.07382813	0.2355469	0.1019531	0.309375	-0.253125	0.1652344	-0.0421875
0.007	0.3867188	0.2425781	0.3761719	0.3128906	0.5027344	-0.1265625	0.2882813	0.1019531
0.008	0.5238281	0.4042969	0.50625	0.5167969	0.6855469	-0.01054688	0.3902344	0.2320313
0.009	0.6046875	0.5027344	0.5800781	0.6398438	0.7875	0.04921875	0.4394531	0.3058594
0.01	0.6117188	0.5132813	0.5765625	0.6539063	0.7734375	0.04570313	0.4113281	0.2953125
0.011	0.6011719	0.4957031	0.5519531	0.61875	0.7171875	0.0140625	0.3550781	0.2496094
0.012	0.5871094	0.4535156	0.5273438	0.5625	0.646875	-0.01054688	0.3058594	0.196875
0.013	0.5554688	0.3761719	0.4851563	0.4640625	0.5414063	-0.05273438	0.2496094	0.1265625
0.014	0.5132813	0.2777344	0.4289063	0.3339844	0.4113281	-0.1054688	0.1898438	0.04570313
0.015	0.4640625	0.1898438	0.3796875	0.2144531	0.3023438	-0.1582031	0.1476563	-0.02460938
0.016	0.3832031	0.07382813	0.3023438	0.06328125	0.1757813	-0.2320313	0.09492188	-0.1160156
0.017	0.2285156	-0.09140625	0.1617188	-0.1371094	0.003515625	-0.365625	0.003515625	-0.2566406
0.018	0.0421875	-0.2707031	0	-0.3304688	-0.1617188	-0.5167969	-0.1019531	-0.4042969
0.019	-0.06679688	-0.365625	-0.09140625	-0.421875	-0.2285156	-0.5941406	-0.1476563	-0.4640625
0.02	-0.07382813	-0.3550781	-0.09140625	-0.3902344	-0.1863281	-0.5800781	-0.1195313	-0.4289063
0.021	0	-0.2460938	-0.00703125	-0.2601563	-0.04570313	-0.4992188	-0.028125	-0.3199219
0.022	0.1476563	-0.05976563	0.140625	-0.03515625	0.1757813	-0.3480469	0.1125	-0.1476563
0.023	0.2988281	0.1195313	0.2882813	0.1863281	0.3902344	-0.196875	0.253125	0.02109375
0.024	0.4324219	0.2882813	0.4183594	0.39375	0.5765625	-0.08085938	0.365625	0.1652344
0.025	0.5625	0.4394531	0.5378906	0.5800781	0.7417969	0.02109375	0.4570313	0.2847656
0.026	0.61875	0.5097656	0.590625	0.6679688	0.8085938	0.06328125	0.4851563	0.3304688
