Interval=	0.001 s
ExcelDateTime=	4.5771601392289718e+004	4/24/2025 14:26:00.293832
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6	Channel 7	Channel 8	Channel 9
Range=	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV
0	-2.499609	-2.851172	-2.548828	-8.862891	-2.429297	-3.596484	-2.594531	-3.364453
0.001	-2.499609	-2.851172	-2.548828	-8.866406	-2.432813	-3.596484	-2.594531	-3.364453
0.002	-2.397656	-2.707031	-2.443359	-8.687109	-2.257031	-3.480469	-2.482031	-3.223828
0.003	-2.242969	-2.510156	-2.288672	-8.441016	-2.032031	-3.322266	-2.337891	-3.033984
0.004	-2.084766	-2.323828	-2.1375	-8.216016	-1.824609	-3.178125	-2.221875	-2.865234
0.005	-1.908984	-2.130469	-1.975781	-7.976953	-1.613672	-3.023438	-2.098828	-2.696484
0.006	-1.771875	-1.989844	-1.852734	-7.808203	-1.473047	-2.917969	-2.007422	-2.583984
0.007	-1.740234	-1.965234	-1.831641	-7.766016	-1.458984	-2.903906	-2.010938	-2.573438
0.008	-1.747266	-1.986328	-1.849219	-7.787109	-1.508203	-2.921484	-2.060156	-2.612109
0.009	-1.74375	-2.010938	-1.859766	-7.822266	-1.571484	-2.935547	-2.098828	-2.654297
0.01	-1.757813	-2.060156	-1.884375	-7.906641	-1.669922	-2.963672	-2.148047	-2.714063
0.011	-1.789453	-2.1375	-1.919531	-8.015625	-1.782422	-3.009375	-2.204297	-2.787891
0.012	-1.824609	-2.214844	-1.958203	-8.131641	-1.884375	-3.048047	-2.239453	-2.854688
0.013	-1.887891	-2.30625	-2.014453	-8.272266	-1.996875	-3.111328	-2.278125	-2.939063
0.014	-2.056641	-2.489063	-2.169141	-8.49375	-2.186719	-3.266016	-2.383594	-3.104297
0.015	-2.309766	-2.724609	-2.394141	-8.739844	-2.408203	-3.469922	-2.545313	-3.304688
0.016	-2.482031	-2.875781	-2.541797	-8.876953	-2.524219	-3.6	-2.640234	-3.413672
0.017	-2.534766	-2.900391	-2.583984	-8.876953	-2.513672	-3.621094	-2.64375	-3.410156
0.018	-2.485547	-2.816016	-2.534766	-8.760938	-2.394141	-3.554297	-2.569922	-3.315234
0.019	-2.344922	-2.633203	-2.390625	-8.528906	-2.169141	-3.406641	-2.429297	-3.135938
0.02	-2.151563	-2.411719	-2.207813	-8.26875	-1.923047	-3.230859	-2.264063	-2.932031
0.021	-1.958203	-2.197266	-2.028516	-8.012109	-1.691016	-3.062109	-2.116406	-2.742188
0.022	-1.828125	-2.039063	-1.905469	-7.81875	-1.522266	-2.939063	-2.025	-2.605078
0.023	-1.782422	-1.982813	-1.863281	-7.741406	-1.469531	-2.900391	-2.003906	-2.566406
0.024	-1.771875	-1.979297	-1.859766	-7.730859	-1.483594	-2.907422	-2.021484	-2.583984
0.025	-1.74375	-1.979297	-1.849219	-7.744922	-1.511719	-2.910938	-2.049609	-2.615625
0.026	-1.733203	-2.007422	-1.852734	-7.783594	-1.564453	-2.921484	-2.084766	-2.657813
0.027	-1.726172	-2.039063	-1.852734	-7.853906	-1.645313	-2.935547	-2.116406	-2.703516
0.028	-1.726172	-2.084766	-1.85625	-7.948828	-1.733203	-2.956641	-2.148047	-2.75625
0.029	-1.796484	-2.190234	-1.923047	-8.096484	-1.859766	-3.023438	-2.204297	-2.854688
0.03	-1.940625	-2.358984	-2.056641	-8.307422	-2.042578	-3.15	-2.299219	-3.002344
0.031	-2.165625	-2.580469	-2.257031	-8.560547	-2.267578	-3.343359	-2.443359	-3.192188
0.032	-2.387109	-2.784375	-2.453906	-8.767969	-2.450391	-3.519141	-2.583984	-3.353906
0.033	-2.506641	-2.879297	-2.552344	-8.848828	-2.513672	-3.603516	-2.636719	-3.413672
0.034	-2.496094	-2.844141	-2.534766	-8.796094	-2.443359	-3.578906	-2.591016	-3.360938
0.035	-2.373047	-2.685938	-2.41875	-8.609766	-2.25	-3.459375	-2.460938	-3.202734
0.036	-2.232422	-2.506641	-2.274609	-8.374219	-2.025	-3.308203	-2.320313	-3.023438
0.037	-2.098828	-2.341406	-2.144531	-8.15625	-1.831641	-3.171094	-2.207813	-2.861719
0.038	-1.937109	-2.158594	-1.993359	-7.93125	-1.627734	-3.023438	-2.091797	-2.696484
