Interval=	0.001 s
ExcelDateTime=	4.5771604988260631e+004	4/24/2025 14:31:10.985718
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6	Channel 7	Channel 8	Channel 9
Range=	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV
0	0	-0.1054688	0.04570313	-0.05625	0.1863281	0.07382813	0.1300781	-0.00703125
0.001	0	-0.1054688	0.04570313	-0.05625	0.1863281	0.07382813	0.1300781	-0.00703125
0.002	0.1230469	0.0421875	0.1652344	0.1300781	0.3621094	0.2003906	0.2390625	0.1371094
0.003	0.2636719	0.2214844	0.3058594	0.3480469	0.5554688	0.3445313	0.3550781	0.2988281
0.004	0.3972656	0.3902344	0.4394531	0.5449219	0.7207031	0.4710938	0.45	0.4289063
0.005	0.4640625	0.4746094	0.50625	0.6503906	0.7980469	0.534375	0.4886719	0.4851563
0.006	0.4746094	0.478125	0.5097656	0.6609375	0.7804688	0.5308594	0.4640625	0.4746094
0.007	0.5097656	0.4886719	0.5273438	0.6539063	0.7523438	0.534375	0.4359375	0.4570313
0.008	0.5414063	0.4886719	0.5414063	0.6257813	0.7136719	0.534375	0.4148438	0.4289063
0.009	0.5132813	0.4148438	0.5027344	0.5167969	0.6011719	0.4957031	0.3550781	0.3515625
0.01	0.4570313	0.3199219	0.4394531	0.3796875	0.4675781	0.4394531	0.2882813	0.2636719
0.011	0.39375	0.2214844	0.3761719	0.2496094	0.3480469	0.3796875	0.2355469	0.1792969
0.012	0.2707031	0.06328125	0.2601563	0.06328125	0.1863281	0.2636719	0.1546875	0.05273438
0.013	0.06679688	-0.1511719	0.0703125	-0.1792969	-0.02109375	0.084375	0.01757813	-0.1195313
0.014	-0.1265625	-0.3375	-0.1054688	-0.3796875	-0.1898438	-0.08085938	-0.1019531	-0.2777344
0.015	-0.2179688	-0.4078125	-0.1757813	-0.4464844	-0.2214844	-0.1511719	-0.1300781	-0.3234375
0.016	-0.2355469	-0.3972656	-0.1863281	-0.4148438	-0.1757813	-0.1476563	-0.1125	-0.2917969
0.017	-0.1757813	-0.2988281	-0.1230469	-0.28125	-0.0421875	-0.0703125	-0.0421875	-0.1863281
