Interval=	0.001 s
ExcelDateTime=	4.5771613656225345e+004	4/24/2025 14:43:39.89787
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6	Channel 7	Channel 8	Channel 9
Range=	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV
0	-0.3234375	-0.3832031	-0.2847656	-0.5800781	-0.2425781	-0.3621094	-0.2074219	-0.3480469
0.001	-0.3234375	-0.3832031	-0.2847656	-0.5800781	-0.2425781	-0.3621094	-0.2074219	-0.3480469
0.002	-0.1371094	-0.140625	-0.1054688	-0.3058594	0.003515625	-0.1792969	-0.03515625	-0.1371094
0.003	0.1160156	0.1652344	0.1335938	0.03164063	0.3199219	0.05625	0.1828125	0.1230469
0.004	0.3621094	0.4535156	0.3621094	0.3445313	0.5976563	0.2671875	0.3761719	0.3550781
0.005	0.5625	0.6996094	0.5519531	0.6328125	0.8332031	0.45	0.5273438	0.5449219
0.006	0.6679688	0.8296875	0.6503906	0.7875	0.9421875	0.5449219	0.6011719	0.6363281
0.007	0.6890625	0.8472656	0.6609375	0.8121094	0.9316406	0.5519531	0.5835938	0.6292969
0.008	0.6925781	0.8367188	0.6574219	0.7875	0.8894531	0.5414063	0.5378906	0.5976563
0.009	0.6785156	0.7910156	0.6363281	0.7242188	0.8191406	0.5132813	0.4886719	0.5414063
0.01	0.6398438	0.6855469	0.5871094	0.5835938	0.6960938	0.4535156	0.4289063	0.4570313
0.011	0.5941406	0.5730469	0.5378906	0.421875	0.5625	0.39375	0.3621094	0.3726563
0.012	0.4816406	0.4042969	0.4324219	0.2285156	0.39375	0.2917969	0.2707031	0.2425781
0.013	0.2742188	0.1511719	0.2425781	-0.04921875	0.1546875	0.1125	0.1265625	0.04921875
0.014	0.00703125	-0.140625	0	-0.365625	-0.1089844	-0.1160156	-0.05625	-0.1828125
0.015	-0.2496094	-0.3972656	-0.2320313	-0.6292969	-0.3304688	-0.3375	-0.2320313	-0.3867188
0.016	-0.4078125	-0.5308594	-0.3691406	-0.7488281	-0.4289063	-0.4605469	-0.3164063	-0.4851563
0.017	-0.4113281	-0.4992188	-0.365625	-0.7066406	-0.3761719	-0.45	-0.2953125	-0.4464844
0.018	-0.2460938	-0.2953125	-0.2144531	-0.478125	-0.1582031	-0.2988281	-0.1511719	-0.2636719
0.019	-0.03867188	-0.02109375	-0.01054688	-0.1652344	0.1230469	-0.08789063	0.03867188	-0.02460938
0.02	0.1300781	0.2003906	0.1511719	0.0984375	0.3550781	0.084375	0.196875	0.1617188
0.021	0.3410156	0.4570313	0.3480469	0.3902344	0.6082031	0.2742188	0.3585938	0.3621094
0.022	0.5449219	0.703125	0.5414063	0.6644531	0.8367188	0.4535156	0.5132813	0.5449219
0.023	0.6292969	0.8015625	0.61875	0.7839844	0.9210938	0.5238281	0.5695313	0.6082031
0.024	0.6644531	0.8261719	0.6363281	0.8050781	0.9140625	0.534375	0.5554688	0.6082031
0.025	0.7136719	0.8472656	0.6679688	0.8085938	0.9035156	0.5519531	0.5449219	0.6046875
0.026	0.675	0.7699219	0.6257813	0.7136719	0.8085938	0.50625	0.4816406	0.5308594
0.027	0.5625	0.5941406	0.50625	0.5027344	0.6152344	0.4007813	0.3621094	0.3902344
0.028	0.4675781	0.4289063	0.4113281	0.2988281	0.4394531	0.3058594	0.2671875	0.2671875
0.029	0.3375	0.2460938	0.2953125	0.084375	0.2671875	0.1898438	0.1722656	0.1300781
0.03	0.1195313	-0.00703125	0.0984375	-0.2003906	0.028125	0.003515625	0.02109375	-0.06328125
