Interval=	0.001 s
ExcelDateTime=	4.5785677982685542e+004	5/8/2025 16:16:17.704031
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6	Channel 7	Channel 8	Channel 9
Range=	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV
0	0.7453125	0.5027344	0.6855469	0.7453125	0.8085938	0.7066406	0.7171875	0.6925781
0.001	0.7453125	0.5027344	0.6855469	0.7453125	0.8121094	0.7066406	0.7171875	0.6925781
0.002	1.177734	0.928125	1.093359	1.139063	1.283203	1.016016	1.114453	1.079297
0.003	1.515234	1.258594	1.420313	1.441406	1.655859	1.241016	1.420313	1.367578
0.004	1.620703	1.357031	1.529297	1.525781	1.782422	1.286719	1.508203	1.430859
0.005	1.564453	1.29375	1.476563	1.455469	1.733203	1.209375	1.448438	1.357031
0.006	1.353516	1.079297	1.279688	1.244531	1.508203	1.016016	1.248047	1.142578
0.007	0.9070313	0.6328125	0.8578125	0.8191406	1.030078	0.6433594	0.8261719	0.7101563
0.008	0.3726563	0.08789063	0.3375	0.3058594	0.4429688	0.2144531	0.3199219	0.2003906
0.009	-0.1089844	-0.39375	-0.1371094	-0.1476563	-0.084375	-0.1582031	-0.1230469	-0.2425781
0.01	-0.6222656	-0.9	-0.6328125	-0.6222656	-0.6433594	-0.5449219	-0.5835938	-0.703125
0.011	-1.008984	-1.286719	-1.008984	-0.9703125	-1.072266	-0.8191406	-0.9351563	-1.047656
0.012	-1.195313	-1.466016	-1.188281	-1.125	-1.283203	-0.9175781	-1.093359	-1.191797
0.013	-1.191797	-1.455469	-1.184766	-1.103906	-1.29375	-0.8789063	-1.075781	-1.160156
0.014	-1.033594	-1.29375	-1.037109	-0.9492188	-1.132031	-0.7382813	-0.9175781	-0.9949219
0.015	-0.6785156	-0.9246094	-0.6996094	-0.6011719	-0.7453125	-0.4324219	-0.5730469	-0.6363281
0.016	-0.1476563	-0.39375	-0.196875	-0.0984375	-0.1722656	0	-0.07734375	-0.1335938
0.017	0.3445313	0.09140625	0.2777344	0.3621094	0.365625	0.3796875	0.3796875	0.3199219
0.018	0.8613281	0.6046875	0.7769531	0.8402344	0.928125	0.7664063	0.8578125	0.7875
0.019	1.314844	1.054688	1.212891	1.248047	1.423828	1.093359	1.269141	1.188281
0.02	1.560938	1.29375	1.455469	1.466016	1.701563	1.244531	1.480078	1.392188
0.021	1.617188	1.339453	1.51875	1.501172	1.768359	1.248047	1.515234	1.413281
0.022	1.511719	1.230469	1.437891	1.388672	1.662891	1.135547	1.409766	1.300781
0.023	1.2375	0.9492188	1.188281	1.117969	1.367578	0.8964844	1.146094	1.030078
0.024	0.7382813	0.4429688	0.7242188	0.6398438	0.8296875	0.4886719	0.6714844	0.5484375
0.025	0.2320313	-0.06679688	0.2355469	0.1617188	0.2742188	0.08789063	0.1933594	0.07734375
0.026	-0.2460938	-0.5484375	-0.2285156	-0.2882813	-0.2566406	-0.28125	-0.2460938	-0.3550781
0.027	-0.73125	-1.033594	-0.6890625	-0.7382813	-0.7945313	-0.646875	-0.6925781	-0.7875
0.028	-1.044141	-1.346484	-0.984375	-1.016016	-1.149609	-0.8542969	-0.9808594	-1.051172
0.029	-1.160156	-1.458984	-1.096875	-1.107422	-1.290234	-0.9035156	-1.082813	-1.132031
0.03	-1.096875	-1.395703	-1.044141	-1.037109	-1.233984	-0.8296875	-1.0125	-1.047656
0.031	-0.8824219	-1.174219	-0.8472656	-0.8332031	-1.0125	-0.6433594	-0.8085938	-0.8261719
0.032	-0.4464844	-0.7277344	-0.4324219	-0.4148438	-0.5449219	-0.2777344	-0.39375	-0.3972656
0.033	0.084375	-0.1933594	0.07734375	0.08789063	0.028125	0.1476563	0.09492188	0.0984375
0.034	0.5695313	0.2847656	0.5414063	0.5378906	0.5589844	0.5203125	0.5449219	0.5449219
0.035	1.072266	0.7875	1.026563	1.001953	1.117969	0.8964844	1.019531	1.005469
0.036	1.448438	1.163672	1.388672	1.342969	1.536328	1.160156	1.364063	1.335938
0.037	1.613672	1.325391	1.557422	1.490625	1.729688	1.255078	1.511719	1.466016
0.038	1.603125	1.314844	1.553906	1.469531	1.736719	1.212891	1.504688	1.437891
0.039	1.444922	1.156641	1.409766	1.311328	1.575	1.061719	1.357031	1.279688
0.04	1.079297	0.7910156	1.065234	0.9632813	1.191797	0.7523438	1.019531	0.928125
0.041	0.5378906	0.2496094	0.5484375	0.45	0.6117188	0.3164063	0.5203125	0.4148438
0.042	0.03867188	-0.2390625	0.06679688	-0.00703125	0.07382813	-0.05976563	0.06328125	-0.03515625
0.043	-0.4605469	-0.7347656	-0.4148438	-0.4675781	-0.4710938	-0.4394531	-0.3867188	-0.4886719
0.044	-0.8964844	-1.170703	-0.8402344	-0.871875	-0.9597656	-0.7628906	-0.7839844	-0.8824219
0.045	-1.132031	-1.413281	-1.075781	-1.086328	-1.2375	-0.9105469	-1.001953	-1.089844
0.046	-1.184766	-1.4625	-1.128516	-1.121484	-1.307813	-0.9070313	-1.044141	-1.114453
0.047	-1.072266	-1.35	-1.037109	-1.008984	-1.198828	-0.8015625	-0.9316406	-0.9914063
0.048	-0.7980469	-1.06875	-0.7839844	-0.7417969	-0.9035156	-0.5589844	-0.6644531	-0.7207031
0.049	-0.3023438	-0.5695313	-0.2988281	-0.2707031	-0.3691406	-0.1476563	-0.2039063	-0.253125
0.05	0.2109375	-0.05976563	0.2285156	0.2074219	0.1722656	0.2496094	0.2496094	0.2109375
0.051	0.7136719	0.4289063	0.7277344	0.6644531	0.703125	0.6222656	0.6925781	0.6574219
0.052	1.209375	0.9140625	1.205859	1.117969	1.241016	0.9808594	1.135547	1.096875
0.053	1.522266	1.216406	1.508203	1.392188	1.589063	1.184766	1.399219	1.353516
0.054	1.638281	1.321875	1.624219	1.487109	1.722656	1.233984	1.483594	1.423828
0.055	1.585547	1.258594	1.575	1.420313	1.673438	1.160156	1.420313	1.35
0.056	1.378125	1.047656	1.381641	1.212891	1.458984	0.9773438	1.223438	1.142578
0.057	0.9457031	0.6046875	0.9667969	0.7945313	0.9914063	0.6117188	0.8015625	0.7171875
0.058	0.4148438	0.07382813	0.4605469	0.2917969	0.4148438	0.1898438	0.2917969	0.2179688
0.059	-0.06328125	-0.4007813	0.003515625	-0.1511719	-0.1054688	-0.16875	-0.1511719	-0.2144531
0.06	-0.5660156	-0.9	-0.4675781	-0.6152344	-0.6503906	-0.5484375	-0.6117188	-0.6644531
0.061	-0.9386719	-1.272656	-0.8261719	-0.95625	-1.06875	-0.8121094	-0.9632813	-0.9949219
0.062	-1.114453	-1.444922	-0.9878906	-1.107422	-1.269141	-0.9035156	-1.117969	-1.132031
0.063	-1.107422	-1.430859	-0.984375	-1.082813	-1.272656	-0.8613281	-1.096875	-1.096875
0.064	-0.95625	-1.269141	-0.8507813	-0.9246094	-1.110938	-0.7136719	-0.9421875	-0.928125
0.065	-0.6046875	-0.9035156	-0.5132813	-0.5800781	-0.7277344	-0.4113281	-0.5976563	-0.5800781
0.066	-0.07734375	-0.3691406	-0.00703125	-0.07734375	-0.1617188	0.01757813	-0.1054688	-0.07734375
0.067	0.4113281	0.1160156	0.4570313	0.3832031	0.3726563	0.4007813	0.3410156	0.3691406
0.068	0.9140625	0.61875	0.9351563	0.8507813	0.928125	0.7804688	0.8121094	0.8261719
0.069	1.346484	1.051172	1.346484	1.255078	1.413281	1.100391	1.219922	1.219922
0.07	1.578516	1.279688	1.571484	1.466016	1.680469	1.248047	1.430859	1.413281
0.071	1.624219	1.321875	1.620703	1.501172	1.74375	1.251563	1.469531	1.437891
0.072	1.515234	1.209375	1.51875	1.385156	1.641797	1.142578	1.367578	1.321875
0.073	1.230469	0.928125	1.251563	1.114453	1.353516	0.9	1.110938	1.051172
0.074	0.7277344	0.421875	0.7699219	0.6363281	0.815625	0.4886719	0.6398438	0.5765625
0.075	0.2214844	-0.08085938	0.2742188	0.1582031	0.2636719	0.09140625	0.1757813	0.1054688
0.076	-0.253125	-0.5589844	-0.2003906	-0.2847656	-0.2566406	-0.2671875	-0.2496094	-0.3234375
