Interval=	0.001 s
ExcelDateTime=	4.5785660442621396e+004	5/8/2025 15:51:02.242488
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6	Channel 7	Channel 8	Channel 9
Range=	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV
0	-0.1300781	-0.2671875	0.02109375	-0.2214844	-0.2917969	-0.4359375	-0.2601563	-0.1546875
0.001	-0.1300781	-0.2671875	0.02109375	-0.2214844	-0.2917969	-0.4359375	-0.2601563	-0.1546875
0.002	-0.4710938	-0.6011719	-0.2988281	-0.534375	-0.6539063	-0.6855469	-0.5660156	-0.4605469
0.003	-0.7839844	-0.9070313	-0.6011719	-0.815625	-0.9949219	-0.9	-0.8402344	-0.7347656
0.004	-0.9246094	-1.040625	-0.7347656	-0.9316406	-1.163672	-0.9773438	-0.9632813	-0.8507813
0.005	-0.9246094	-1.040625	-0.7417969	-0.9210938	-1.177734	-0.9492188	-0.9527344	-0.8332031
0.006	-0.815625	-0.9246094	-0.6363281	-0.8050781	-1.061719	-0.84375	-0.8367188	-0.7101563
0.007	-0.5660156	-0.675	-0.39375	-0.5625	-0.7980469	-0.6398438	-0.6011719	-0.4640625
0.008	-0.16875	-0.28125	-0.01757813	-0.1898438	-0.3832031	-0.3269531	-0.2390625	-0.0984375
0.009	0.2039063	0.09140625	0.3445313	0.1617188	0.0140625	-0.04570313	0.0984375	0.2460938
0.01	0.5800781	0.4675781	0.7066406	0.5167969	0.4253906	0.2355469	0.4394531	0.5871094
0.011	0.928125	0.815625	1.030078	0.8296875	0.8050781	0.4851563	0.7523438	0.8964844
0.012	1.121484	1.005469	1.219922	1.001953	1.023047	0.6117188	0.928125	1.06875
0.013	1.170703	1.047656	1.269141	1.030078	1.079297	0.6222656	0.9632813	1.100391
0.014	1.096875	0.9738281	1.191797	0.9492188	1.005469	0.534375	0.8753906	1.005469
0.015	0.9	0.7769531	1.008984	0.7558594	0.8015625	0.3550781	0.6785156	0.8015625
0.016	0.5308594	0.4042969	0.6609375	0.4007813	0.4078125	0.05625	0.3339844	0.4464844
0.017	0.1335938	0.003515625	0.2777344	0.02460938	-0.01757813	-0.2425781	-0.02460938	0.08085938
0.018	-0.2285156	-0.3550781	-0.0703125	-0.309375	-0.4078125	-0.5132813	-0.3550781	-0.2460938
0.019	-0.6011719	-0.7171875	-0.4253906	-0.646875	-0.8050781	-0.7804688	-0.6855469	-0.5695313
0.02	-0.8472656	-0.9597656	-0.6609375	-0.8683594	-1.082813	-0.9457031	-0.9070313	-0.7839844
0.021	-0.9386719	-1.051172	-0.7523438	-0.9421875	-1.202344	-0.9878906	-0.9878906	-0.8578125
