Interval=	0.001 s
ExcelDateTime=	4.5785657077867596e+004	5/8/2025 15:46:11.52776
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6	Channel 7	Channel 8	Channel 9
Range=	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV
0	0.365625	0.3796875	0.4113281	0.3550781	0.3867188	0.3128906	0.3867188	0.4148438
0.001	0.365625	0.3796875	0.4113281	0.3550781	0.3867188	0.3128906	0.3867188	0.4148438
0.002	0.6398438	0.6539063	0.6785156	0.6082031	0.6855469	0.5097656	0.6328125	0.6609375
0.003	0.9140625	0.9246094	0.9421875	0.8578125	0.984375	0.6996094	0.8824219	0.9105469
0.004	1.051172	1.061719	1.072266	0.9808594	1.139063	0.7769531	1.005469	1.033594
0.005	1.072266	1.079297	1.096875	0.9878906	1.167188	0.7734375	1.016016	1.037109
0.006	0.9949219	0.9984375	1.016016	0.9035156	1.093359	0.6960938	0.9246094	0.9421875
0.007	0.8261719	0.8296875	0.8542969	0.73125	0.9175781	0.5554688	0.7488281	0.7628906
0.008	0.5273438	0.5273438	0.5660156	0.4359375	0.5941406	0.3128906	0.4640625	0.4710938
0.009	0.1933594	0.1933594	0.2460938	0.1265625	0.2355469	0.06679688	0.1652344	0.1652344
0.01	-0.1125	-0.1125	-0.04921875	-0.1511719	-0.09140625	-0.1476563	-0.1054688	-0.1054688
0.011	-0.4042969	-0.4042969	-0.3339844	-0.4183594	-0.4078125	-0.3585938	-0.365625	-0.3691406
0.012	-0.6011719	-0.5941406	-0.5167969	-0.5871094	-0.6222656	-0.4816406	-0.5308594	-0.5308594
0.013	-0.6679688	-0.6609375	-0.5835938	-0.6363281	-0.6996094	-0.50625	-0.5765625	-0.5765625
0.014	-0.61875	-0.6011719	-0.534375	-0.5765625	-0.6503906	-0.4429688	-0.5167969	-0.5097656
0.015	-0.4710938	-0.45	-0.3972656	-0.4324219	-0.5027344	-0.3164063	-0.3796875	-0.365625
0.016	-0.2074219	-0.1863281	-0.140625	-0.1757813	-0.225	-0.1054688	-0.1371094	-0.1089844
0.017	0.1125	0.1335938	0.1722656	0.1300781	0.1230469	0.1335938	0.1582031	0.1933594
0.018	0.4183594	0.4394531	0.4710938	0.4113281	0.45	0.3480469	0.4289063	0.4710938
0.019	0.73125	0.7488281	0.7664063	0.6925781	0.7804688	0.5695313	0.7066406	0.7488281
0.02	0.9632813	0.9773438	0.9878906	0.9	1.033594	0.7277344	0.9140625	0.95625
0.021	1.065234	1.075781	1.089844	0.984375	1.153125	0.7839844	1.008984	1.044141
0.022	1.061719	1.06875	1.082813	0.9667969	1.156641	0.759375	0.9914063	1.016016
0.023	0.9632813	0.9667969	0.9808594	0.8613281	1.051172	0.6644531	0.8753906	0.9
0.024	0.7382813	0.7382813	0.7699219	0.6433594	0.815625	0.4746094	0.6574219	0.675
0.025	0.3972656	0.39375	0.4429688	0.3199219	0.4535156	0.2109375	0.3445313	0.3550781
0.026	0.08085938	0.07734375	0.1335938	0.02460938	0.1125	-0.0140625	0.05976563	0.06679688
0.027	-0.2179688	-0.2214844	-0.1546875	-0.2496094	-0.2074219	-0.2285156	-0.2074219	-0.2039063
0.028	-0.4816406	-0.4851563	-0.4078125	-0.4886719	-0.4957031	-0.4148438	-0.4359375	-0.4394531
0.029	-0.6222656	-0.6222656	-0.5449219	-0.6082031	-0.6539063	-0.4921875	-0.5484375	-0.5519531
0.03	-0.6433594	-0.6398438	-0.5660156	-0.61875	-0.675	-0.4816406	-0.5554688	-0.5589844
0.031	-0.5695313	-0.5625	-0.4886719	-0.534375	-0.5976563	-0.4042969	-0.4710938	-0.478125
0.032	-0.4042969	-0.3972656	-0.3269531	-0.365625	-0.421875	-0.2601563	-0.3058594	-0.3164063
0.033	-0.1089844	-0.1019531	-0.03867188	-0.084375	-0.1054688	-0.028125	-0.03164063	-0.03515625
0.034	0.2074219	0.2144531	0.2707031	0.2179688	0.2425781	0.2109375	0.2601563	0.2601563
0.035	0.5203125	0.5238281	0.5695313	0.50625	0.5800781	0.4359375	0.5414063	0.5378906
