Interval=	0.001 s
ExcelDateTime=	4.5785679807965404e+004	5/8/2025 16:18:55.408211
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6	Channel 7	Channel 8	Channel 9
Range=	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV
0	-0.1511719	-0.1265625	-0.04921875	-0.08789063	-0.1476563	-0.07734375	-0.0140625	-0.05625
0.001	-0.1511719	-0.1265625	-0.04921875	-0.08789063	-0.1476563	-0.07734375	-0.0140625	-0.05625
0.002	0.2074219	0.2320313	0.2953125	0.2460938	0.2425781	0.1933594	0.3164063	0.2671875
0.003	0.675	0.6960938	0.7417969	0.6785156	0.7558594	0.5484375	0.7488281	0.6890625
0.004	1.037109	1.054688	1.089844	1.008984	1.153125	0.8085938	1.079297	1.016016
0.005	1.226953	1.241016	1.272656	1.177734	1.371094	0.9246094	1.244531	1.174219
0.006	1.248047	1.258594	1.297266	1.184766	1.409766	0.9140625	1.251563	1.170703
0.007	1.139063	1.142578	1.191797	1.06875	1.29375	0.8050781	1.146094	1.044141
0.008	0.8789063	0.8789063	0.9457031	0.8121094	1.016016	0.5800781	0.8894531	0.7804688
0.009	0.4253906	0.421875	0.5203125	0.3832031	0.534375	0.2109375	0.4640625	0.3480469
0.01	-0.01757813	-0.01757813	0.09140625	-0.03164063	0.05273438	-0.1300781	0.04921875	-0.05625
0.011	-0.4394531	-0.4359375	-0.3128906	-0.421875	-0.4042969	-0.45	-0.3304688	-0.4359375
0.012	-0.8472656	-0.8367188	-0.6996094	-0.7945313	-0.8507813	-0.7488281	-0.6960938	-0.7980469
0.013	-1.100391	-1.082813	-0.9386719	-1.019531	-1.132031	-0.9105469	-0.9175781	-1.0125
0.014	-1.174219	-1.156641	-1.008984	-1.079297	-1.230469	-0.9386719	-0.984375	-1.061719
0.015	-1.093359	-1.075781	-0.9386719	-0.9949219	-1.156641	-0.8542969	-0.9	-0.9667969
0.016	-0.8894531	-0.8648438	-0.7523438	-0.7945313	-0.9386719	-0.675	-0.6996094	-0.759375
0.017	-0.4921875	-0.4640625	-0.3761719	-0.4148438	-0.5132813	-0.3480469	-0.3269531	-0.3796875
0.018	-0.03164063	-0.003515625	0.06328125	0.01757813	-0.0140625	0.00703125	0.09140625	0.0421875
