Interval=	0.001 s
ExcelDateTime=	4.5785679200510960e+004	5/8/2025 16:18:02.924147
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6	Channel 7	Channel 8	Channel 9
Range=	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV
0	-1.177734	-1.318359	-0.9878906	-1.244531	-1.525781	-1.019531	-1.114453	-1.033594
0.001	-1.177734	-1.318359	-0.9878906	-1.244531	-1.525781	-1.019531	-1.114453	-1.033594
0.002	-1.093359	-1.226953	-0.9105469	-1.149609	-1.441406	-0.9316406	-1.023047	-0.9316406
0.003	-0.8789063	-1.005469	-0.7171875	-0.9386719	-1.212891	-0.7453125	-0.8121094	-0.7136719
0.004	-0.4746094	-0.5976563	-0.3304688	-0.5519531	-0.7699219	-0.4113281	-0.4324219	-0.3304688
0.005	-0.0140625	-0.140625	0.1089844	-0.1160156	-0.2707031	-0.04921875	-0.00703125	0.09140625
0.006	0.4078125	0.2777344	0.5167969	0.2777344	0.1863281	0.2671875	0.3761719	0.478125
0.007	0.84375	0.7136719	0.9316406	0.6820313	0.6714844	0.5941406	0.7804688	0.871875
0.008	1.146094	1.008984	1.219922	0.9527344	1.008984	0.8015625	1.054688	1.132031
0.009	1.265625	1.117969	1.339453	1.051172	1.146094	0.8578125	1.156641	1.219922
0.01	1.230469	1.079297	1.311328	1.005469	1.125	0.8050781	1.114453	1.170703
0.011	1.072266	0.9210938	1.160156	0.8472656	0.9632813	0.6609375	0.9527344	1.001953
0.012	0.7277344	0.5730469	0.8332031	0.5132813	0.590625	0.3621094	0.61875	0.6644531
0.013	0.2496094	0.09492188	0.3832031	0.06328125	0.07382813	-0.0140625	0.1757813	0.2214844
0.014	-0.1722656	-0.3199219	-0.02109375	-0.3269531	-0.3796875	-0.3339844	-0.2109375	-0.1582031
0.015	-0.6011719	-0.7488281	-0.4324219	-0.7242188	-0.8507813	-0.6574219	-0.6011719	-0.5449219
0.016	-0.95625	-1.103906	-0.7734375	-1.051172	-1.255078	-0.9140625	-0.9246094	-0.8613281
0.017	-1.142578	-1.283203	-0.9457031	-1.212891	-1.466016	-1.016016	-1.086328	-1.0125
0.018	-1.156641	-1.29375	-0.9597656	-1.209375	-1.490625	-0.9949219	-1.086328	-1.005469
0.019	-1.033594	-1.163672	-0.8507813	-1.079297	-1.364063	-0.8789063	-0.9597656	-0.8648438
0.02	-0.759375	-0.8824219	-0.5941406	-0.815625	-1.06875	-0.6503906	-0.6960938	-0.5941406
0.021	-0.309375	-0.4324219	-0.1652344	-0.3867188	-0.5835938	-0.2847656	-0.2777344	-0.16875
0.022	0.1335938	0.003515625	0.2566406	0.02460938	-0.1054688	0.04921875	0.1230469	0.2320313
0.023	0.5695313	0.4324219	0.6679688	0.4253906	0.365625	0.3761719	0.5167969	0.6257813
0.024	0.9808594	0.84375	1.058203	0.8050781	0.8226563	0.6820313	0.8929688	0.9949219
0.025	1.219922	1.075781	1.286719	1.019531	1.089844	0.8367188	1.110938	1.195313
0.026	1.286719	1.132031	1.353516	1.065234	1.167188	0.8507813	1.156641	1.230469
0.027	1.202344	1.047656	1.276172	0.9773438	1.093359	0.7664063	1.06875	1.139063
0.028	0.9914063	0.8332031	1.075781	0.7699219	0.8753906	0.5800781	0.8578125	0.9210938
0.029	0.5800781	0.4183594	0.6890625	0.3726563	0.4289063	0.2355469	0.4675781	0.5238281
0.03	0.1160156	-0.0421875	0.2496094	-0.05976563	-0.0703125	-0.1230469	0.03515625	0.09492188
0.031	-0.2953125	-0.45	-0.1441406	-0.4464844	-0.5203125	-0.4359375	-0.3339844	-0.2777344
0.032	-0.7207031	-0.871875	-0.5554688	-0.8332031	-0.9914063	-0.7488281	-0.7171875	-0.6574219
0.033	-1.026563	-1.170703	-0.84375	-1.107422	-1.328906	-0.9527344	-0.9949219	-0.9210938
0.034	-1.156641	-1.29375	-0.9632813	-1.212891	-1.476563	-1.0125	-1.100391	-1.019531
0.035	-1.114453	-1.248047	-0.928125	-1.160156	-1.448438	-0.95625	-1.058203	-0.9632813
0.036	-0.9457031	-1.072266	-0.7804688	-0.9914063	-1.283203	-0.8085938	-0.8929688	-0.7875
0.037	-0.6117188	-0.73125	-0.4570313	-0.6679688	-0.9140625	-0.5273438	-0.5730469	-0.4570313
0.038	-0.1441406	-0.2707031	-0.01757813	-0.2285156	-0.4113281	-0.1582031	-0.140625	-0.02460938
0.039	0.2777344	0.1476563	0.3867188	0.1652344	0.04570313	0.1617188	0.2425781	0.3585938
0.04	0.7136719	0.5871094	0.8050781	0.5695313	0.5273438	0.4921875	0.6433594	0.7558594
0.041	1.075781	0.9457031	1.146094	0.9	0.9316406	0.7523438	0.9703125	1.075781
0.042	1.251563	1.117969	1.321875	1.051172	1.128516	0.8542969	1.128516	1.223438
0.043	1.265625	1.125	1.335938	1.051172	1.149609	0.8367188	1.132031	1.212891
0.044	1.146094	1.005469	1.219922	0.928125	1.033594	0.7242188	1.0125	1.082813
0.045	0.871875	0.73125	0.9632813	0.6609375	0.7453125	0.4886719	0.7488281	0.8085938
0.046	0.4148438	0.2671875	0.534375	0.225	0.2566406	0.1160156	0.3234375	0.3761719
0.047	-0.02460938	-0.1722656	0.1125	-0.1863281	-0.2214844	-0.2214844	-0.07734375	-0.02109375
0.048	-0.4429688	-0.5871094	-0.2882813	-0.5765625	-0.6785156	-0.534375	-0.4605469	-0.4007813
0.049	-0.84375	-0.9878906	-0.6714844	-0.9457031	-1.125	-0.8296875	-0.8261719	-0.759375
0.05	-1.089844	-1.233984	-0.9035156	-1.167188	-1.402734	-0.984375	-1.044141	-0.9703125
0.051	-1.163672	-1.297266	-0.9667969	-1.219922	-1.490625	-1.001953	-1.096875	-1.008984
0.052	-1.079297	-1.209375	-0.8964844	-1.128516	-1.416797	-0.9175781	-1.008984	-0.9140625
0.053	-0.8683594	-0.9914063	-0.6996094	-0.9175781	-1.191797	-0.7347656	-0.8015625	-0.6996094
0.054	-0.4640625	-0.5835938	-0.3199219	-0.5308594	-0.7488281	-0.4007813	-0.4183594	-0.3164063
