Interval=	0.001 s
ExcelDateTime=	4.5785666970304403e+004	5/8/2025 16:00:26.234301
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6	Channel 7	Channel 8	Channel 9
Range=	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV
0	0.4992188	0.4921875	0.5765625	0.50625	0.5097656	0.5203125	0.4394531	0.5238281
0.001	0.4992188	0.4921875	0.5765625	0.50625	0.5097656	0.5203125	0.4394531	0.5238281
0.002	0.9105469	0.8964844	0.9667969	0.8824219	0.95625	0.8191406	0.8085938	0.8894531
0.003	1.230469	1.212891	1.279688	1.170703	1.307813	1.037109	1.096875	1.167188
0.004	1.332422	1.307813	1.378125	1.248047	1.427344	1.075781	1.174219	1.2375
0.005	1.283203	1.251563	1.328906	1.18125	1.381641	1.005469	1.110938	1.167188
0.006	1.089844	1.054688	1.146094	0.9878906	1.18125	0.8261719	0.9175781	0.9632813
0.007	0.6820313	0.6398438	0.7558594	0.5941406	0.7488281	0.4816406	0.5273438	0.5660156
0.008	0.16875	0.1265625	0.2671875	0.1089844	0.2039063	0.07734375	0.05976563	0.08789063
0.009	-0.28125	-0.3199219	-0.16875	-0.3128906	-0.2847656	-0.2636719	-0.3445313	-0.3199219
0.01	-0.7453125	-0.7804688	-0.6152344	-0.7417969	-0.7910156	-0.6152344	-0.7628906	-0.7453125
0.011	-1.103906	-1.132031	-0.95625	-1.06875	-1.191797	-0.8648438	-1.079297	-1.061719
0.012	-1.276172	-1.297266	-1.117969	-1.212891	-1.385156	-0.95625	-1.219922	-1.195313
0.013	-1.265625	-1.279688	-1.114453	-1.184766	-1.388672	-0.9175781	-1.198828	-1.163672
0.014	-1.110938	-1.117969	-0.9738281	-1.023047	-1.230469	-0.7769531	-1.047656	-0.9984375
0.015	-0.7734375	-0.7769531	-0.6539063	-0.6960938	-0.8683594	-0.4921875	-0.7277344	-0.6644531
0.016	-0.2707031	-0.2742188	-0.1722656	-0.2179688	-0.3269531	-0.084375	-0.2636719	-0.1933594
0.017	0.2003906	0.196875	0.2882813	0.2214844	0.1828125	0.2742188	0.1617188	0.2390625
0.018	0.6820313	0.675	0.7488281	0.6644531	0.6996094	0.6363281	0.5976563	0.6785156
0.019	1.103906	1.096875	1.153125	1.047656	1.160156	0.9351563	0.9773438	1.054688
0.02	1.328906	1.314844	1.374609	1.248047	1.416797	1.079297	1.170703	1.241016
0.021	1.374609	1.35	1.420313	1.272656	1.476563	1.082813	1.202344	1.255078
0.022	1.269141	1.2375	1.321875	1.160156	1.374609	0.9808594	1.103906	1.135547
0.023	1.005469	0.9703125	1.072266	0.9	1.100391	0.7523438	0.8507813	0.8648438
0.024	0.534375	0.4957031	0.61875	0.4464844	0.5941406	0.3585938	0.4007813	0.4078125
0.025	0.04921875	0.01054688	0.1476563	-0.00703125	0.06679688	-0.01757813	-0.04570313	-0.03867188
0.026	-0.4078125	-0.4394531	-0.2917969	-0.4324219	-0.4253906	-0.3621094	-0.4570313	-0.4535156
0.027	-0.8578125	-0.8859375	-0.7277344	-0.8472656	-0.9210938	-0.6996094	-0.8683594	-0.8648438
0.028	-1.153125	-1.177734	-1.008984	-1.114453	-1.251563	-0.8964844	-1.125	-1.117969
0.029	-1.262109	-1.283203	-1.107422	-1.198828	-1.374609	-0.9351563	-1.205859	-1.191797
0.03	-1.198828	-1.212891	-1.051172	-1.121484	-1.311328	-0.8578125	-1.132031	-1.114453
0.031	-0.9949219	-1.001953	-0.8613281	-0.9175781	-1.096875	-0.6785156	-0.9316406	-0.9035156
