Interval=	0.001 s
ExcelDateTime=	4.5785668482685047e+004	5/8/2025 16:02:36.903988
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6	Channel 7	Channel 8	Channel 9
Range=	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV
0	-1.212891	-1.198828	-1.082813	-1.167188	-1.325391	-0.8894531	-1.160156	-1.248047
0.001	-1.212891	-1.198828	-1.082813	-1.167188	-1.325391	-0.8894531	-1.160156	-1.248047
0.002	-1.321875	-1.304297	-1.18125	-1.251563	-1.444922	-0.9316406	-1.241016	-1.321875
0.003	-1.265625	-1.244531	-1.128516	-1.18125	-1.395703	-0.8542969	-1.174219	-1.248047
0.004	-1.030078	-1.001953	-0.9105469	-0.9457031	-1.146094	-0.6398438	-0.9421875	-1.005469
0.005	-0.5625	-0.5238281	-0.4605469	-0.4921875	-0.6363281	-0.2390625	-0.4992188	-0.5484375
0.006	0.003515625	0.04570313	0.08789063	0.04570313	-0.02109375	0.2179688	0.01757813	-0.0140625
0.007	0.5378906	0.5730469	0.6011719	0.5414063	0.5519531	0.6292969	0.4992188	0.4640625
0.008	1.093359	1.121484	1.132031	1.054688	1.149609	1.044141	1.001953	0.9667969
0.009	1.501172	1.522266	1.525781	1.420313	1.599609	1.328906	1.364063	1.321875
0.01	1.6875	1.701563	1.708594	1.582031	1.814063	1.430859	1.51875	1.4625
0.011	1.680469	1.6875	1.701563	1.557422	1.814063	1.381641	1.494141	1.427344
0.012	1.511719	1.511719	1.543359	1.378125	1.634766	1.216406	1.328906	1.251563
0.013	1.125	1.117969	1.174219	0.9984375	1.219922	0.8789063	0.9597656	0.8753906
0.014	0.5519531	0.5449219	0.6292969	0.4570313	0.6082031	0.4183594	0.4324219	0.3339844
0.015	0.02460938	0.01757813	0.1125	-0.03867188	0.03515625	0.00703125	-0.04921875	-0.1476563
0.016	-0.5132813	-0.5132813	-0.4042969	-0.5414063	-0.5484375	-0.4042969	-0.534375	-0.6363281
0.017	-0.984375	-0.9808594	-0.8613281	-0.9703125	-1.06875	-0.7417969	-0.95625	-1.058203
0.018	-1.251563	-1.2375	-1.114453	-1.198828	-1.360547	-0.9	-1.18125	-1.276172
0.019	-1.311328	-1.286719	-1.167188	-1.233984	-1.430859	-0.8964844	-1.212891	-1.297266
0.02	-1.191797	-1.160156	-1.058203	-1.103906	-1.314844	-0.7769531	-1.093359	-1.163672
0.021	-0.8859375	-0.8507813	-0.7734375	-0.8050781	-0.9949219	-0.5203125	-0.8085938	-0.8578125
0.022	-0.3550781	-0.3199219	-0.2671875	-0.2988281	-0.4253906	-0.07734375	-0.3164063	-0.3515625
0.023	0.1898438	0.225	0.2566406	0.2109375	0.1582031	0.3480469	0.1722656	0.1476563
0.024	0.7207031	0.7523438	0.7699219	0.7066406	0.7347656	0.7523438	0.6539063	0.6328125
0.025	1.241016	1.269141	1.269141	1.184766	1.300781	1.132031	1.125	1.100391
0.026	1.567969	1.589063	1.585547	1.476563	1.659375	1.346484	1.402734	1.374609
0.027	1.6875	1.701563	1.701563	1.567969	1.796484	1.392188	1.487109	1.451953
0.028	1.620703	1.627734	1.638281	1.490625	1.733203	1.304297	1.416797	1.367578
0.029	1.388672	1.392188	1.420313	1.258594	1.490625	1.096875	1.198828	1.132031
0.03	0.9175781	0.9175781	0.9738281	0.8050781	0.9878906	0.703125	0.759375	0.675
0.031	0.3515625	0.3515625	0.4289063	0.2707031	0.3867188	0.253125	0.2355469	0.1476563
0.032	-0.1582031	-0.1617188	-0.06679688	-0.2074219	-0.16875	-0.1371094	-0.2214844	-0.3164063
0.033	-0.6925781	-0.6890625	-0.5871094	-0.703125	-0.7523438	-0.5378906	-0.6996094	-0.8015625
0.034	-1.093359	-1.082813	-0.9738281	-1.065234	-1.195313	-0.8121094	-1.058203	-1.153125
0.035	-1.283203	-1.269141	-1.153125	-1.219922	-1.40625	-0.9140625	-1.209375	-1.300781
0.036	-1.276172	-1.255078	-1.146094	-1.191797	-1.402734	-0.8683594	-1.18125	-1.262109
0.037	-1.107422	-1.079297	-0.9914063	-1.019531	-1.223438	-0.7066406	-1.008984	-1.086328
0.038	-0.7207031	-0.6890625	-0.6222656	-0.646875	-0.8085938	-0.3761719	-0.6433594	-0.7066406
0.039	-0.1546875	-0.1230469	-0.08085938	-0.1089844	-0.2074219	0.08085938	-0.1265625	-0.1722656
0.04	0.3621094	0.39375	0.421875	0.3726563	0.3480469	0.4851563	0.3410156	0.2988281
0.041	0.8929688	0.9246094	0.9316406	0.8648438	0.9210938	0.8824219	0.8226563	0.7839844
0.042	1.357031	1.381641	1.378125	1.286719	1.427344	1.216406	1.2375	1.198828
0.043	1.613672	1.63125	1.627734	1.515234	1.715625	1.374609	1.451953	1.402734
0.044	1.669922	1.676953	1.680469	1.543359	1.775391	1.374609	1.480078	1.416797
0.045	1.550391	1.553906	1.567969	1.416797	1.652344	1.248047	1.357031	1.286719
0.046	1.244531	1.244531	1.276172	1.117969	1.332422	0.9808594	1.072266	0.984375
0.047	0.7066406	0.7066406	0.7628906	0.6046875	0.759375	0.5414063	0.5730469	0.4710938
0.048	0.1617188	0.1617188	0.2390625	0.09140625	0.1757813	0.1160156	0.07382813	-0.03164063
0.049	-0.3550781	-0.3550781	-0.2671875	-0.3902344	-0.3902344	-0.28125	-0.39375	-0.5027344
0.05	-0.8648438	-0.8578125	-0.7558594	-0.8578125	-0.9527344	-0.6644531	-0.8578125	-0.9597656
0.051	-1.188281	-1.177734	-1.072266	-1.149609	-1.318359	-0.8824219	-1.149609	-1.2375
0.052	-1.311328	-1.290234	-1.184766	-1.244531	-1.458984	-0.928125	-1.241016	-1.318359
0.053	-1.244531	-1.216406	-1.121484	-1.167188	-1.395703	-0.84375	-1.163672	-1.230469
0.054	-1.016016	-0.9808594	-0.9070313	-0.9386719	-1.153125	-0.6363281	-0.9386719	-0.9949219
0.055	-0.5484375	-0.5097656	-0.4605469	-0.4851563	-0.6433594	-0.2425781	-0.4957031	-0.5449219
0.056	0.003515625	0.04570313	0.07382813	0.03867188	-0.03867188	0.2039063	0.0140625	-0.02460938
0.057	0.5203125	0.5625	0.5730469	0.5203125	0.5167969	0.6046875	0.4851563	0.4429688
0.058	1.058203	1.103906	1.093359	1.023047	1.107422	1.008984	0.9773438	0.9351563
0.059	1.458984	1.497656	1.480078	1.381641	1.543359	1.286719	1.328906	1.283203
0.06	1.641797	1.673438	1.659375	1.536328	1.747266	1.392188	1.476563	1.420313
0.061	1.624219	1.655859	1.648828	1.508203	1.747266	1.342969	1.455469	1.381641
0.062	1.451953	1.476563	1.483594	1.328906	1.571484	1.18125	1.29375	1.205859
0.063	1.058203	1.079297	1.110938	0.9457031	1.156641	0.84375	0.9246094	0.8226563
0.064	0.4921875	0.5097656	0.5695313	0.4042969	0.5519531	0.3867188	0.3972656	0.28125
0.065	-0.02460938	-0.0140625	0.06328125	-0.084375	-0.00703125	-0.01757813	-0.07382813	-0.1898438
0.066	-0.5625	-0.5449219	-0.4535156	-0.5800781	-0.5941406	-0.4289063	-0.5554688	-0.6785156
0.067	-1.023047	-1.001953	-0.9035156	-1.001953	-1.107422	-0.7664063	-0.9703125	-1.089844
0.068	-1.279688	-1.248047	-1.149609	-1.223438	-1.395703	-0.9246094	-1.195313	-1.297266
0.069	-1.332422	-1.29375	-1.202344	-1.258594	-1.466016	-0.9246094	-1.233984	-1.318359
0.07	-1.212891	-1.163672	-1.089844	-1.128516	-1.35	-0.8015625	-1.107422	-1.18125
0.071	-0.9035156	-0.8507813	-0.7980469	-0.8226563	-1.019531	-0.5308594	-0.8121094	-0.871875
0.072	-0.365625	-0.3164063	-0.2953125	-0.3128906	-0.4429688	-0.08789063	-0.3128906	-0.365625
0.073	0.16875	0.2214844	0.225	0.1933594	0.1371094	0.3375	0.1757813	0.1300781
0.074	0.703125	0.7523438	0.7382813	0.6925781	0.7136719	0.7453125	0.6609375	0.6152344
0.075	1.226953	1.265625	1.244531	1.167188	1.283203	1.125	1.132031	1.086328
0.076	1.553906	1.589063	1.560938	1.458984	1.645313	1.342969	1.409766	1.364063
0.077	1.673438	1.698047	1.673438	1.550391	1.778906	1.388672	1.490625	1.437891
0.078	1.599609	1.620703	1.610156	1.469531	1.708594	1.297266	1.416797	1.35
0.079	1.360547	1.378125	1.385156	1.233984	1.466016	1.082813	1.191797	1.114453
0.08	0.8824219	0.8964844	0.9246094	0.7734375	0.9527344	0.6820313	0.7382813	0.6503906
0.081	0.3164063	0.3304688	0.3832031	0.2390625	0.3445313	0.2320313	0.2179688	0.1195313
0.082	-0.2039063	-0.1863281	-0.1160156	-0.2425781	-0.2144531	-0.1582031	-0.2460938	-0.3515625
0.083	-0.7453125	-0.7242188	-0.6398438	-0.7417969	-0.8015625	-0.5660156	-0.73125	-0.8402344
0.084	-1.146094	-1.117969	-1.026563	-1.103906	-1.244531	-0.84375	-1.086328	-1.191797
0.085	-1.335938	-1.304297	-1.205859	-1.265625	-1.455469	-0.9457031	-1.241016	-1.335938
0.086	-1.325391	-1.283203	-1.191797	-1.233984	-1.451953	-0.8964844	-1.216406	-1.297266
0.087	-1.142578	-1.093359	-1.026563	-1.051172	-1.269141	-0.7347656	-1.040625	-1.107422
0.088	-0.7347656	-0.6855469	-0.646875	-0.6609375	-0.8402344	-0.39375	-0.6679688	-0.7066406
0.089	-0.16875	-0.1230469	-0.1089844	-0.1265625	-0.2355469	0.06328125	-0.1476563	-0.1757813
0.09	0.3445313	0.3972656	0.3902344	0.3585938	0.3269531	0.4710938	0.3234375	0.2953125
0.091	0.9	0.9457031	0.9246094	0.8683594	0.928125	0.8894531	0.8191406	0.7945313
0.092	1.371094	1.40625	1.374609	1.297266	1.434375	1.223438	1.233984	1.209375
0.093	1.620703	1.652344	1.624219	1.51875	1.715625	1.378125	1.444922	1.413281
0.094	1.669922	1.698047	1.673438	1.546875	1.782422	1.378125	1.469531	1.427344
0.095	1.546875	1.564453	1.560938	1.416797	1.659375	1.248047	1.346484	1.297266
0.096	1.233984	1.248047	1.265625	1.110938	1.335938	0.9773438	1.054688	0.9914063
0.097	0.6925781	0.703125	0.7453125	0.590625	0.7558594	0.5308594	0.5449219	0.4710938
0.098	0.1441406	0.1582031	0.2179688	0.07382813	0.1617188	0.1054688	0.0421875	-0.03164063
0.099	-0.3832031	-0.365625	-0.2917969	-0.4183594	-0.4078125	-0.2988281	-0.4324219	-0.5097656
0.1	-0.8964844	-0.8753906	-0.7910156	-0.8929688	-0.9738281	-0.6890625	-0.8929688	-0.9773438
0.101	-1.223438	-1.195313	-1.107422	-1.184766	-1.335938	-0.9035156	-1.18125	-1.255078
0.102	-1.335938	-1.304297	-1.219922	-1.272656	-1.473047	-0.9457031	-1.276172	-1.328906
0.103	-1.262109	-1.223438	-1.153125	-1.184766	-1.409766	-0.8578125	-1.195313	-1.230469
0.104	-1.019531	-0.9773438	-0.928125	-0.9421875	-1.156641	-0.6398438	-0.9632813	-0.9878906
0.105	-0.5449219	-0.4957031	-0.4675781	-0.4816406	-0.6398438	-0.2320313	-0.50625	-0.5238281
0.106	0.01757813	0.06328125	0.07382813	0.04570313	-0.03164063	0.2144531	0.00703125	0
0.107	0.5484375	0.5941406	0.5835938	0.5414063	0.5378906	0.6222656	0.4851563	0.478125
0.108	1.100391	1.139063	1.114453	1.051172	1.135547	1.033594	0.9808594	0.9773438
0.109	1.497656	1.532813	1.497656	1.409766	1.575	1.304297	1.332422	1.321875
0.11	1.676953	1.705078	1.676953	1.560938	1.775391	1.399219	1.473047	1.455469
0.111	1.666406	1.6875	1.662891	1.522266	1.764844	1.342969	1.437891	1.416797
0.112	1.490625	1.504688	1.494141	1.342969	1.585547	1.174219	1.269141	1.233984
0.113	1.079297	1.093359	1.103906	0.9527344	1.153125	0.8332031	0.8894531	0.8402344
0.114	0.50625	0.5203125	0.5519531	0.4078125	0.534375	0.3726563	0.3621094	0.2953125
0.115	-0.01757813	-0.00703125	0.0421875	-0.08085938	-0.03164063	-0.028125	-0.1125	-0.1792969
0.116	-0.5625	-0.5449219	-0.478125	-0.5871094	-0.6152344	-0.4394531	-0.5941406	-0.675
0.117	-1.026563	-1.005469	-0.9246094	-1.008984	-1.125	-0.7734375	-1.005469	-1.086328
0.118	-1.283203	-1.251563	-1.163672	-1.226953	-1.40625	-0.9210938	-1.219922	-1.29375
0.119	-1.328906	-1.297266	-1.209375	-1.255078	-1.466016	-0.9175781	-1.248047	-1.311328
0.12	-1.202344	-1.163672	-1.093359	-1.114453	-1.339453	-0.7910156	-1.117969	-1.167188
0.121	-0.8824219	-0.8402344	-0.7945313	-0.8050781	-1.001953	-0.5167969	-0.8191406	-0.8507813
0.122	-0.3445313	-0.2953125	-0.28125	-0.2882813	-0.421875	-0.0703125	-0.3199219	-0.3339844
0.123	0.2003906	0.2496094	0.2425781	0.2214844	0.1582031	0.3515625	0.16875	0.16875
0.124	0.7382813	0.7910156	0.7664063	0.7242188	0.7417969	0.7628906	0.6574219	0.6609375
0.125	1.258594	1.304297	1.265625	1.202344	1.311328	1.146094	1.128516	1.125
0.126	1.578516	1.617188	1.575	1.487109	1.662891	1.353516	1.402734	1.392188
0.127	1.6875	1.715625	1.6875	1.567969	1.789453	1.392188	1.480078	1.466016
0.128	1.613672	1.638281	1.613672	1.480078	1.715625	1.297266	1.399219	1.374609
0.129	1.374609	1.392188	1.385156	1.241016	1.4625	1.079297	1.170703	1.132031
0.13	0.8859375	0.9035156	0.9246094	0.7699219	0.9457031	0.6714844	0.7136719	0.6609375
0.131	0.3164063	0.3304688	0.3796875	0.2355469	0.3339844	0.225	0.1933594	0.1335938
0.132	-0.2003906	-0.1828125	-0.1195313	-0.2460938	-0.225	-0.16875	-0.2707031	-0.3375
0.133	-0.7417969	-0.7136719	-0.6433594	-0.7417969	-0.8121094	-0.5765625	-0.7558594	-0.8261719
0.134	-1.135547	-1.103906	-1.023047	-1.100391	-1.248047	-0.8472656	-1.103906	-1.170703
0.135	-1.318359	-1.279688	-1.191797	-1.251563	-1.455469	-0.9421875	-1.255078	-1.307813
