Interval=	0.001 s
ExcelDateTime=	4.5785656212081827e+004	5/8/2025 15:44:56.72387
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6	Channel 7	Channel 8	Channel 9
Range=	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV
0	0.815625	0.8226563	0.8367188	0.7804688	0.84375	0.6082031	0.759375	0.7488281
0.001	0.815625	0.8226563	0.8367188	0.7804688	0.84375	0.6082031	0.759375	0.7488281
0.002	1.0125	1.016016	1.019531	0.9527344	1.054688	0.7347656	0.9351563	0.9246094
0.003	1.121484	1.121484	1.121484	1.040625	1.177734	0.7875	1.026563	1.016016
0.004	1.086328	1.082813	1.089844	0.9949219	1.142578	0.7347656	0.9808594	0.9632813
0.005	0.9738281	0.9632813	0.9808594	0.8789063	1.026563	0.6292969	0.8578125	0.8332031
0.006	0.7277344	0.7207031	0.7488281	0.6433594	0.7734375	0.4289063	0.61875	0.590625
0.007	0.3761719	0.365625	0.4113281	0.309375	0.3972656	0.1546875	0.2953125	0.2636719
0.008	0.06679688	0.05625	0.1125	0.01757813	0.06328125	-0.06328125	0.0140625	-0.0140625
0.009	-0.2390625	-0.2460938	-0.1792969	-0.2636719	-0.2636719	-0.28125	-0.2566406	-0.2917969
0.01	-0.5132813	-0.5167969	-0.4429688	-0.5097656	-0.5589844	-0.4710938	-0.4957031	-0.5308594
0.011	-0.6679688	-0.6679688	-0.5871094	-0.6398438	-0.7242188	-0.5554688	-0.6152344	-0.6574219
0.012	-0.6925781	-0.6855469	-0.6046875	-0.6433594	-0.7488281	-0.5414063	-0.61875	-0.6609375
0.013	-0.6082031	-0.6011719	-0.5238281	-0.5519531	-0.6679688	-0.4605469	-0.534375	-0.5695313
0.014	-0.4183594	-0.4042969	-0.3445313	-0.365625	-0.4746094	-0.3023438	-0.3550781	-0.3832031
0.015	-0.084375	-0.0703125	-0.028125	-0.04921875	-0.1265625	-0.0421875	-0.05273438	-0.06679688
0.016	0.253125	0.2671875	0.2988281	0.2601563	0.2355469	0.2074219	0.2496094	0.2425781
0.017	0.5695313	0.5871094	0.6046875	0.5554688	0.5765625	0.4359375	0.534375	0.5273438
0.018	0.8683594	0.8824219	0.8894531	0.8261719	0.9035156	0.646875	0.8085938	0.7945313
0.019	1.051172	1.054688	1.065234	0.984375	1.103906	0.759375	0.9703125	0.9527344
0.02	1.103906	1.103906	1.117969	1.019531	1.167188	0.7664063	1.005469	0.9878906
0.021	1.047656	1.044141	1.065234	0.95625	1.110938	0.6996094	0.9351563	0.9140625
0.022	0.9070313	0.9	0.928125	0.8085938	0.9597656	0.5765625	0.7839844	0.759375
0.023	0.6257813	0.61875	0.6574219	0.534375	0.6609375	0.3515625	0.5132813	0.4851563
0.024	0.2777344	0.2671875	0.3199219	0.2074219	0.2882813	0.09140625	0.196875	0.1652344
0.025	-0.03515625	-0.04570313	0.01757813	-0.08085938	-0.04921875	-0.1335938	-0.07734375	-0.1160156
0.026	-0.3550781	-0.3585938	-0.2847656	-0.3691406	-0.39375	-0.3550781	-0.3621094	-0.4007813
0.027	-0.590625	-0.590625	-0.50625	-0.5765625	-0.646875	-0.5097656	-0.5625	-0.6011719
0.028	-0.6925781	-0.6890625	-0.6046875	-0.6574219	-0.7558594	-0.5589844	-0.6398438	-0.675
0.029	-0.6679688	-0.6609375	-0.5800781	-0.61875	-0.7382813	-0.5132813	-0.6046875	-0.6328125
0.03	-0.5449219	-0.534375	-0.4640625	-0.4957031	-0.6117188	-0.4042969	-0.4851563	-0.5097656
0.031	-0.3023438	-0.2917969	-0.2355469	-0.2601563	-0.3621094	-0.2074219	-0.2601563	-0.2742188
0.032	0.028125	0.0421875	0.08789063	0.05625	-0.003515625	0.0421875	0.04570313	0.03867188
0.033	0.3445313	0.3585938	0.3972656	0.3480469	0.3269531	0.2707031	0.3269531	0.3269531
0.034	0.6679688	0.6785156	0.7066406	0.6433594	0.6785156	0.5027344	0.6117188	0.61875
0.035	0.9421875	0.9457031	0.9667969	0.8894531	0.9773438	0.6890625	0.8578125	0.8613281
0.036	1.079297	1.086328	1.100391	1.008984	1.132031	0.7699219	0.9808594	0.984375
0.037	1.103906	1.107422	1.117969	1.0125	1.163672	0.759375	0.9878906	0.9914063
0.038	1.023047	1.026563	1.040625	0.928125	1.086328	0.6820313	0.8929688	0.8929688
0.039	0.8261719	0.8261719	0.8542969	0.7347656	0.8824219	0.5167969	0.6996094	0.6855469
0.04	0.4886719	0.4851563	0.534375	0.4148438	0.5238281	0.2496094	0.3867188	0.3691406
0.041	0.1511719	0.1476563	0.2109375	0.09492188	0.1617188	0.003515625	0.08085938	0.05976563
0.042	-0.1546875	-0.1582031	-0.084375	-0.1828125	-0.1652344	-0.2144531	-0.1898438	-0.2179688
0.043	-0.4535156	-0.4570313	-0.3726563	-0.4570313	-0.4886719	-0.421875	-0.45	-0.478125
0.044	-0.6328125	-0.6328125	-0.5484375	-0.6152344	-0.6890625	-0.5308594	-0.6046875	-0.6292969
0.045	-0.6820313	-0.6714844	-0.5941406	-0.6503906	-0.7453125	-0.5414063	-0.6363281	-0.6539063
0.046	-0.6292969	-0.61875	-0.5449219	-0.5871094	-0.6960938	-0.478125	-0.5730469	-0.590625
0.047	-0.4816406	-0.4710938	-0.4042969	-0.4394531	-0.5484375	-0.3515625	-0.4324219	-0.4464844
0.048	-0.1933594	-0.1792969	-0.1230469	-0.1617188	-0.2425781	-0.1230469	-0.1652344	-0.16875
0.049	0.1335938	0.1476563	0.196875	0.1511719	0.1125	0.1230469	0.1335938	0.140625
0.05	0.4429688	0.4605469	0.4957031	0.4394531	0.4464844	0.3480469	0.4148438	0.421875
0.051	0.7769531	0.7945313	0.8085938	0.7417969	0.8085938	0.5941406	0.7066406	0.7207031
0.052	1.016016	1.030078	1.033594	0.95625	1.06875	0.7558594	0.9210938	0.9351563
0.053	1.107422	1.110938	1.125	1.026563	1.170703	0.7910156	1.001953	1.008984
0.054	1.075781	1.075781	1.093359	0.9878906	1.146094	0.7453125	0.95625	0.9597656
0.055	0.9632813	0.9632813	0.9808594	0.8683594	1.030078	0.6433594	0.8332031	0.8296875
0.056	0.7171875	0.7136719	0.7453125	0.6257813	0.7699219	0.4359375	0.5941406	0.5871094
0.057	0.365625	0.3550781	0.4078125	0.2953125	0.3972656	0.1617188	0.2707031	0.2601563
0.058	0.05273438	0.0421875	0.1054688	0.003515625	0.06328125	-0.05625	-0.00703125	-0.02460938
0.059	-0.2496094	-0.2566406	-0.1863281	-0.2742188	-0.2707031	-0.2707031	-0.2777344	-0.3023438
0.06	-0.5203125	-0.5273438	-0.4464844	-0.5203125	-0.5660156	-0.4570313	-0.5132813	-0.5378906
0.061	-0.6714844	-0.675	-0.590625	-0.6503906	-0.73125	-0.5449219	-0.6328125	-0.6574219
0.062	-0.6925781	-0.6890625	-0.6082031	-0.6503906	-0.7523438	-0.5308594	-0.6328125	-0.6574219
0.063	-0.6082031	-0.5976563	-0.5273438	-0.5554688	-0.6679688	-0.4464844	-0.5414063	-0.5660156
0.064	-0.421875	-0.4042969	-0.3410156	-0.3691406	-0.4710938	-0.2882813	-0.3621094	-0.3796875
0.065	-0.09140625	-0.07382813	-0.02109375	-0.04921875	-0.1195313	-0.028125	-0.05625	-0.06679688
0.066	0.2460938	0.2671875	0.3023438	0.2636719	0.2425781	0.2214844	0.2496094	0.2425781
0.067	0.5660156	0.5835938	0.6082031	0.5589844	0.5835938	0.45	0.5308594	0.534375
0.068	0.8613281	0.8789063	0.8894531	0.8261719	0.9070313	0.6574219	0.7980469	0.8015625
0.069	1.044141	1.058203	1.061719	0.984375	1.103906	0.7664063	0.9632813	0.9597656
0.07	1.096875	1.100391	1.110938	1.016016	1.163672	0.7769531	1.001953	0.9914063
0.071	1.040625	1.040625	1.051172	0.9492188	1.107422	0.7171875	0.9316406	0.9140625
0.072	0.8929688	0.8929688	0.9105469	0.8050781	0.9597656	0.5871094	0.7804688	0.7558594
0.073	0.6082031	0.6082031	0.6363281	0.5273438	0.6539063	0.3550781	0.5097656	0.478125
0.074	0.2601563	0.2566406	0.2988281	0.196875	0.28125	0.09140625	0.1933594	0.1617188
0.075	-0.05273438	-0.05976563	-0.003515625	-0.09140625	-0.05625	-0.1300781	-0.08789063	-0.1230469
0.076	-0.3691406	-0.3761719	-0.309375	-0.3796875	-0.3972656	-0.3550781	-0.3621094	-0.4078125
0.077	-0.6011719	-0.6046875	-0.5308594	-0.5871094	-0.6503906	-0.50625	-0.5589844	-0.6046875
0.078	-0.6960938	-0.6996094	-0.6257813	-0.6644531	-0.759375	-0.5554688	-0.6363281	-0.675
0.079	-0.6714844	-0.6679688	-0.6011719	-0.6292969	-0.7417969	-0.5167969	-0.6011719	-0.6328125
0.08	-0.5449219	-0.5378906	-0.478125	-0.50625	-0.6152344	-0.4042969	-0.478125	-0.50625
0.081	-0.2988281	-0.2882813	-0.2425781	-0.2671875	-0.3585938	-0.2039063	-0.253125	-0.2671875
0.082	0.03515625	0.04570313	0.07734375	0.05273438	0	0.04921875	0.05273438	0.04921875
0.083	0.3445313	0.3585938	0.3867188	0.3480469	0.3339844	0.2777344	0.3375	0.3339844
0.084	0.6679688	0.6785156	0.6996094	0.6433594	0.6855469	0.5097656	0.6257813	0.6222656
0.085	0.9351563	0.9457031	0.95625	0.8894531	0.9808594	0.6960938	0.8648438	0.8648438
0.086	1.075781	1.082813	1.093359	1.008984	1.139063	0.7734375	0.9914063	0.9878906
0.087	1.100391	1.103906	1.114453	1.0125	1.167188	0.7628906	0.9949219	0.9949219
0.088	1.026563	1.019531	1.033594	0.9246094	1.086328	0.6855469	0.9	0.8964844
0.089	0.8226563	0.8121094	0.84375	0.7242188	0.8789063	0.5167969	0.703125	0.6925781
