Interval=	0.001 s
ExcelDateTime=	4.5785662711205259e+004	5/8/2025 15:54:18.248134
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6	Channel 7	Channel 8	Channel 9
Range=	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV
0	-0.7628906	-0.8402344	-0.5976563	-0.6644531	-0.815625	-0.6292969	-0.7488281	-0.6679688
0.001	-0.7628906	-0.8402344	-0.5976563	-0.6644531	-0.815625	-0.6292969	-0.7488281	-0.6679688
0.002	-0.9597656	-1.044141	-0.7875	-0.8367188	-1.037109	-0.759375	-0.9246094	-0.8402344
0.003	-1.058203	-1.146094	-0.8789063	-0.9140625	-1.153125	-0.8050781	-1.001953	-0.9140625
0.004	-0.984375	-1.06875	-0.8121094	-0.8332031	-1.082813	-0.7277344	-0.9210938	-0.8261719
0.005	-0.7804688	-0.8578125	-0.61875	-0.6292969	-0.8648438	-0.5449219	-0.7207031	-0.6152344
0.006	-0.3796875	-0.4570313	-0.2320313	-0.2425781	-0.4394531	-0.2144531	-0.3445313	-0.2320313
0.007	0.0703125	-0.003515625	0.196875	0.1828125	0.03515625	0.1335938	0.05976563	0.1828125
0.008	0.5167969	0.4394531	0.6222656	0.5941406	0.5097656	0.4746094	0.4605469	0.5871094
0.009	0.95625	0.8789063	1.033594	1.001953	0.9878906	0.8015625	0.8613281	0.984375
0.01	1.241016	1.160156	1.307813	1.262109	1.304297	0.9984375	1.114453	1.233984
0.011	1.360547	1.276172	1.423828	1.357031	1.437891	1.054688	1.209375	1.325391
0.012	1.328906	1.241016	1.395703	1.311328	1.409766	1.001953	1.170703	1.279688
0.013	1.170703	1.079297	1.241016	1.146094	1.244531	0.8613281	1.016016	1.117969
0.014	0.8226563	0.7277344	0.9140625	0.815625	0.8824219	0.5695313	0.6820313	0.7769531
0.015	0.3796875	0.2847656	0.4921875	0.3902344	0.4078125	0.2179688	0.2601563	0.3550781
0.016	-0.028125	-0.1265625	0.09492188	0	-0.03164063	-0.09492188	-0.1125	-0.01757813
0.017	-0.4816406	-0.5730469	-0.3339844	-0.4113281	-0.5132813	-0.4359375	-0.5097656	-0.421875
0.018	-0.8472656	-0.9351563	-0.675	-0.7417969	-0.9070313	-0.6960938	-0.8296875	-0.7453125
0.019	-1.033594	-1.117969	-0.8542969	-0.9	-1.114453	-0.8050781	-0.9914063	-0.9035156
0.02	-1.054688	-1.132031	-0.8753906	-0.9035156	-1.142578	-0.7875	-0.9949219	-0.9035156
0.021	-0.9421875	-1.0125	-0.7699219	-0.7839844	-1.023047	-0.675	-0.871875	-0.7734375
0.022	-0.6539063	-0.7171875	-0.4992188	-0.50625	-0.7207031	-0.4253906	-0.5941406	-0.4886719
0.023	-0.196875	-0.2636719	-0.06679688	-0.07734375	-0.2460938	-0.05976563	-0.1828125	-0.06328125
0.024	0.2214844	0.1511719	0.3410156	0.3164063	0.2003906	0.2601563	0.196875	0.3199219
0.025	0.6539063	0.5835938	0.7523438	0.7136719	0.6679688	0.5835938	0.5941406	0.7136719
0.026	1.054688	0.984375	1.139063	1.086328	1.103906	0.8789063	0.95625	1.079297
0.027	1.290234	1.216406	1.364063	1.297266	1.360547	1.026563	1.160156	1.272656
0.028	1.360547	1.279688	1.434375	1.346484	1.444922	1.047656	1.209375	1.311328
