Interval=	0.001 s
ExcelDateTime=	4.5785681742604080e+004	5/8/2025 16:21:42.560992
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6	Channel 7	Channel 8	Channel 9
Range=	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV
0	-0.07382813	-0.0703125	0.1125	-0.1089844	-0.028125	-0.1230469	-0.08789063	-0.1371094
0.001	-0.07382813	-0.0703125	0.1125	-0.1089844	-0.028125	-0.1230469	-0.08789063	-0.1371094
0.002	-0.5519531	-0.5484375	-0.3480469	-0.5554688	-0.5519531	-0.4957031	-0.5273438	-0.5730469
0.003	-1.023047	-1.019531	-0.8015625	-0.9949219	-1.079297	-0.8402344	-0.9632813	-0.9949219
0.004	-1.262109	-1.255078	-1.026563	-1.205859	-1.35	-0.9878906	-1.174219	-1.188281
0.005	-1.311328	-1.300781	-1.075781	-1.2375	-1.416797	-0.9878906	-1.209375	-1.209375
0.006	-1.191797	-1.167188	-0.9703125	-1.107422	-1.29375	-0.8683594	-1.089844	-1.075781
0.007	-0.871875	-0.8507813	-0.6820313	-0.8050781	-0.9597656	-0.6011719	-0.7945313	-0.7628906
0.008	-0.3375	-0.3128906	-0.1757813	-0.2988281	-0.3867188	-0.1582031	-0.2953125	-0.2566406
0.009	0.1898438	0.2179688	0.3339844	0.2039063	0.1898438	0.2636719	0.1933594	0.2285156
0.01	0.7207031	0.7453125	0.8472656	0.6996094	0.7699219	0.6679688	0.6855469	0.7101563
0.011	1.241016	1.255078	1.342969	1.170703	1.339453	1.047656	1.156641	1.174219
0.012	1.557422	1.567969	1.648828	1.455469	1.694531	1.258594	1.434375	1.441406
0.013	1.666406	1.669922	1.761328	1.543359	1.828125	1.304297	1.525781	1.508203
0.014	1.599609	1.596094	1.701563	1.466016	1.768359	1.219922	1.455469	1.427344
0.015	1.364063	1.360547	1.483594	1.2375	1.529297	1.0125	1.233984	1.198828
