Interval=	0.001 s
ExcelDateTime=	4.5785658736364123e+004	5/8/2025 15:48:34.82186
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6	Channel 7	Channel 8	Channel 9
Range=	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV
0	-0.2144531	-0.2742188	-0.1546875	-0.196875	-0.3726563	-0.534375	-0.3269531	-0.1828125
0.001	-0.2144531	-0.2742188	-0.1546875	-0.196875	-0.3726563	-0.534375	-0.3269531	-0.1828125
0.002	-0.5554688	-0.6152344	-0.4886719	-0.5132813	-0.7417969	-0.7839844	-0.6292969	-0.4851563
0.003	-0.8507813	-0.9105469	-0.7699219	-0.7734375	-1.065234	-0.9808594	-0.8859375	-0.7417969
0.004	-0.95625	-1.0125	-0.871875	-0.8613281	-1.195313	-1.030078	-0.9773438	-0.8191406
0.005	-0.9210938	-0.9773438	-0.8402344	-0.815625	-1.163672	-0.9773438	-0.928125	-0.7664063
0.006	-0.7769531	-0.8261719	-0.6996094	-0.6644531	-1.001953	-0.84375	-0.7769531	-0.6117188
0.007	-0.4570313	-0.5027344	-0.3867188	-0.3515625	-0.6574219	-0.5765625	-0.4746094	-0.3023438
0.008	-0.02109375	-0.06328125	0.02460938	0.05273438	-0.2003906	-0.2355469	-0.084375	0.09492188
0.009	0.3691406	0.3269531	0.4042969	0.4183594	0.2144531	0.04921875	0.2601563	0.45
0.01	0.7664063	0.7242188	0.7839844	0.7839844	0.646875	0.3375	0.61875	0.8121094
0.011	1.082813	1.037109	1.086328	1.06875	0.9949219	0.5625	0.9070313	1.096875
0.012	1.2375	1.188281	1.241016	1.198828	1.167188	0.6574219	1.040625	1.216406
0.013	1.244531	1.188281	1.251563	1.191797	1.177734	0.6292969	1.033594	1.202344
0.014	1.135547	1.075781	1.142578	1.075781	1.06875	0.5167969	0.9140625	1.082813
0.015	0.8894531	0.8296875	0.9035156	0.8332031	0.8085938	0.3023438	0.6714844	0.8296875
0.016	0.478125	0.4148438	0.50625	0.4429688	0.3621094	-0.02109375	0.2847656	0.4359375
0.017	0.06679688	0	0.1089844	0.05976563	-0.07382813	-0.3269531	-0.07734375	0.06328125
0.018	-0.3269531	-0.39375	-0.2707031	-0.3058594	-0.4992188	-0.61875	-0.4253906	-0.2882813
0.019	-0.6890625	-0.7558594	-0.61875	-0.6363281	-0.8894531	-0.8789063	-0.7453125	-0.6082031
0.02	-0.8964844	-0.9632813	-0.8226563	-0.8191406	-1.128516	-1.0125	-0.9316406	-0.7910156
0.021	-0.9492188	-1.0125	-0.871875	-0.8507813	-1.195313	-1.019531	-0.9703125	-0.8191406
0.022	-0.8613281	-0.9210938	-0.7910156	-0.759375	-1.107422	-0.9316406	-0.871875	-0.7171875
0.023	-0.6574219	-0.7066406	-0.5976563	-0.5554688	-0.8894531	-0.7523438	-0.6714844	-0.5097656
0.024	-0.2917969	-0.3375	-0.2460938	-0.2003906	-0.4957031	-0.4535156	-0.3304688	-0.1582031
0.025	0.1089844	0.06328125	0.1441406	0.1828125	-0.06679688	-0.1441406	0.03515625	0.2144531
0.026	0.4992188	0.4535156	0.5203125	0.5449219	0.3515625	0.1371094	0.3832031	0.5660156
0.027	0.8894531	0.84375	0.8964844	0.9035156	0.7804688	0.4253906	0.7347656	0.9246094
0.028	1.156641	1.110938	1.156641	1.139063	1.072266	0.6117188	0.9773438	1.160156
0.029	1.276172	1.226953	1.269141	1.233984	1.205859	0.6785156	1.075781	1.248047
0.03	1.244531	1.195313	1.233984	1.188281	1.177734	0.6222656	1.030078	1.198828
0.031	1.075781	1.026563	1.075781	1.023047	1.008984	0.4640625	0.8613281	1.030078
0.032	0.7488281	0.6925781	0.7628906	0.7066406	0.6574219	0.1898438	0.5449219	0.7066406
0.033	0.3234375	0.2566406	0.3550781	0.3023438	0.2003906	-0.140625	0.1546875	0.3023438
0.034	-0.06328125	-0.1300781	-0.01757813	-0.05976563	-0.2109375	-0.4289063	-0.1898438	-0.04570313
0.035	-0.4605469	-0.5238281	-0.4007813	-0.4253906	-0.6363281	-0.7171875	-0.5378906	-0.4007813
0.036	-0.7664063	-0.8261719	-0.6996094	-0.7066406	-0.9738281	-0.928125	-0.8085938	-0.6679688
0.037	-0.9105469	-0.9632813	-0.8367188	-0.8296875	-1.142578	-1.001953	-0.9351563	-0.7875
0.038	-0.9175781	-0.9738281	-0.8472656	-0.8226563	-1.163672	-0.9808594	-0.9351563	-0.7769531
0.039	-0.815625	-0.8683594	-0.7488281	-0.7101563	-1.047656	-0.8789063	-0.815625	-0.6574219
0.04	-0.5625	-0.6152344	-0.5027344	-0.4605469	-0.7769531	-0.6679688	-0.5730469	-0.4113281
0.041	-0.1582031	-0.2074219	-0.1054688	-0.0703125	-0.3445313	-0.3445313	-0.196875	-0.028125
0.042	0.2390625	0.1863281	0.2777344	0.2988281	0.07734375	-0.04570313	0.1582031	0.3339844
0.043	0.646875	0.5976563	0.6679688	0.675	0.5167969	0.2496094	0.5238281	0.7066406
0.044	1.023047	0.9773438	1.030078	1.0125	0.9246094	0.5273438	0.8648438	1.047656
0.045	1.230469	1.177734	1.230469	1.191797	1.156641	0.6644531	1.044141	1.219922
0.046	1.276172	1.216406	1.272656	1.219922	1.209375	0.6644531	1.072266	1.241016
0.047	1.195313	1.132031	1.191797	1.128516	1.128516	0.5695313	0.9878906	1.146094
0.048	0.9949219	0.9246094	0.9984375	0.9316406	0.9140625	0.3867188	0.7804688	0.9386719
0.049	0.6117188	0.5378906	0.6292969	0.5695313	0.50625	0.07734375	0.4183594	0.5695313
