Time	EMG_Ch1	EMG_Ch2	EMG_Ch3	EMG_Ch4	EMG_Ch5	EMG_Ch6	EMG_Ch7	EMG_Ch8
0.0	0.07279499808302271	0.07192028480941168	0.06942305389131292	0.06704390388490533	0.07967686525985687	0.05410078574800452	0.0664959427041307	0.06561611772975551
0.001	-0.11181835845064422	-0.10974846046301635	-0.10640131688637494	-0.10039636029344969	-0.12373681537943262	-0.07740340311790396	-0.09886111085869435	-0.09576195927933126
0.002	-0.25635241967597305	-0.25193318796318676	-0.244071709853574	-0.23149369402833742	-0.2830087401125096	-0.18037090650714818	-0.22841475235634823	-0.2221641057042098
0.003	-0.32194856026022733	-0.31634791277003743	-0.30659129204341956	-0.2909093399092808	-0.35541682076341186	-0.22686920889360282	-0.2872492239686614	-0.27943856288606594
0.004	-0.2948462271914849	-0.28948074462874407	-0.2808668309355732	-0.2661962516380725	-0.3257968524716948	-0.20715007628517457	-0.2630390265930144	-0.25559212773645146
0.005	-0.18922435827338618	-0.18537892688625252	-0.18040458846487334	-0.17035174678729897	-0.20967487378644983	-0.13163755144114747	-0.16858049672429454	-0.16323781455466432
0.006	-0.04110011171716531	-0.039601418414034396	-0.03948705605902875	-0.036203315089688194	-0.046586467115052904	-0.026404754963265265	-0.03625334931316547	-0.03412660148937108
0.007	0.10422779601268581	0.1031939609561649	0.09879100082870362	0.09507658685223593	0.11369401599555348	0.07600429940826425	0.09331926148321713	0.09199367338412905
0.008	0.20665099419717908	0.20353624537546616	0.19629542797856167	0.1871619300430354	0.2270367089193643	0.14706426582261445	0.1842944880890186	0.18014232009520761
0.009	0.24276411813478682	0.23848360796151277	0.23079186022838488	0.21901722466110782	0.2676041237087235	0.1705114849411432	0.21591569197449198	0.21017618929354032
0.01	0.2109472607772616	0.20660041908408153	0.20075477672228742	0.1894430491253797	0.23345264908628888	0.14584379984180024	0.18698952838500416	0.1811273466952094
0.011	0.1290537699932299	0.12562928055748002	0.12314333550656453	0.11487532042576606	0.14402484483128788	0.08643744055116413	0.11370325864870634	0.1090111208959757
0.012	0.026346550652029465	0.024495337295217384	0.025722988108458834	0.021973336952778335	0.031330251781551785	0.01354879584502771	0.02230614522798594	0.01961541881447411
0.013	-0.06692161374871111	-0.0669929119329946	-0.06282847605512998	-0.061881503875735294	-0.07146447301831504	-0.05127529727666168	-0.06025741681483969	-0.060691995165943466
0.014	-0.12853851773867855	-0.12704442676730648	-0.12147211116402973	-0.11675817321712278	-0.1399309209463058	-0.09264297439576485	-0.11438992984210461	-0.11283160684691865
0.015	-0.14924788002909797	-0.1467014959182131	-0.1414395967250613	-0.13455560586384452	-0.16377242295677633	-0.10467303707445105	-0.13213428390645438	-0.12918777578836316
0.016	-0.13266855852190346	-0.1297125190675249	-0.1261286778468958	-0.11882370531324801	-0.14675176543535884	-0.0906931016461765	-0.11697550366608868	-0.11337474300330366
0.017	-0.09121767920574926	-0.08846344465740894	-0.0872290955751292	-0.0809760740013925	-0.10225149775820028	-0.0600886787912603	-0.0800995369862041	-0.07653287122363692
0.018	-0.04025233912930257	-0.038166645230904184	-0.0391875205342398	-0.03493760975118775	-0.04689447446307522	-0.023972619626295495	-0.03512935341833332	-0.03214077989468425
0.019	0.007161555455742211	0.008308504125046329	0.0057109937532492105	0.007576956369546535	0.0051402170936880945	0.008558147117237708	0.006499684897049603	0.008536334628670941
0.02	0.04318363104226772	0.04331608712669996	0.040080142362696566	0.039654218717977904	0.045287169897473736	0.03239606712566847	0.0380579166813618	0.038924553977880805
0.021	0.06540098428201307	0.06460274317183236	0.061596459853407254	0.05928150454539026	0.07078899885411737	0.046373927110487545	0.05759042948154115	0.05720899642334237
0.022	0.07502445123920205	0.07349372483684789	0.07129347982310365	0.06765027542065252	0.08272687437406173	0.051792081756333916	0.0662336903737518	0.06467170226884911
0.023	0.07444416500467155	0.0724533846554779	0.07127998973384864	0.06692494639401349	0.08339031210203421	0.05056416582429135	0.06602670959578474	0.06351902912566058
0.024	0.06545234124931583	0.06331689915798452	0.06310813719965516	0.05866407037268952	0.07441267989865673	0.04394456043528896	0.05838219291658572	0.0553413948382574
0.025	0.04882968587121487	0.04688055975549466	0.047429872609657475	0.043504409761102314	0.05641366491731749	0.0323177801005881	0.04380948859730341	0.040792281422799885
0.026	0.025177420333346287	0.02372938989135411	0.024810720860512683	0.021968796875417716	0.029988237253259345	0.015913794706235627	0.022741165576050548	0.020354505694968994
0.027	-0.0037525503004049096	-0.004442080802088265	-0.003015809301160865	-0.004307775600539035	-0.0028063172084623576	-0.004145254249947047	-0.003240371848791928	-0.004480148026611588
0.028	-0.03416530636465086	-0.03394417687633941	-0.03233463058602503	-0.031792948891794674	-0.03750631365452946	-0.025177559854566926	-0.030626236727735824	-0.030439363471047427
0.029	-0.060419649110141416	-0.05928461200148373	-0.05767767276819809	-0.055291496467766474	-0.06754759241664121	-0.04312446922981868	-0.05422336222399618	-0.05266303063959246
0.03	-0.0763853933491935	-0.07450598513442168	-0.07314457167633386	-0.06923618739753791	-0.08587151858863618	-0.05360395813392346	-0.06844718678696766	-0.06590266876389383
0.031	-0.07744657040271234	-0.07515494476007	-0.0743161997074963	-0.06953695685703931	-0.08722632842263747	-0.0534158168938112	-0.06916777334628275	-0.06626251013636653
0.032	-0.06230711241282493	-0.060047230566067325	-0.05996098847871951	-0.05520370680421296	-0.0702014563438813	-0.04184920372102145	-0.055330080894670536	-0.05274339491392228
0.033	-0.03381318683617755	-0.032054519265095394	-0.03279802010029346	-0.029031373161155408	-0.03811342520194905	-0.021211727204402134	-0.029642722097564564	-0.02791560743880289
0.034	0.001597041799591574	0.0024640351779083337	0.0010397668512490098	0.002983165981527482	0.001676878237459196	0.0036794419249584504	0.001992679630048568	0.0025985636462249363
0.035	0.03565702801957556	0.03541800217386415	0.033682712728752284	0.03331331212925599	0.03980987391134873	0.026880603459356715	0.03213441008864544	0.03167510203299332
0.036	0.06062535818081029	0.05930466070825623	0.05775032292559694	0.0550664520797574	0.067608732362073	0.04307292776797106	0.05394345857181747	0.05271998632506042
0.037	0.07140810933872507	0.0692763747328317	0.06835477643694397	0.06387859402919621	0.07945802838122899	0.04905243936918685	0.06306174271890627	0.06147326925411678
0.038	0.06675736892475663	0.06427727417775911	0.0642357746988459	0.05891942193006182	0.07410286975088431	0.0444593932133449	0.05860994072040397	0.05699944049891065
0.039	0.04923089614313896	0.046951290126623975	0.04773528727539474	0.04275114002230711	0.054534010586634936	0.03156253157087473	0.043050577571185654	0.041609914125429866
0.04	0.024056640650366168	0.02248081605108418	0.02374763759042396	0.02021077985952744	0.02665053551805204	0.014272608318547786	0.021086186626325637	0.01985706988134853
0.041	-0.0025973913259819555	-0.0031345128714956563	-0.0018901594688562223	-0.0031960827869872877	-0.002709221300197453	-0.0031831632415844496	-0.0019208997934679266	-0.002961314913520671
0.042	-0.02531588914840477	-0.024727856167037696	-0.023983109395941813	-0.022801947296260536	-0.027644453656858664	-0.01742985127750003	-0.021421944038121622	-0.022244941935618566
0.043	-0.040574404135362487	-0.03903818048716443	-0.039060325893147604	-0.03572544283205871	-0.04440282304011098	-0.02659398036138462	-0.034595121062595206	-0.03504501595045431
0.044	-0.04708951688439049	-0.04499156757135022	-0.04573748655991469	-0.041080607595157005	-0.05169031916371197	-0.03032462914785259	-0.04052735756658208	-0.04033972388054183
0.045	-0.045467306519167014	-0.043297460910177554	-0.0444341749813924	-0.03956596402784116	-0.050212417902699896	-0.029335978294858622	-0.039794062815755496	-0.03871383944915485
0.046	-0.037463461758209145	-0.03568846531198089	-0.03672613802278505	-0.03275073523777191	-0.04182693527050677	-0.02477707449453455	-0.033763253059864766	-0.031714939506017815
0.047	-0.025229366689490516	-0.024183003830771148	-0.02466693155470032	-0.02241090858641349	-0.028737520998860285	-0.01773783422370118	-0.023979125967574948	-0.021205886604835904
0.048	-0.010817652109084076	-0.010637227906533195	-0.01032273433807892	-0.01015202140018532	-0.01301925359161198	-0.00906974565056947	-0.011853339315462782	-0.008943793153520884
0.049	0.003971979927842073	0.003349636848851801	0.004406943860353009	0.002637963883755336	0.0034661387715629326	0.0004902711992769903	0.0013124329189718922	0.003549329276514002
0.05	0.01751204030583075	0.016302012831773998	0.01777261911962029	0.014636986056146297	0.018919908837507212	0.01006141703929273	0.01412960560070545	0.01491602029392948
0.051	0.028234900253512787	0.02672629934065287	0.028134504027087892	0.02444972639220535	0.031472355940597344	0.018449891517581547	0.024984603584962087	0.023865451441549314
0.052	0.03466922441530711	0.03314781212969371	0.034046216456574796	0.030652929368256962	0.03926900485728344	0.02422968803689047	0.03213936914726779	0.029199436654002972
0.053	0.035687756254147114	0.034383669825348226	0.034504526355989176	0.0320702620582728	0.04082681384888855	0.02609026263293291	0.03410323507056728	0.030013520556560605
0.054	0.030882819402732728	0.029953526325581827	0.029281147731933937	0.028176208606808577	0.035534801485270745	0.02331690255798832	0.0301449672460253	0.02600197510429432
0.055	0.02088561679952691	0.020426939827986813	0.019171784140467007	0.019436238342763527	0.02406344897030101	0.016183472182036772	0.020713025224152234	0.01771321648720057
0.056	0.007438989158560911	0.007504681347510615	0.006001860533623607	0.00739409947040837	0.008453785656489216	0.006055686282345801	0.007542168800953354	0.006599184161017143
0.057	-0.006877310805362911	-0.006268565002573882	-0.0076844807547188886	-0.005587097194377695	-0.008224865549117708	-0.004883122764211988	-0.006659145995608684	-0.005220954577921025
0.058	-0.019226652691348253	-0.01810770417204911	-0.019196026834730144	-0.016880546656846084	-0.022584993309912104	-0.014214486268093858	-0.018876031026251704	-0.015442288580013636
0.059	-0.027226826144428846	-0.025715448805740775	-0.02635753729131484	-0.024273188165462492	-0.031782063923856324	-0.019975275226086487	-0.026595768686814014	-0.022152225764464104
0.06	-0.02955593367370045	-0.027882613197234646	-0.02804803568669851	-0.026535699791939225	-0.03424294901437823	-0.021207602780867568	-0.028480959718009173	-0.024308941471489147
0.061	-0.026248979750422008	-0.024750983470607876	-0.024437229004242906	-0.02369400527724007	-0.030022631392244134	-0.018173164510981974	-0.024677891236070337	-0.02195746794315283
0.062	-0.01859410753768193	-0.017657244632160375	-0.016850461171382176	-0.01692308151864349	-0.020684851174680035	-0.012167938582979794	-0.016667309565274055	-0.016119692653803253
0.063	-0.008682078419670215	-0.008634010954342334	-0.007323394468243823	-0.008121081655525804	-0.008769730269939772	-0.00502526406081122	-0.006732255614346738	-0.00841578866696045
0.064	0.0012202299292586385	0.0002348429020646095	0.0019909016857185477	0.0006713756382563853	0.002954750522191279	0.0014941511580716755	0.0027520923174705995	-0.0005669538286551534
0.065	0.00925639691874215	0.007370540225800675	0.009365042120267234	0.0078049882616742705	0.012207998783570519	0.006200345482642604	0.009957552303599501	0.006043417100917286
0.066	0.014350122781139563	0.01199099075861358	0.013832976498937275	0.012347966753011563	0.017669708486960135	0.00869860792144123	0.013974691297417663	0.010617093000638417
0.067	0.016280771827595648	0.014082784313651068	0.015252134469534804	0.014139095347136681	0.01910909700255595	0.0092996427791842	0.014840631539182768	0.012954744076020052
0.068	0.015502338622993897	0.014129101930502	0.01412818514737028	0.013607972981389792	0.017196053870890796	0.008699991307427123	0.01327919855636905	0.013289075221155227
0.069	0.012825951032344827	0.01275298380082968	0.011310767274662773	0.011476695778024716	0.013116628692155699	0.007595691599683114	0.01030184676348279	0.012049328239106566
0.07	0.009108095011379005	0.010442027684688536	0.007687779754676388	0.008474904122372322	0.008151793336509887	0.0063959699019879804	0.006838350404698337	0.00967111556790539
0.071	0.005048923456248395	0.007455133925945538	0.003974016853856146	0.00516347438335627	0.0033524767486476006	0.00513879121694351	0.003517778793822644	0.006517253752055016
0.072	0.001133141308782705	0.003910669628124528	0.0006296704873017481	0.001895297648933916	-0.0006220602826724781	0.0036103474612006435	0.0006338193783199195	0.0029053886849573288
0.073	-0.00232322866284026	-3.2634671746269855e-05	-0.0021141094316804616	-0.0011223670542281862	-0.00350770246181222	0.0015814782715148894	-0.0017533333190014964	-0.0008176036310086872
0.074	-0.005093351255407227	-0.004026779919925754	-0.004178050314055334	-0.003733870589160676	-0.005335649500863099	-0.0009676944337679498	-0.0036695419284332458	-0.004230811999694976
0.075	-0.006993509870968962	-0.007514318197207099	-0.005560689369777949	-0.005774628032072297	-0.006298189350394859	-0.003744848166121124	-0.005117998010386552	-0.006873472975018443
0.076	-0.007897208455619063	-0.009859848088275162	-0.006296962824597074	-0.007074572238512617	-0.006632645943743538	-0.006208795775669898	-0.0060498201240799555	-0.008355020451666488
0.077	-0.007789366766467012	-0.0105745944677739	-0.006448003946801794	-0.00751301362204952	-0.006546197082500739	-0.007764206514325491	-0.006402059354356051	-0.00848901031122151
0.078	-0.0068118939262222285	-0.009525459617691365	-0.006101356221664623	-0.007082932355439076	-0.0061789975065228795	-0.00799522777909833	-0.006157266862873004	-0.007379229622260385
0.079	-0.005255242471115612	-0.007023973500120188	-0.005361125044998883	-0.005919884897427733	-0.005592796683277083	-0.006833103614120671	-0.005377287253814552	-0.005405306500769647
0.08	-0.0034818337181428266	-0.0037449296642763138	-0.0043232409131392195	-0.004272767671483112	-0.004776068095256339	-0.004587439712730608	-0.004189849667579706	-0.0031024234348083542
0.081	-0.0018079838206913681	-0.0005021399816429652	-0.003049234261321747	-0.002426827530177445	-0.003665346457420438	-0.0018333783400473792	-0.002740874114274197	-0.0009809922244098483
0.082	-0.0003984579207041419	0.002026966334212057	-0.001559690872845276	-0.0006154700151628344	-0.002185810249506131	0.0007919023794596223	-0.001147098732497122	0.0006381491482491432
