Time	EMG_Ch1	EMG_Ch2	EMG_Ch3	EMG_Ch4	EMG_Ch5	EMG_Ch6	EMG_Ch7	EMG_Ch8
0.0	-0.03153658238199939	-0.031029595405809584	-0.03010355551988957	-0.027027622604357357	-0.034487588131329974	-0.019025096545968585	-0.026374625417453085	-0.026054309101666225
0.001	-0.010099053928805134	-0.011888561435861355	-0.010867997755995711	-0.016774634560117616	-0.008731914615803969	-0.020368798285002234	-0.015501936125139198	-0.016317727184209922
0.002	0.007879400394259712	0.00447158659150587	0.005452265616464609	-0.0073549171165840045	0.012784757857989777	-0.0201289142312288	-0.005832621653390498	-0.007686313541439933
0.003	0.015490252864659408	0.0116681008274114	0.012544079836058292	-0.003182377210989556	0.022187604868435205	-0.019895377664592352	-0.0018565493475941816	-0.004509639064761855
0.004	0.011007530992575565	0.008072919543064131	0.008809581897931452	-0.005235980614076676	0.017385449180153743	-0.019802808209885482	-0.004450026977304809	-0.007519485558801076
0.005	-0.0018895713283770491	-0.0029923965440948625	-0.0024389756275721222	-0.010997409131483196	0.002351354340842003	-0.018622241675266046	-0.0108589227817638	-0.013840021330615487
0.006	-0.016039300120881072	-0.015042960099809915	-0.014740911908224803	-0.015884470207180746	-0.014954142034986732	-0.01459468765532726	-0.01624217433520335	-0.01857095281033894
0.007	-0.023993109132358487	-0.021377065357651583	-0.021400234217469383	-0.01550632865525564	-0.02607426314927266	-0.0065880788181521465	-0.01604845582326584	-0.017203823316737834
0.008	-0.021153966588749705	-0.017944813240888466	-0.01833145615270583	-0.00776054852542877	-0.02551904043084416	0.004978024212142116	-0.00818573582934541	-0.007814923795095918
0.009	-0.007615134017594016	-0.004995996590209682	-0.0057086067394719	0.006101752718749109	-0.012849566112730066	0.01788696071674904	0.005927083166117899	0.007891037137326128
0.01	0.011965873423465195	0.013089330596009491	0.012178284457556185	0.02185749092883552	0.007348304515825353	0.028704119144882842	0.021836053660216306	0.02510405261898725
0.011	0.03031240303714554	0.029629033550799287	0.028712742043327515	0.03394642278710119	0.02746177342234049	0.033965870580121064	0.03381597069578911	0.03775474143020936
