Time	EMG_Ch1	EMG_Ch2	EMG_Ch3	EMG_Ch4	EMG_Ch5	EMG_Ch6	EMG_Ch7	EMG_Ch8
0.0	-0.09589735370172382	-0.0957809247711262	-0.09230727146202651	-0.08957572748166187	-0.10390288713162299	-0.07286379236756343	-0.086674992001359	-0.08756556143954948
0.001	0.16995301298800028	0.1680844257256661	0.1619207430081204	0.15350686783647913	0.18345856468481597	0.1199198131865497	0.14941436525908414	0.14855874472983346
0.002	0.37748425844858646	0.3740451602026036	0.3605341999525025	0.3433519674335989	0.4079751327321755	0.27054920005235833	0.3338201926262407	0.33299558917967226
0.003	0.47153353326746966	0.46723699358361276	0.4507988007857484	0.4293434447139089	0.5100907244010957	0.33869167458873023	0.41746013404360566	0.416502408659014
0.004	0.43239434480963235	0.4281246742049988	0.4138148758621249	0.3934843255824233	0.46843721267658806	0.3100862790685573	0.382841040518282	0.3815925004549411
0.005	0.27995343143064383	0.2766025635327396	0.26848468794422664	0.25415606495103427	0.3043183328475142	0.19950340658543653	0.24770749143567516	0.24618275521396987
0.006	0.06527171719020677	0.06356081335482446	0.06350021676413828	0.0582975642048241	0.07267283641452682	0.04442703102825926	0.05749439155693448	0.05595763178690573
0.007	-0.14699443078779065	-0.14667636610526982	-0.13941684709827437	-0.13483031313377564	-0.15683364667889904	-0.10797318668149752	-0.13036223907761305	-0.13145373704609384
0.008	-0.2990291348832597	-0.29673134460753625	-0.2850169067066061	-0.27245235990190986	-0.3218079556671251	-0.21587461607191571	-0.26461780690696296	-0.2647854395022363
0.009	-0.35631325850661466	-0.3525391148667255	-0.3402446109669243	-0.3233446615910147	-0.3848624166400224	-0.25477627453315016	-0.31481820767068613	-0.3137760572703602
0.01	-0.31515800373904485	-0.3107722870877433	-0.3014593526585816	-0.2846212554585181	-0.341760235469193	-0.22280235574323795	-0.2779186427797087	-0.27573487369682087
0.011	-0.19983897174749476	-0.19587579678455327	-0.19173343034901594	-0.1789280804526146	-0.21837983343320433	-0.13832456907008783	-0.17564058689843945	-0.17277184484639185
0.012	-0.051509798538655754	-0.048921555949442204	-0.050294731746632654	-0.04411244853594898	-0.058836113776322634	-0.031607634896055135	-0.04454575146151593	-0.04172266766509549
0.013	0.08641990275895714	0.08700859981499448	0.08142344187961234	0.08026551963859889	0.09021016444933794	0.06599096917221202	0.07697477346424887	0.07897197137511006
0.014	0.18119051555708574	0.1796538405735681	0.17211307079831425	0.16472254465794675	0.19341535863878898	0.13137237524859793	0.16011723927355137	0.16071068518739032
0.015	0.2179860222738306	0.21473913520988602	0.2075755369975916	0.19637693105148568	0.23460597526296956	0.1547713318508316	0.19204250276228943	0.19104497309286375
0.016	0.20026205143058945	0.1961561023689831	0.19105519922672212	0.17902155119274904	0.21717045379707095	0.13965604026343328	0.17605099500311128	0.1737259431811964
