Time	EMG_Ch1	EMG_Ch2	EMG_Ch3	EMG_Ch4	EMG_Ch5	EMG_Ch6	EMG_Ch7	EMG_Ch8
0.0	0.036962620982738115	0.03615136707791697	0.035040121043981326	0.032148287598743025	0.04039428064194528	0.023640268939062146	0.031473395907535756	0.03070180604500424
0.001	0.015766649903515298	0.016096147696637222	0.01530988867215369	0.02156398909487709	0.012447352388742054	0.024232240329843127	0.02044530016416427	0.024586493938605722
0.002	-0.00265990279546197	-0.0012862792992333208	-0.0014430008356600627	0.01176855438208898	-0.010576235902996037	0.02341600925427249	0.010399067565721775	0.017744293570218974
0.003	-0.01100442405778585	-0.008904595540200134	-0.008201995504895754	0.00787796886578002	-0.01965228263134879	0.023544583931021594	0.0064215846273703425	0.014154411444744674
0.004	-0.007301911969530379	-0.004951921794532556	-0.0033804869714127127	0.01089242093402144	-0.012745152697154507	0.02474849899466782	0.009497344106455589	0.014780635347015465
0.005	0.004804125753820776	0.006874899059492056	0.009010835304832345	0.017645083483584373	0.004978315545974495	0.025043680080006136	0.016471785821990173	0.017512991761821115
0.006	0.018042040752653615	0.0193761591898188	0.02148026800273317	0.022568521060861844	0.023805987616704095	0.0215347079236009	0.021803368098791947	0.018486005908898706
0.007	0.02482500588590306	0.025150863578727964	0.026489801593678496	0.020455422834728836	0.03380669718334134	0.012131804487794284	0.020288554881095374	0.01413835611584589
0.008	0.020510185364599393	0.019810744142546178	0.019760884365684038	0.009012410737165376	0.029021294467496697	-0.003017168769099213	0.009578068609442273	0.0031010310302019483
0.009	0.005310085374962642	0.0038227300309337207	0.0021210266156143007	-0.009867443403739618	0.00985644507056612	-0.021047907884882474	-0.008567160777266242	-0.01289168537591228
0.01	-0.015837891285862018	-0.017693767030262278	-0.020794675422726203	-0.03062589474359028	-0.017183381753685844	-0.03710747813708649	-0.028777741285149608	-0.02944155246723392
0.011	-0.03529465482875267	-0.03704164789654345	-0.040785473582063525	-0.04611678889585825	-0.0421899075228238	-0.046025285945613024	-0.044098018954998264	-0.041082042250633895
0.012	-0.045749245401118493	-0.046988229252588824	-0.05030661472942894	-0.05037604591729674	-0.05578948137466949	-0.04426430532397562	-0.04868309949101116	-0.043371013861894604
0.013	-0.043024323874789445	-0.043538569083477814	-0.045368157997471535	-0.040968146869878534	-0.05272289966086793	-0.031370390934692044	-0.040083057359341805	-0.03464028793337106
0.014	-0.027585838010498326	-0.027379897953182204	-0.027002728408496025	-0.0199963113546811	-0.03370160546067789	-0.010338834731547201	-0.02022979122424741	-0.01672347859826669
0.015	-0.004252469460858223	-0.0035169523925126338	-0.0008104187711820343	0.006581564151193793	-0.004933737385673152	0.01325357701055302	0.005215345526074259	0.005595918541646843
0.016	0.01967642028647046	0.020655500888246026	0.025144102720027144	0.03102228942883857	0.024345903095442056	0.033026661100328696	0.028848127948147374	0.026175485667000196
0.017	0.03707102842075543	0.03801998337177456	0.043201424030226684	0.046433105222702886	0.04527074053818761	0.04382778441742166	0.044047545665837476	0.03952613233653717
