Time	EMG_Ch1	EMG_Ch2	EMG_Ch3	EMG_Ch4	EMG_Ch5	EMG_Ch6	EMG_Ch7	EMG_Ch8
0.0	-0.11808093831030901	-0.1227900085003614	-0.114643068360458	-0.12722591207201264	-0.11846364628170736	-0.11843698571863355	-0.1206984256041252	-0.12984881221368372
0.001	-0.21912160862066718	-0.22414383992446246	-0.20799120281573494	-0.21605203322156424	-0.22975996676705748	-0.18584207884238543	-0.20775253126843202	-0.21647933106906486
0.002	-0.09220558703906379	-0.10181490116758478	-0.0887215684439335	-0.0994633615148912	-0.09268460212107875	-0.0926657196511815	-0.09258761493062591	-0.105213908349761
0.003	0.03233052786061176	0.02224454256478585	0.03012472302908434	0.00958749618875171	0.04701986011275848	-0.006230679795817189	0.02111378493694555	-0.0011356971853406302
0.004	0.06709004517633638	0.05624302764410225	0.0674567202675441	0.037107237891664896	0.08706826255640472	0.009868532785368703	0.0504689082637619	0.026546343511235904
0.005	0.04666638445898939	0.034527971357594965	0.04681243110403426	0.0114733664811177	0.06765798878204309	-0.0200357332715599	0.01904105028879594	0.0004117696764598354
0.006	-0.06716846430967484	-0.07853359464424756	-0.06175988228796383	-0.09832821028319005	-0.05531072359000738	-0.11635946238321132	-0.09205657171163209	-0.11097119168749357
0.007	-0.23376783800854276	-0.24869100115439055	-0.22060870466997193	-0.256072153064309	-0.23864438931424128	-0.2434448594235188	-0.2450028369229961	-0.26563995783864675
0.008	-0.38887610731733363	-0.40642966354640714	-0.372948126897125	-0.39886443218111	-0.4042510947833846	-0.36007054701392927	-0.3829730415178524	-0.40623825055395574
0.009	-0.5333587206108878	-0.549628741950565	-0.515560547521718	-0.5311703893898223	-0.5626642398876672	-0.46746623803938936	-0.5099574803533294	-0.5344494080678376
0.01	-0.6497071136990492	-0.6659652089420369	-0.6263864105838728	-0.636841471240508	-0.6949420272875698	-0.5446570373489009	-0.6131833719925514	-0.6314899372365574
0.011	-0.6780613135430377	-0.6952855206498186	-0.6533917124783305	-0.6521926121185351	-0.7330200515330468	-0.546283724075244	-0.632966625075796	-0.6461569015168626
0.012	-0.6518875803449586	-0.6642833366121994	-0.6259862716133434	-0.6139294142211007	-0.7108858520723863	-0.5032973873633328	-0.5978514455372824	-0.6058430024028474
0.013	-0.5697317284210309	-0.5745885905527698	-0.5450723681106716	-0.5258079136716601	-0.6204875038259403	-0.421844847887092	-0.5087421627449682	-0.5125827996400067
0.014	-0.4134516068518389	-0.4122991662120441	-0.39674897783461194	-0.37225370317208756	-0.4536585418242316	-0.2856764322556201	-0.35814291589486885	-0.35744326901710327
0.015	-0.20639109714123077	-0.20293892676130137	-0.19834521389288515	-0.17187185322401616	-0.23243961292621568	-0.11433136194382056	-0.1690786842665427	-0.15915869987954973
0.016	0.008207433242315324	0.014270344985265549	0.006855084499652038	0.03225651608051336	-0.00036806685539140637	0.05207347513060103	0.0253961787991115	0.03779239775142207
0.017	0.2582355614609171	0.2685547380354382	0.24905230049744095	0.26397817326938233	0.2655454992916639	0.2399339774746216	0.25090471497824346	0.2680394258984863
0.018	0.4644391249618092	0.47553929591018734	0.445974744525389	0.45213582305765093	0.49023333489991433	0.39423626002582185	0.4360534651246426	0.4535456251459357
0.019	0.5630015781784012	0.5747533602728011	0.5441414149346736	0.5405940482213637	0.6008214643660676	0.4596229949883325	0.5274052596534997	0.5388327486890812
0.02	0.59863332993325	0.6074297725110992	0.5802043389003081	0.5670902133522251	0.6390785845587715	0.4697909035876516	0.5544681068164903	0.5639379033132934
0.021	0.5719063959108442	0.5814803181175546	0.551828127875879	0.5368694776568015	0.6176932619789594	0.4372644133015709	0.522670452545432	0.527914813868714
0.022	0.4750655757018604	0.483350507416832	0.4587365280015431	0.44073024591324345	0.5178508493754803	0.35055573497572734	0.42907469630355655	0.43244403507434725
0.023	0.3084809762812942	0.31146037178709574	0.29976947861477893	0.277362725364301	0.3438587795281896	0.20944527731489299	0.2728701627667939	0.2678055123094608
0.024	0.11357337062137889	0.11379170546734606	0.11284574375978597	0.09181188891881434	0.13877419990968437	0.05603600636321421	0.09339552924731169	0.08584764880362444
0.025	-0.06367964413301921	-0.06704277162774333	-0.06206648044925171	-0.07585457228278329	-0.05824213960644591	-0.08091420649343489	-0.0729862415656642	-0.07587368822332358
0.026	-0.23379428771790506	-0.23377791157926858	-0.2230785740624803	-0.2286354902056725	-0.24339168271306766	-0.20426961596982846	-0.22467286908861922	-0.22667000796608905
0.027	-0.35044629334932387	-0.3496703432549723	-0.3341410821072592	-0.3288364601077087	-0.37236756237252905	-0.2795800647240758	-0.32581831455184573	-0.3252358268677246
0.028	-0.39658050611834117	-0.3973201726626276	-0.38189249997242697	-0.3678318654251244	-0.42905391852851665	-0.3020919472547891	-0.3651281062118175	-0.36337535548563155
0.029	-0.39054900661890424	-0.39030486732899994	-0.37686681058869037	-0.35630912891727035	-0.4267360619746462	-0.2841772371303258	-0.3526940806865614	-0.3455870987097584
0.03	-0.32605051797968715	-0.32416872852147094	-0.31483586633018085	-0.2905938750726417	-0.3580813495186233	-0.2250367048372324	-0.28691711129502284	-0.2774786147667227
0.031	-0.2001539252660771	-0.1963376241243367	-0.1952840634914706	-0.16886124551531176	-0.22045445982729195	-0.11942821832544652	-0.16558347664641432	-0.15805163976652997
0.032	-0.044538424110804	-0.0400962767609069	-0.04686021872075982	-0.01748307816784733	-0.05609129956456102	0.0061959175039094415	-0.02132403556359878	-0.012054997858991888
0.033	0.12816953746699344	0.1326525834069703	0.12052605273789449	0.1443311684365421	0.12696883197457268	0.134775838775956	0.1332913603871879	0.14591264975552
0.034	0.3135365627193366	0.3175549402048988	0.29653343484356254	0.31243451856669485	0.32699551131414056	0.2715173447390003	0.29818941145814565	0.31211926148553293
0.035	0.43802897892961057	0.44404134013183716	0.4158255652250952	0.42452849866810305	0.46273593397615365	0.36101707515779546	0.40758935797829066	0.4205244233931996
0.036	0.4828266757761636	0.48940089708518897	0.46131992188170823	0.4605121741271086	0.5164657820248549	0.38544420982467287	0.4465794223848356	0.4526793274753499
0.037	0.4764571834400719	0.4813634789963295	0.4548938913841345	0.4471675208665984	0.5147497305241708	0.3685428960852518	0.4383887986017864	0.43828722702939904
0.038	0.41755400763725775	0.4180502384871466	0.39669272409296574	0.3851338253279821	0.45361928792979594	0.3080640602572722	0.3778796276612429	0.37491837917300486
0.039	0.2996074672367846	0.2957817449224981	0.2851542397810349	0.27043640724687923	0.3272291786552088	0.20239246956941262	0.26184330217408835	0.2565889188446877
0.04	0.13484733209444333	0.130371468812569	0.12792907285910712	0.11246863749250129	0.15034230623166114	0.06734173918399557	0.10382267378618047	0.10145586749484403
0.041	-0.03931184207016555	-0.041928410188627856	-0.03890330016323382	-0.052958907844748916	-0.03450775097870075	-0.06441127590822453	-0.05441742610681928	-0.06146814923292507
0.042	-0.1939535797672267	-0.19643089399071198	-0.18644559103810324	-0.19708019613435204	-0.19892742641799463	-0.17742443002974106	-0.18939847022555892	-0.2007944890058561
0.043	-0.3266893981806302	-0.32908565926189165	-0.31591163147141293	-0.31872173127601994	-0.3445421143414037	-0.27114537202711125	-0.3064339949417612	-0.3179866649512191
0.044	-0.4153516964569326	-0.4182998948424253	-0.4006373583414876	-0.397446566911621	-0.4435210361349381	-0.3289726169726351	-0.3843644576433327	-0.3945941817190358
0.045	-0.4399571547161875	-0.4469199441071823	-0.4234110973132685	-0.4169296605839443	-0.4729272482737794	-0.3387353410992403	-0.40317885988409286	-0.41022443105431694
0.046	-0.4113228298351581	-0.41502636029182793	-0.3944843908257135	-0.3845905315686801	-0.4435087640139353	-0.30600688284119654	-0.36802443820499475	-0.3788149850586519
0.047	-0.3313743507232859	-0.3324546479926894	-0.31786731145229796	-0.30400769800595284	-0.3589228847954143	-0.23683473357187732	-0.290140057091563	-0.29874746516394973
0.048	-0.20494377227733634	-0.20554134327371637	-0.19664428554309998	-0.18269547268222558	-0.22535477742390034	-0.13361565137720954	-0.17511716127585453	-0.17656690656686963
0.049	-0.05953324872458683	-0.057255582315680106	-0.05268837503887866	-0.04646738915380107	-0.07060203494958472	-0.017970234114028368	-0.04084403053597264	-0.037408921253117976
0.05	0.1031496467517014	0.10363211347729215	0.10248523324289888	0.10387105938240203	0.1034584530532151	0.10515707941408566	0.10724730863790229	0.10921262646657866
0.051	0.2500733951220733	0.2478222655016233	0.24277009070712624	0.23814719058125056	0.26444431427809945	0.2149120750430096	0.24048971219830143	0.23938018693912355
0.052	0.3413097712977383	0.3369963111512426	0.3317896837257419	0.3174647212130734	0.3623447539678249	0.27470098982321817	0.31766034212971966	0.3198778610427161
0.053	0.37562304560212023	0.3710729174787332	0.3627258376835483	0.34466923433704477	0.3988947800186704	0.2883945110369226	0.3401288557424604	0.34301776714521637
0.054	0.35657319799891807	0.35141969980369336	0.3474742018637266	0.3264972422185408	0.38522084056818745	0.26680009305996755	0.3205766217454359	0.32076156483258467
0.055	0.2912881329464354	0.2874901818768851	0.2840952434877863	0.26328940930491523	0.31987831935602923	0.20474473343416086	0.25724389537842274	0.25431686705831186
0.056	0.180752898345927	0.17896045387669102	0.17620914446795077	0.15604342416567946	0.20304407445865222	0.11216633771794007	0.14976439307614425	0.14595023699476317
0.057	0.04053160947297752	0.03550471538444775	0.044265049765792375	0.0247229365057509	0.05151606491310504	0.0011881762932411536	0.018915774486413753	0.013804670168531829
0.058	-0.10101199013517317	-0.10444864693774132	-0.09252342124068781	-0.10686355852660583	-0.09974825612147314	-0.10761933422649296	-0.10836487440046362	-0.11426526451272592
0.059	-0.22815452490717897	-0.2293346135668305	-0.2148469554815455	-0.22350976731370256	-0.23630706162959234	-0.19770233371524273	-0.21999670375495592	-0.22303237576658133
0.06	-0.3169253747774663	-0.31991590139587905	-0.3055885542059123	-0.3045419090214691	-0.3391051538435479	-0.2629308485749269	-0.299874578020195	-0.30208582815851864
0.061	-0.363171434941878	-0.36303717134108343	-0.35340423739579047	-0.3415732418365844	-0.38988930334807886	-0.2872408663414903	-0.33755000999473916	-0.33842662442020155
0.062	-0.36902272780164497	-0.36309094892344335	-0.35523694414736434	-0.338642943256151	-0.39496322923149096	-0.2770770834612797	-0.3332167199906801	-0.33172789014948645
0.063	-0.32363784972236803	-0.31767500676821764	-0.31221830745148405	-0.29494422362984757	-0.35152421613502266	-0.23418972609181726	-0.28776842448347734	-0.2849625931771576
0.064	-0.23385456872364785	-0.2309616273423987	-0.2258257991184528	-0.20629268602655335	-0.2603305146438524	-0.1591086401348325	-0.20468683856979583	-0.19830780597962547
0.065	-0.11476107994074813	-0.10788407571456066	-0.10972976090633693	-0.09052640510084899	-0.13537424960727196	-0.063053522689861	-0.09439553392621364	-0.08279934372260797
0.066	0.02148470641508673	0.02796102071187062	0.019400638911629093	0.034627589008708645	0.011109283501390533	0.04307832381237641	0.028875195100611317	0.04331141487460361
0.067	0.16020561754406892	0.1644094614147504	0.15171574781778027	0.1650776972873909	0.1622703041852423	0.1428255917640997	0.15458543428161112	0.16864787676393356
0.068	0.2697167540532204	0.2768300642708487	0.2564910595642618	0.2664145207330683	0.28336707749773327	0.2204969776924714	0.2561610334094182	0.26475963831722477
0.069	0.3296854643004091	0.3336403820655762	0.31614737288944017	0.3161737475423692	0.35282116300643224	0.2611768887724144	0.3113309511719047	0.3124420212490732
0.07	0.34278986210308554	0.3460251921660332	0.3314103896007263	0.32370374752470116	0.37254454465345394	0.2624237162663975	0.319116204721474	0.3183763886026339
0.071	0.31403189976264484	0.3161898941962706	0.30173069567012323	0.2897028196687141	0.34399552232773806	0.22883120588035744	0.28679668468696146	0.28357899141790316
0.072	0.24131479110852677	0.238638721241429	0.23283584486455572	0.21435091341411683	0.2664143508339349	0.16469107829369212	0.21534116346134066	0.21027625766755734
0.073	0.1330256248553759	0.1305265942891448	0.12909717636157994	0.11059857949356752	0.15132838893106876	0.07693340798604148	0.11209911929914035	0.1100703095211832
0.074	0.010774569542285353	0.008292925721301678	0.010420291857579944	-0.005117650922728745	0.01944450194071817	-0.017095046471689745	-0.0020970833533181803	-0.004011449502341144
0.075	-0.10685452653309632	-0.11398290370134005	-0.1033342244649622	-0.11576228030502422	-0.1097180354476677	-0.1063065119781299	-0.1107248791818275	-0.11257157332078307
0.076	-0.20696083935259169	-0.2159470174808179	-0.20264147272363908	-0.2097847457970711	-0.21960820896977362	-0.1803788876576781	-0.19966592457442878	-0.2047133293421291
0.077	-0.27508595775483496	-0.28090563278080644	-0.2703307347144166	-0.2699692583960916	-0.2955035609479507	-0.2239417725595803	-0.2581200223928153	-0.2647379036953941
