Time	EMG_Ch1	EMG_Ch2	EMG_Ch3	EMG_Ch4	EMG_Ch5	EMG_Ch6	EMG_Ch7	EMG_Ch8
0.0	0.4667695103538837	0.46870579334527973	0.44202726334175924	0.44383555456722285	0.5033816759194739	0.3726829488484145	0.43546810763316113	0.4407078693796402
0.001	0.41039540991042656	0.41056688228784727	0.3869467182753415	0.38490082955965466	0.4446842067473652	0.3146461213873011	0.37853218342149764	0.3798895396909363
0.002	0.37026190373563606	0.3744130604878111	0.34899620783292756	0.35380212603873606	0.4005226731013195	0.2933573566285695	0.34888928014774473	0.3528053781034474
0.003	0.3905162435232699	0.3978139122579833	0.36326966450427334	0.37718138597038386	0.4202482965444117	0.3202563659345053	0.3730875859726761	0.38052015585151483
0.004	0.49649514782049314	0.5055709163986719	0.4647360410328061	0.47948021993952633	0.5365758629917166	0.41215143700016116	0.47358568982193	0.48087686218327746
0.005	0.6316311220488819	0.6399101934315777	0.5952793380667305	0.6088556645287249	0.6825380984369118	0.5213961365923336	0.5989376024032932	0.6049786320995089
0.006	0.7543801465784621	0.7611161422616	0.7154702863565864	0.7239902483501734	0.8144043476990015	0.6130207536844302	0.710120980072704	0.7177308514811633
0.007	0.8743345987111742	0.8803314158279097	0.8308677220937504	0.8339442352902929	0.9497084269558205	0.7000256449160595	0.8217954133598059	0.8241190781753358
0.008	0.9427157037913473	0.9442547131501043	0.895068278456292	0.8908560414104104	1.026576548233022	0.7422841150286142	0.8827459963435224	0.8760332236859795
0.009	0.9286749342217837	0.925958981304142	0.8843021003791812	0.8722577752518913	1.0150674438484977	0.7185720573646581	0.8664760298481323	0.8552132365542883
0.01	0.8323667783444827	0.827968324277444	0.7966107158909513	0.7762687114967036	0.9182598940600045	0.6331887788467367	0.7728596154249335	0.7589656961960045
0.011	0.6787596601186174	0.6738981206841437	0.6500773983096051	0.6264121984717614	0.7530455838380351	0.5027619621992783	0.621588447670246	0.6060331764407063
0.012	0.45038950247838955	0.44486029390285003	0.4316636677708284	0.40801392073607473	0.5043609675666958	0.31324138110014976	0.4037458359080635	0.38785135298528733
0.013	0.16368682111568986	0.1591681644250022	0.1603701665864524	0.13726662197613007	0.19168706730321458	0.08832045045766834	0.13844630819656872	0.12399860569196354
0.014	-0.09568849784310546	-0.09592999152023086	-0.08675809769283367	-0.10210367928805698	-0.08678878040460526	-0.10859242085177921	-0.10021862961790515	-0.10964556832189698
0.015	-0.3285950969651878	-0.33011349210092883	-0.3087993658807486	-0.3194837354513812	-0.341949310243382	-0.2870502675474217	-0.31463561098576026	-0.3221141337354874
0.016	-0.5193556319398609	-0.5219443058546218	-0.4915926079481043	-0.49756050869189244	-0.5593188901677726	-0.42651230042247606	-0.48807702023095084	-0.49389487385901737
0.017	-0.6281971853143963	-0.6266226332882372	-0.5936963480573325	-0.5929223369690196	-0.683629785499495	-0.49014689812336454	-0.5827721167889724	-0.5842780820566298
0.018	-0.6534673917166623	-0.6502114487989108	-0.6181181642874323	-0.6074986612769677	-0.7140445633472803	-0.4919990511427072	-0.5976138774755086	-0.5976470867240196
0.019	-0.6046097453651513	-0.5978595142001762	-0.5727745325963954	-0.5556395594508824	-0.6594451344600544	-0.445450168353251	-0.5453948100571494	-0.5407169592766546
0.02	-0.48847796306574187	-0.479245584943263	-0.4635255286335218	-0.4445693402598801	-0.5357435609698384	-0.3489948816876166	-0.43402009457754315	-0.42580442306325705
0.021	-0.3073486950874089	-0.2979953423299617	-0.2907192515838878	-0.27273235563062126	-0.34305503860368514	-0.2045853961668761	-0.26653249882649327	-0.2545266731900761
0.022	-0.11449927028368916	-0.10835127360041658	-0.10752177017328107	-0.09445409626324254	-0.13457304386270186	-0.05898948797713139	-0.09121735220268412	-0.07858522171631634
0.023	0.07699957193354093	0.07687622685968859	0.06984512667392498	0.07920837858840202	0.07085844609391365	0.08290527261595126	0.07892642386880162	0.09125017380906279
0.024	0.24496230763246207	0.24434937824703004	0.22979254339046823	0.23437133177975744	0.25609227606808616	0.20782232938861223	0.23261410411537745	0.24203714978518998
0.025	0.35375418989962365	0.3502876285659745	0.33205401818440367	0.33373362733721634	0.3776043930689896	0.2822120175759366	0.33275363055863255	0.3322095671957969
0.026	0.386676288691603	0.3791088163226575	0.3635581937766506	0.357603682448511	0.4150811020893161	0.2935475371162943	0.35607637136772297	0.3523943871358608
0.027	0.34316212123700696	0.33528412770142757	0.3249927012430609	0.3141006343429516	0.3758244961523406	0.2511367364406357	0.30980791719777373	0.30698510325522743
0.028	0.2434666423759563	0.23266532711973933	0.23120178940051037	0.21620298918297157	0.2730617591344856	0.1646033368731744	0.21225929413766947	0.20659580128693064
0.029	0.07826951274419651	0.06682485655868367	0.07412480118804139	0.05675895034395853	0.09210824051359073	0.02768610979492005	0.055515534393621564	0.04684528647388798
