Time	EMG_Ch1	EMG_Ch2	EMG_Ch3	EMG_Ch4	EMG_Ch5	EMG_Ch6	EMG_Ch7	EMG_Ch8
0.0	-0.18633072342083679	-0.1792244523395253	-0.1836617785185366	-0.15704603691108757	-0.214208117258074	-0.106715852786201	-0.15860817248200523	-0.1433362732732355
0.001	-0.000760272541094861	0.004559094534994606	-0.004739210257218275	0.013255788167352145	-0.010731165897748926	0.029402901555792126	0.010066472589921056	0.02039894393519893
0.002	-0.18505446754191862	-0.18173976048064985	-0.18042131464701575	-0.16190181727729883	-0.21056435896154144	-0.12131067148702175	-0.1616570255020443	-0.15249845101384724
0.003	-0.4189363467427491	-0.4166525461868587	-0.4030985325536159	-0.382816834883612	-0.4695543621813003	-0.29833361156560817	-0.3802909842504297	-0.36521288204722624
0.004	-0.54312432930086	-0.5417985506141315	-0.5201596889502526	-0.49691987413092276	-0.6081133780176257	-0.3842612323635254	-0.4925509988507475	-0.4703684936690475
0.005	-0.5788457568278825	-0.574922161968737	-0.5548914330547344	-0.524632718925324	-0.649904420757558	-0.39820395378703205	-0.5208528433601015	-0.49477450807560897
0.006	-0.5321521379394779	-0.5220235088408394	-0.5141533234865332	-0.4739105623023839	-0.5997913315594942	-0.35417597398448075	-0.4767532339370761	-0.44564249445068266
0.007	-0.3802825313761059	-0.3721219075475153	-0.37834124175288014	-0.333229219676892	-0.44120159790161945	-0.2340266333794711	-0.3401338905527168	-0.3008213569828161
0.008	-0.13533622130362477	-0.12728275057875205	-0.14792317453063714	-0.10482507071235848	-0.18007588701379057	-0.03537673426146624	-0.11485298581110402	-0.07283205281037157
0.009	0.08274063001248344	0.0939209802453815	0.06257622028753207	0.10414772507210061	0.0599913554474382	0.13614872702570507	0.08689952928384531	0.12646122404782195
0.01	0.31465922600698615	0.3226547797703908	0.2883430291719659	0.3192228893675162	0.3157144455110905	0.30509518587125145	0.3006773055626208	0.33244792149262853
0.011	0.5461777351297256	0.5483461192519485	0.5113102501844093	0.5255832085276728	0.5680466377769472	0.46651213239981754	0.5078808680883858	0.535253643024521
0.012	0.6931035857563784	0.6913921568027684	0.6528592071036543	0.6540102429894143	0.7321853153203504	0.5579396454533833	0.6324432363084271	0.6570498129470891
0.013	0.7415311752478204	0.7370859982834808	0.7029010509493622	0.6906862940444111	0.7921046643536213	0.5700272718942239	0.6710213362837943	0.6824322261700039
0.014	0.716171673024142	0.7078722440921499	0.6813818256682984	0.6584219329976524	0.7723822959016772	0.5277656581872959	0.6420886770254685	0.6471069053452256
0.015	0.6269451304887999	0.6201601590474728	0.6008940326302017	0.5720953138270414	0.6856396859390336	0.4439481077194856	0.5572139106627789	0.5601621106647126
0.016	0.4155688978480791	0.4059166059890703	0.3988832146438836	0.36603651420267597	0.4558975583964803	0.2666794030916804	0.35699732926696	0.35273104771542463
