Time	EMG_Ch1	EMG_Ch2	EMG_Ch3	EMG_Ch4	EMG_Ch5	EMG_Ch6	EMG_Ch7	EMG_Ch8
0.0	-0.3834417924375672	-0.38343200595131843	-0.3682318726943395	-0.35661666008409665	-0.4099214480566354	-0.2823392215872526	-0.35093124867055225	-0.35453925817778065
0.001	-0.28730485222376495	-0.2839454920067352	-0.27640138404905723	-0.2642945269153034	-0.31039699449909963	-0.20599988591867344	-0.2589280999997793	-0.25734167237154826
0.002	-0.29886896816312714	-0.2991968227142306	-0.2920234489801396	-0.2855881813234991	-0.32730357120993453	-0.22476723250948039	-0.2808575624862305	-0.2783220094838061
0.003	-0.4073054832808562	-0.40815256743733874	-0.3964078899958411	-0.39091677032164995	-0.4412400159542577	-0.31416337173091546	-0.38137314337843764	-0.38076812245483826
0.004	-0.5194697893215732	-0.5219950072601511	-0.5006424359301835	-0.4956599948384459	-0.5544490242199251	-0.394312416763721	-0.47585640262434326	-0.4826909713408421
0.005	-0.6174392360521264	-0.6197600802631443	-0.5930098087023855	-0.5841692273316507	-0.6587028901432381	-0.46578278017997843	-0.5661850644309755	-0.5698854999324382
0.006	-0.7028489424217189	-0.7061214364636413	-0.6772878444261128	-0.6616385847100871	-0.7543412495376046	-0.5261559270005953	-0.6414302089523555	-0.6419402439637532
0.007	-0.7307139918462107	-0.7319460644947878	-0.7086210346313341	-0.6844881614802353	-0.7895804765525273	-0.5411321813802673	-0.6616391570176673	-0.6613043910610789
0.008	-0.6968418715487752	-0.6944468145554611	-0.6765431385357894	-0.6445269108457935	-0.7541535619658083	-0.5083151863664372	-0.6285621170575059	-0.6225440704689547
0.009	-0.618579189513795	-0.616318049352044	-0.6021128340076637	-0.5716551149340888	-0.6755292106373478	-0.44414408089392354	-0.5578025515572861	-0.5455748698832503
0.01	-0.4886900623247228	-0.48354754200822314	-0.4764832773485366	-0.44817429875528153	-0.5418644558863183	-0.3413194813252218	-0.43687684720098263	-0.4217655542851912
0.011	-0.30921992140342236	-0.30386387613791577	-0.30043271971378255	-0.2723691661451274	-0.34581664181547767	-0.20148127830883306	-0.26681369111782793	-0.25299679576159606
0.012	-0.10273250378595535	-0.09908471643220158	-0.10144497275304432	-0.07922198857691118	-0.12459214879105715	-0.050071824205631034	-0.08072677863198474	-0.0647900700778179
0.013	0.09144871835659898	0.09331174361425898	0.08556624110030996	0.09877244529514584	0.08400053383349129	0.08731763230951074	0.08872117964202025	0.10757039142405553
0.014	0.2825085016468489	0.28187550067516204	0.26822182834875197	0.27340852889121475	0.2890736707782994	0.22299843377564682	0.2586621962607368	0.2748109707028463
0.015	0.4235801286880423	0.4225800940230642	0.40220137377737925	0.40054195005889864	0.44257898972549015	0.32369562919806477	0.38895186637473117	0.4014149771480169
0.016	0.48709134710410296	0.48672483268054684	0.4617495671776826	0.4538747374961968	0.5130070495221672	0.3599893461140719	0.44368460741319554	0.45760190544212764
0.017	0.4785797832401835	0.4775667276426583	0.45329728066089964	0.43893587097603026	0.5050378258032217	0.33987086101165775	0.42664538309952743	0.4346646009400357
0.018	0.41416304436982077	0.41123828115785754	0.39512950140564457	0.3738692325785843	0.44256637206680133	0.2845918151173256	0.3597547355131939	0.3631994623583695
0.019	0.30218378431889503	0.29474138073011286	0.293618156909991	0.2675348141693311	0.32912430931886866	0.19508472593592774	0.2541214205370403	0.2562263749145114
0.02	0.15889140514555117	0.15166993587126826	0.15834992413595123	0.13239737642598318	0.17904116980213672	0.08463914199396709	0.12170363740690186	0.12280706289384284
0.021	0.015428411001274806	0.013673914736875934	0.02011435739854418	0.0005979516112763726	0.024167439464878423	-0.018263937426833843	-0.006175488168359321	-0.007910993665936828
0.022	-0.11911576372651353	-0.12138589066030608	-0.10950962799912071	-0.12287915371243664	-0.12141537621905502	-0.11377838106426842	-0.11896878079062326	-0.12983671308902095
0.023	-0.22050267804262297	-0.22359168432482637	-0.20815810548609484	-0.2145115845141488	-0.22834046565988647	-0.1825418690704163	-0.20774646371324135	-0.21945049023191934
0.024	-0.27056922735914735	-0.27387655199383887	-0.25757482409956767	-0.25936462374331193	-0.2857684050035272	-0.2080111442004468	-0.2520583243490761	-0.2623926286343017
0.025	-0.28722974097312115	-0.28832150052796324	-0.27451175246478726	-0.2697775012378135	-0.3039062703177957	-0.2079300053899392	-0.2588010603559573	-0.27075267434945766
0.026	-0.25979232019588705	-0.2574605200585527	-0.24979099632470744	-0.23435266104526997	-0.2745214035073626	-0.1774911582827954	-0.2232908608158166	-0.23689989789201363
0.027	-0.17201987543798888	-0.170770932454687	-0.1647360249092859	-0.14821837647871955	-0.18355270982858923	-0.1055668388244042	-0.13936941611122552	-0.15202189776091646
0.028	-0.03680914089437798	-0.034617446471575476	-0.030639466202379805	-0.01720321453997638	-0.035890559575889124	0.002828715351951262	-0.014678380313892996	-0.024764638152375024
0.029	0.10665283296369446	0.10980187231330364	0.10869019302713595	0.11611653856468597	0.11733063702518605	0.11065128682615813	0.11822936393679963	0.10934504138145476
0.03	0.25150814595428567	0.2570049883595043	0.2455388838435744	0.24784396043239454	0.27023500825359004	0.21415694384491954	0.24525850558597348	0.24129167057171358
0.031	0.38085671843588026	0.38593569053982	0.367897729736419	0.36397069485247135	0.40993675470155355	0.30429643510903687	0.35862044456430114	0.3575837097708659
0.032	0.44890704379687907	0.452280673946233	0.43514531300880105	0.42497906795821166	0.48701191455536824	0.3462793639264154	0.42248472139739124	0.41750816073452096
0.033	0.44576655451635333	0.4480347747381165	0.4340901791857854	0.42101393223238703	0.4895977059723978	0.33567242905915773	0.417704782743182	0.4100244791927555
0.034	0.3867505570879374	0.38682467082196276	0.3794859210131374	0.35927493591366155	0.43019506442521205	0.28277765151101003	0.35763645631266416	0.34892841903832394
0.035	0.2933624994669191	0.2931190570884226	0.28935023440792956	0.2693987249205386	0.3303313816267449	0.2065837214745519	0.26703882954288266	0.25491000697956856
0.036	0.17008986179300606	0.16484249685619928	0.16583130038752564	0.1482710884350039	0.19457185532629137	0.10692930071763494	0.1470042904684863	0.13729650790402867
0.037	0.03150740350476399	0.025590730597723176	0.030902985204034526	0.01533209422838355	0.044199072024342596	0.0006484569054350312	0.019010997187238268	0.009121813970374482
0.038	-0.10228002300350016	-0.1063053420174384	-0.10043449554772771	-0.10949193706510076	-0.09853070166387536	-0.09469503443333041	-0.09903478579731137	-0.11245182549547657
