Time	EMG_Ch1	EMG_Ch2	EMG_Ch3	EMG_Ch4	EMG_Ch5	EMG_Ch6	EMG_Ch7	EMG_Ch8
0.0	-0.07453302771997508	-0.07939410416826674	-0.07405268748464447	-0.08464481244509091	-0.07312465063004879	-0.08140848395985587	-0.0799499657286441	-0.08594670209279887
0.001	-0.16203743010107893	-0.16598187694198874	-0.15719072229995565	-0.1620289410712661	-0.1700440377556044	-0.13950131591803325	-0.15569676690072545	-0.16073727673171861
0.002	-0.0637115274382633	-0.06855189357855884	-0.06742101104898096	-0.07349031415445147	-0.06750396351947566	-0.07169064321335095	-0.06617751618289074	-0.069072089450682
0.003	0.027483110060883397	0.0220837809075822	0.017696202620718204	0.007342603104972647	0.03229365146751783	-0.012693205779603093	0.014576270814175268	0.013407131249912949
0.004	0.04630687550607958	0.03845943317391461	0.03767596338383433	0.020965346651057766	0.05158559829028036	-0.008571292172687737	0.028565498715603956	0.023203225862455892
0.005	0.029623707000003635	0.018714191557458765	0.02202049899075929	0.0029166142016641868	0.03568662296677363	-0.028639538697425204	0.005690138198305771	-0.0015883304129457115
0.006	-0.0511441514480805	-0.059787807668215474	-0.05296965743179805	-0.07174195432493549	-0.045197022162725704	-0.09328129417682178	-0.07320440540091473	-0.08099798745917064
0.007	-0.1759513061429166	-0.18415758752824818	-0.17221955751866688	-0.18903536075831678	-0.1788092169430457	-0.1883373889896867	-0.18763496496289772	-0.1949152990454698
0.008	-0.28557083167636543	-0.2940207083874354	-0.2780021167884496	-0.2929722473299364	-0.2987070264304516	-0.26118493521186426	-0.2879988348173742	-0.2904221001570586
0.009	-0.38274707928572327	-0.3882829526920171	-0.3698515487924346	-0.38130442102995865	-0.4014179181298485	-0.3270521517138737	-0.37283281788857325	-0.3760943448330616
0.01	-0.4719111088740833	-0.47552487711859914	-0.4555292027873334	-0.4576106223712647	-0.4967773155238238	-0.3864200955407718	-0.44740074997008655	-0.45225596668420937
0.011	-0.5061323309289707	-0.506622715606654	-0.48442089881114514	-0.47979747404213335	-0.5318629859534085	-0.39108726853853293	-0.46496316626367845	-0.4744518492304645
0.012	-0.4937917700173815	-0.4917008652243376	-0.468493540423292	-0.45659089200588776	-0.5175841568482547	-0.36306572294235046	-0.44108164461030974	-0.45256799409564225
0.013	-0.4320938361828099	-0.42866999313713594	-0.40938686898042953	-0.39104151554229194	-0.4560712085422074	-0.30554357487376294	-0.38006858930680176	-0.3850505249929279
0.014	-0.32136138078881477	-0.31433723696062765	-0.306378920134814	-0.28178899943640606	-0.34432587683406546	-0.21279938290823433	-0.27535667584787227	-0.27598095141404566
