Interval=	0.0025 s
ExcelDateTime=	4.5725802298142349e+004	3/9/2025 19:15:18.559499
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6	Channel 7
Range=	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV
0	-3.638672	-3.705469	-3.360938	-3.441797	-3.607031	-4.021875
0.0025	-3.638672	-3.705469	-3.360938	-3.441797	-3.607031	-4.021875
0.005	-3.638672	-3.705469	-3.360938	-3.441797	-3.607031	-4.021875
0.0075	-3.642188	-3.708984	-3.364453	-3.445313	-3.607031	-4.025391
0.01	-2.148047	-1.961719	-1.845703	-1.771875	-1.961719	-2.119922
0.0125	1.026563	1.360547	1.156641	1.378125	1.374609	1.497656
0.015	3.174609	3.392578	3.09375	3.308203	3.519141	3.730078
0.0175	2.439844	2.373047	2.30625	2.358984	2.598047	2.64375
0.02	-0.5871094	-0.9	-0.5660156	-0.7171875	-0.6679688	-0.8964844
0.0225	-3.459375	-3.782813	-3.192188	-3.424219	-3.65625	-4.028906
0.025	-3.832031	-3.948047	-3.413672	-3.554297	-3.951563	-4.215234
0.0275	-1.416797	-1.290234	-1.061719	-1.026563	-1.35	-1.335938
0.03	1.778906	1.979297	1.923047	2.070703	1.982813	2.207813
0.0325	3.157031	3.178125	3.100781	3.202734	3.304688	3.508594
0.035	1.599609	1.332422	1.529297	1.455469	1.550391	1.501172
0.0375	-1.582031	-2.014453	-1.480078	-1.712109	-1.821094	-2.144531
0.04	-3.7125	-4.057031	-3.399609	-3.645703	-3.986719	-4.376953
0.0425	-3.005859	-3.090234	-2.615625	-2.724609	-3.125391	-3.332813
0.045	-0.02109375	0.1089844	0.2390625	0.3058594	0.06679688	0.1476563
0.0475	2.805469	2.932031	2.844141	2.974219	2.98125	3.234375
0.05	3.164063	3.051563	3.072656	3.086719	3.234375	3.392578
0.0525	0.7417969	0.3515625	0.7207031	0.5414063	0.5871094	0.4851563
0.055	-2.464453	-2.949609	-2.253516	-2.562891	-2.777344	-3.076172
0.0575	-3.814453	-4.141406	-3.396094	-3.670313	-4.095703	-4.362891
0.06	-2.200781	-2.257031	-1.771875	-1.884375	-2.309766	-2.327344
0.0625	1.033594	1.135547	1.283203	1.321875	1.089844	1.35
0.065	3.199219	3.209766	3.251953	3.294141	3.276563	3.621094
0.0675	2.492578	2.228906	2.513672	2.397656	2.41875	2.594531
0.07	-0.5027344	-1.008984	-0.3269531	-0.6363281	-0.7839844	-0.9035156
0.0725	-3.325781	-3.839063	-2.928516	-3.315234	-3.7125	-3.99375
0.075	-3.663281	-3.951563	-3.135938	-3.427734	-3.976172	-4.137891
0.0775	-1.251563	-1.276172	-0.7910156	-0.9	-1.371094	-1.244531
0.08	1.923047	1.979297	2.169141	2.172656	1.937109	2.288672
0.0825	3.273047	3.153516	3.332813	3.283594	3.237891	3.568359
0.085	1.680469	1.262109	1.74375	1.511719	1.448438	1.536328
0.0875	-1.553906	-2.148047	-1.290234	-1.694531	-1.961719	-2.148047
0.09	-3.730078	-4.239844	-3.244922	-3.670313	-4.166016	-4.433203
0.0925	-3.041016	-3.290625	-2.489063	-2.773828	-3.339844	-3.420703
0.095	-0.05976563	-0.084375	0.3515625	0.2460938	-0.1546875	0.04921875
0.0975	2.777344	2.752734	2.960156	2.921484	2.773828	3.135938
0.1	3.160547	2.910938	3.20625	3.069141	3.055078	3.311719
0.1025	0.7734375	0.2601563	0.8894531	0.5660156	0.4605469	0.4394531
0.105	-2.394141	-2.988281	-2.060156	-2.506641	-2.847656	-3.097266
0.1075	-3.698438	-4.137891	-3.195703	-3.6	-4.120313	-4.376953
0.11	-2.063672	-2.221875	-1.571484	-1.796484	-2.295703	-2.316797
0.1125	1.188281	1.205859	1.480078	1.416797	1.139063	1.392188
0.115	3.399609	3.332813	3.455859	3.406641	3.367969	3.698438
0.1175	2.763281	2.429297	2.75625	2.559375	2.594531	2.735156
0.12	-0.1828125	-0.7558594	-0.05273438	-0.4324219	-0.5414063	-0.6996094
0.1225	-3.005859	-3.585938	-2.654297	-3.107813	-3.466406	-3.786328
0.125	-3.367969	-3.716016	-2.886328	-3.230859	-3.747656	-3.955078
0.1275	-0.9667969	-1.047656	-0.5695313	-0.7242188	-1.135547	-1.072266
0.13	2.214844	2.211328	2.369531	2.327344	2.200781	2.460938
0.1325	3.561328	3.389063	3.522656	3.434766	3.512109	3.740625
0.135	1.96875	1.522266	1.937109	1.676953	1.729688	1.722656
0.1375	-1.2375	-1.849219	-1.100391	-1.515234	-1.662891	-1.944141
0.14	-3.396094	-3.919922	-3.065625	-3.4875	-3.853125	-4.222266
0.1425	-2.728125	-2.967188	-2.323828	-2.598047	-3.023438	-3.213281
0.145	0.225	0.2285156	0.4992188	0.4113281	0.1476563	0.253125
0.1475	3.062109	3.065625	3.09375	3.076172	3.069141	3.329297
0.15	3.448828	3.223828	3.332813	3.220313	3.360938	3.501563
0.1525	1.047656	0.5589844	1.0125	0.7101563	0.7769531	0.6363281
0.155	-2.162109	-2.717578	-1.951172	-2.373047	-2.545313	-2.903906
0.1575	-3.512109	-3.888281	-3.111328	-3.483984	-3.853125	-4.197656
0.16	-1.926563	-2.017969	-1.51875	-1.719141	-2.070703	-2.172656
0.1625	1.241016	1.304297	1.458984	1.420313	1.290234	1.4625
0.165	3.364453	3.325781	3.360938	3.329297	3.438281	3.684375
0.1675	2.661328	2.337891	2.598047	2.408203	2.573438	2.640234
0.17	-0.3585938	-0.9175781	-0.28125	-0.6609375	-0.675	-0.871875
0.1725	-3.2625	-3.817969	-2.953125	-3.413672	-3.7125	-4.025391
0.175	-3.726563	-4.057031	-3.2625	-3.635156	-4.10625	-4.292578
0.1775	-1.434375	-1.511719	-1.016016	-1.212891	-1.617188	-1.51875
0.18	1.666406	1.662891	1.880859	1.796484	1.617188	1.937109
0.1825	2.977734	2.794922	3.016406	2.875781	2.86875	3.181641
0.185	1.364063	0.8824219	1.395703	1.075781	1.037109	1.117969
