Interval=	0.0025 s
ExcelDateTime=	4.5725760725098153e+004	3/9/2025 18:15:26.64848
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6	Channel 7
Range=	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV
0	5.832422	6.700781	6.423047	6.500391	7.189453	7.228125
0.0025	5.832422	6.700781	6.423047	6.500391	7.189453	7.228125
0.005	5.832422	6.700781	6.423047	6.500391	7.189453	7.228125
0.0075	5.835938	6.707813	6.430078	6.507422	7.196484	7.235156
0.01	3.336328	3.642188	3.677344	3.585938	4.296094	4.099219
0.0125	-2.070703	-2.232422	-1.74375	-1.958203	-1.673438	-2.148047
0.015	-5.828906	-5.951953	-5.262891	-5.445703	-5.691797	-6.240234
0.0175	-4.777734	-4.415625	-3.9375	-3.962109	-4.401563	-4.735547
0.02	0.1476563	1.044141	1.075781	1.198828	1.061719	1.047656
0.0225	4.907813	5.927344	5.649609	5.79375	6.183984	6.342188
0.025	5.607422	6.236719	6.032813	6.057422	6.764063	6.820313
0.0275	1.648828	1.6875	1.884375	1.740234	2.285156	2.063672
0.03	-3.7125	-3.990234	-3.382031	-3.603516	-3.582422	-4.018359
0.0325	-6.029297	-6.085547	-5.410547	-5.547656	-5.987109	-6.408984
0.035	-3.396094	-2.882813	-2.538281	-2.503125	-2.960156	-3.15
0.0375	2.014453	2.967188	2.861719	3.005859	2.988281	3.069141
0.04	5.772656	6.686719	6.370313	6.486328	6.989063	7.150781
0.0425	4.798828	5.224219	5.108203	5.069531	5.765625	5.726953
0.045	-0.1019531	-0.2144531	0.1054688	-0.08085938	0.309375	-0.04921875
0.0475	-4.855078	-5.104688	-4.478906	-4.686328	-4.8375	-5.375391
0.05	-5.530078	-5.403516	-4.862109	-4.939453	-5.403516	-5.85
0.0525	-1.564453	-0.8507813	-0.7277344	-0.6328125	-0.9210938	-1.093359
0.055	3.800391	4.826953	4.528125	4.703906	4.946484	4.974609
0.0575	6.162891	6.967969	6.598828	6.686719	7.403906	7.403906
0.06	3.578906	3.814453	3.775781	3.691406	4.429688	4.187109
0.0625	-1.810547	-2.025	-1.617188	-1.821094	-1.515234	-2.025
0.065	-5.554688	-5.726953	-5.11875	-5.291016	-5.501953	-6.082031
