Interval=	0.0025 s
ExcelDateTime=	4.5725793985418008e+004	3/9/2025 19:03:20.340116
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6	Channel 7
Range=	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV
0	5.973047	5.600391	5.319141	5.487891	5.9625	6.359766
0.0025	5.973047	5.600391	5.319141	5.487891	5.9625	6.359766
0.005	5.973047	5.600391	5.319141	5.487891	5.9625	6.359766
0.0075	5.980078	5.607422	5.326172	5.491406	5.966016	6.363281
0.01	2.439844	1.592578	1.842188	1.691016	2.1375	2.102344
0.0125	-3.997266	-5.245313	-4.250391	-4.78125	-4.798828	-5.301563
0.015	-7.853906	-9.084375	-7.755469	-8.398828	-8.961328	-9.5625
0.0175	-5.930859	-6.774609	-5.751563	-6.148828	-6.904688	-7.171875
0.02	0.1335938	-0.2777344	0.084375	0.07734375	-0.3691406	-0.1371094
0.0225	5.424609	5.143359	5.013281	5.220703	5.301563	5.797266
0.025	5.603906	5.023828	5.002734	5.073047	5.45625	5.730469
0.0275	0.5097656	-0.5519531	0.084375	-0.2285156	-0.02109375	-0.2707031
0.03	-5.579297	-6.904688	-5.610938	-6.247266	-6.556641	-7.178906
0.0325	-7.639453	-8.782031	-7.382813	-8.012109	-8.750391	-9.302344
0.035	-3.969141	-4.626563	-3.740625	-4.039453	-4.777734	-4.872656
0.0375	2.436328	2.165625	2.351953	2.429297	2.1375	2.506641
0.04	6.3	6.001172	5.885156	6.064453	6.296484	6.764063
0.0425	4.464844	3.765234	3.976172	3.891797	4.303125	4.433203
0.045	-1.553906	-2.682422	-1.796484	-2.281641	-2.172656	-2.541797
0.0475	-6.795703	-8.047266	-6.662109	-7.379297	-7.808203	-8.412891
0.05	-6.925781	-7.871484	-6.602344	-7.185938	-7.934766	-8.317969
0.0525	-1.838672	-2.299219	-1.669922	-1.873828	-2.450391	-2.334375
0.055	4.267969	4.064063	4.067578	4.169531	4.102734	4.584375
0.0575	6.398438	6.015234	5.920313	5.987109	6.35625	6.771094
0.06	2.766797	1.916016	2.358984	2.067188	2.436328	2.401172
0.0625	-3.649219	-4.886719	-3.708984	-4.3875	-4.447266	-4.946484
0.065	-7.512891	-8.732813	-7.245703	-8.029688	-8.585156	-9.175781
0.0675	-5.649609	-6.465234	-5.326172	-5.857031	-6.577734	-6.802734
0.07	0.4042969	0.02460938	0.4710938	0.3304688	-0.07734375	0.2074219
0.0725	5.712891	5.442188	5.417578	5.480859	5.596875	6.120703
0.075	5.916797	5.329688	5.470313	5.371875	5.804297	6.096094
0.0775	0.8578125	-0.2074219	0.5695313	0.084375	0.3585938	0.1617188
0.08	-5.238281	-6.560156	-5.199609	-5.966016	-6.198047	-6.753516
0.0825	-7.347656	-8.49375	-7.073438	-7.804688	-8.462109	-8.954297
0.085	-3.716016	-4.394531	-3.512109	-3.905859	-4.552734	-4.605469
0.0875	2.682422	2.376563	2.548828	2.534766	2.323828	2.724609
0.09	6.546094	6.212109	6.082031	6.180469	6.475781	6.960938
0.0925	4.707422	3.962109	4.176563	4.035938	4.492969	4.630078
0.095	-1.311328	-2.506641	-1.592578	-2.126953	-1.979297	-2.341406
0.0975	-6.574219	-7.896094	-6.493359	-7.249219	-7.639453	-8.247656
0.1	-6.760547	-7.780078	-6.507422	-7.119141	-7.836328	-8.233594
