Interval=	0.0025 s
ExcelDateTime=	4.5725802769580558e+004	3/9/2025 19:15:59.29176
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6	Channel 7
Range=	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV
0	-1.655859	-2.302734	-1.543359	-1.916016	-1.958203	-2.30625
0.0025	-1.655859	-2.302734	-1.543359	-1.916016	-1.958203	-2.30625
0.005	-1.655859	-2.302734	-1.543359	-1.916016	-1.958203	-2.30625
0.0075	-1.659375	-2.302734	-1.543359	-1.916016	-1.958203	-2.309766
0.01	-3.501563	-4.035938	-3.185156	-3.547266	-3.810938	-4.204688
0.0125	-2.612109	-2.886328	-2.232422	-2.446875	-2.759766	-2.963672
0.015	0.39375	0.3128906	0.6292969	0.5800781	0.4429688	0.5097656
0.0175	2.932031	2.808984	2.942578	2.932031	3.033984	3.227344
0.02	2.960156	2.594531	2.858203	2.724609	2.935547	2.998828
0.0225	0.4324219	-0.1828125	0.4148438	0.1019531	0.196875	-0.02109375
0.025	-2.545313	-3.216797	-2.355469	-2.759766	-2.910938	-3.325781
0.0275	-3.515625	-4.000781	-3.157031	-3.498047	-3.828516	-4.187109
0.03	-1.683984	-1.905469	-1.335938	-1.511719	-1.8	-1.916016
0.0325	1.430859	1.339453	1.585547	1.546875	1.480078	1.603125
0.035	3.273047	3.069141	3.227344	3.171094	3.31875	3.480469
0.0375	2.330859	1.863281	2.242969	2.035547	2.211328	2.179688
0.04	-0.6328125	-1.300781	-0.5800781	-0.9527344	-0.9492188	-1.244531
0.0425	-3.185156	-3.817969	-2.903906	-3.322266	-3.561328	-3.972656
0.045	-3.188672	-3.578906	-2.784375	-3.090234	-3.441797	-3.716016
0.0475	-0.6574219	-0.7980469	-0.3410156	-0.4640625	-0.703125	-0.6996094
0.05	2.288672	2.197266	2.394141	2.358984	2.3625	2.562891
0.0525	3.255469	2.974219	3.195703	3.090234	3.2625	3.417188
0.055	1.458984	0.9	1.40625	1.128516	1.265625	1.170703
0.0575	-1.648828	-2.330859	-1.515234	-1.933594	-2.014453	-2.334375
0.06	-3.498047	-4.060547	-3.15	-3.557813	-3.856641	-4.208203
0.0625	-2.548828	-2.847656	-2.144531	-2.397656	-2.731641	-2.893359
0.065	0.3972656	0.2953125	0.6609375	0.5660156	0.4113281	0.5097656
0.0675	2.925	2.784375	2.967188	2.910938	2.988281	3.213281
0.07	2.960156	2.576953	2.882813	2.707031	2.893359	2.984766
0.0725	0.4605469	-0.1617188	0.4710938	0.1195313	0.1933594	0.01054688
0.075	-2.478516	-3.157031	-2.25	-2.696484	-2.861719	-3.230859
0.0775	-3.420703	-3.916406	-3.030469	-3.410156	-3.744141	-4.064063
0.08	-1.585547	-1.817578	-1.216406	-1.423828	-1.715625	-1.8
0.0825	1.515234	1.413281	1.694531	1.624219	1.550391	1.701563
0.085	3.311719	3.090234	3.294141	3.20625	3.339844	3.533203
0.0875	2.330859	1.835156	2.264063	2.017969	2.179688	2.183203
0.09	-0.6328125	-1.325391	-0.5519531	-0.9632813	-0.984375	-1.241016
0.0925	-3.146484	-3.810938	-2.840625	-3.297656	-3.561328	-3.9375
0.095	-3.135938	-3.568359	-2.717578	-3.062109	-3.427734	-3.673828
0.0975	-0.6292969	-0.8226563	-0.2953125	-0.4640625	-0.7207031	-0.6925781
0.1	2.285156	2.133984	2.411719	2.330859	2.302734	2.524219
0.1025	3.223828	2.886328	3.192188	3.0375	3.171094	3.350391
0.105	1.395703	0.7910156	1.388672	1.058203	1.146094	1.082813
0.1075	-1.708594	-2.443359	-1.529297	-1.996875	-2.130469	-2.432813
0.11	-3.519141	-4.130859	-3.139453	-3.596484	-3.944531	-4.282031
0.1125	-2.541797	-2.889844	-2.119922	-2.422266	-2.801953	-2.953125
0.115	0.3832031	0.2355469	0.6679688	0.5273438	0.3269531	0.4359375
0.1175	2.861719	2.685938	2.939063	2.830078	2.865234	3.09375
0.12	2.847656	2.429297	2.816016	2.591016	2.721094	2.826563
0.1225	0.3445313	-0.3199219	0.39375	-0.00703125	0.003515625	-0.1546875
0.125	-2.566406	-3.280078	-2.313281	-2.805469	-3.026953	-3.371484
0.1275	-3.491016	-4.014844	-3.069141	-3.494531	-3.88125	-4.173047
0.13	-1.666406	-1.919531	-1.258594	-1.511719	-1.852734	-1.901953
0.1325	1.399219	1.272656	1.620703	1.501172	1.381641	1.571484
0.135	3.178125	2.935547	3.202734	3.065625	3.160547	3.389063
0.1375	2.207813	1.698047	2.19375	1.901953	2.025	2.056641
0.14	-0.7171875	-1.427344	-0.590625	-1.044141	-1.103906	-1.328906
0.1425	-3.199219	-3.870703	-2.858203	-3.353906	-3.652734	-3.986719
0.145	-3.174609	-3.607031	-2.721094	-3.107813	-3.512109	-3.716016
0.1475	-0.6679688	-0.8578125	-0.2988281	-0.5097656	-0.7980469	-0.7347656
0.15	2.239453	2.088281	2.394141	2.271094	2.228906	2.478516
0.1525	3.185156	2.844141	3.171094	2.977734	3.107813	3.297656
0.155	1.388672	0.7734375	1.385156	1.016016	1.107422	1.044141
0.1575	-1.6875	-2.432813	-1.511719	-2.014453	-2.1375	-2.436328
0.16	-3.476953	-4.099219	-3.104297	-3.592969	-3.926953	-4.260938
0.1625	-2.503125	-2.858203	-2.074219	-2.411719	-2.780859	-2.925
0.165	0.4183594	0.2601563	0.7066406	0.534375	0.3375	0.4535156
0.1675	2.900391	2.703516	2.974219	2.837109	2.879297	3.111328
0.17	2.910938	2.471484	2.858203	2.605078	2.749219	2.858203
0.1725	0.421875	-0.2636719	0.4394531	0.0140625	0.03867188	-0.1125
0.175	-2.510156	-3.234375	-2.267578	-2.787891	-3.005859	-3.350391
0.1775	-3.448828	-3.972656	-3.026953	-3.480469	-3.870703	-4.1625
0.18	-1.610156	-1.863281	-1.209375	-1.487109	-1.831641	-1.880859
0.1825	1.473047	1.353516	1.691016	1.550391	1.423828	1.617188
0.185	3.258984	3.023438	3.287109	3.125391	3.216797	3.445313
0.1875	2.281641	1.775391	2.257031	1.944141	2.074219	2.105859
0.19	-0.6785156	-1.381641	-0.5625	-1.040625	-1.082813	-1.314844
0.1925	-3.199219	-3.860156	-2.858203	-3.378516	-3.663281	-4.004297
0.195	-3.195703	-3.614063	-2.728125	-3.135938	-3.533203	-3.740625
0.1975	-0.6960938	-0.8683594	-0.309375	-0.5378906	-0.8296875	-0.7628906
0.2	2.211328	2.088281	2.387109	2.242969	2.186719	2.443359
0.2025	3.142969	2.837109	3.157031	2.942578	3.048047	3.2625
0.205	1.307813	0.73125	1.346484	0.9527344	1.019531	0.9878906
0.2075	-1.814063	-2.524219	-1.578516	-2.109375	-2.267578	-2.538281
0.21	-3.628125	-4.211719	-3.178125	-3.698438	-4.071094	-4.383984
0.2125	-2.64375	-2.963672	-2.144531	-2.510156	-2.921484	-3.041016
0.215	0.2917969	0.16875	0.6433594	0.4394531	0.2039063	0.3550781
0.2175	2.773828	2.619141	2.907422	2.738672	2.742188	3.009375
0.22	2.749219	2.351953	2.773828	2.485547	2.591016	2.728125
0.2225	0.225	-0.4253906	0.3304688	-0.1300781	-0.1371094	-0.2742188
0.225	-2.710547	-3.410156	-2.394141	-2.953125	-3.202734	-3.522656
0.2275	-3.642188	-4.151953	-3.153516	-3.645703	-4.071094	-4.341797
0.23	-1.803516	-2.046094	-1.335938	-1.655859	-2.032031	-2.063672
0.2325	1.276172	1.160156	1.557422	1.371094	1.216406	1.423828
0.235	3.072656	2.833594	3.146484	2.946094	3.005859	3.237891
0.2375	2.105859	1.589063	2.123438	1.768359	1.85625	1.894922
