Interval=	0.001 s
ExcelDateTime=	4.5725810313747992e+004	3/9/2025 19:26:51.107826
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6	Channel 7
Range=	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV
0	-2.406347	-2.029264	-2.010352	-1.876275	-2.241392	-2.224638
0.001	-2.406347	-2.029264	-2.010352	-1.876275	-2.241392	-2.224638
0.002	-2.406347	-2.029264	-2.010352	-1.876275	-2.241392	-2.224638
0.003	-2.406347	-2.029264	-2.010352	-1.876275	-2.241392	-2.224638
0.004	-2.406347	-2.029264	-2.010352	-1.876275	-2.241392	-2.224638
0.005	-2.406347	-2.029264	-2.010352	-1.876275	-2.241392	-2.224638
0.006	-2.406347	-2.029264	-2.010352	-1.876275	-2.241392	-2.224638
0.007	-2.406347	-2.029264	-2.010352	-1.876275	-2.241392	-2.224638
0.008	-2.406347	-2.029264	-2.010352	-1.876275	-2.241392	-2.224638
0.009	-2.406347	-2.029264	-2.010352	-1.876275	-2.241392	-2.224638
0.01	-2.406347	-2.029264	-2.010352	-1.876275	-2.241392	-2.224638
0.011	-2.406347	-2.029264	-2.010352	-1.876275	-2.241392	-2.224638
0.012	-2.406347	-2.029264	-2.010352	-1.876275	-2.241392	-2.224638
0.013	-2.406347	-2.029264	-2.010352	-1.876275	-2.241392	-2.224638
0.014	-2.406347	-2.029264	-2.010352	-1.876275	-2.241392	-2.224638
0.015	-2.406347	-2.029264	-2.010352	-1.876275	-2.241392	-2.224638
0.016	-2.406347	-2.029264	-2.010352	-1.876275	-2.241392	-2.224638
0.017	-2.406347	-2.029264	-2.010352	-1.876275	-2.241392	-2.224638
0.018	-2.406347	-2.029264	-2.010352	-1.876275	-2.241392	-2.224638
0.019	-2.406347	-2.029264	-2.010352	-1.876275	-2.241392	-2.224638
0.02	-2.406347	-2.029264	-2.010352	-1.876275	-2.241392	-2.224638
0.021	-2.406347	-2.029264	-2.010352	-1.876275	-2.241392	-2.224638
0.022	-2.406347	-2.029264	-2.010352	-1.876275	-2.241392	-2.224638
0.023	-2.406347	-2.029264	-2.010352	-1.876275	-2.241392	-2.224638
0.024	-2.406347	-2.029264	-2.010352	-1.876275	-2.241392	-2.224638
0.025	-2.406347	-2.029264	-2.010352	-1.876275	-2.241392	-2.224638
0.026	-2.406347	-2.029264	-2.010352	-1.876275	-2.241392	-2.224638
0.027	-2.406347	-2.029264	-2.010352	-1.876275	-2.241392	-2.224638
0.028	-2.406347	-2.029264	-2.010352	-1.876275	-2.241392	-2.224638
0.029	-2.406347	-2.029264	-2.010352	-1.876275	-2.241392	-2.224638
0.03	-2.406347	-2.029264	-2.010352	-1.876275	-2.241392	-2.224638
0.031	-2.406347	-2.029264	-2.010352	-1.876275	-2.241392	-2.224638
0.032	-2.406347	-2.029264	-2.010352	-1.876275	-2.241392	-2.224638
0.033	-2.406347	-2.029264	-2.010352	-1.876275	-2.241392	-2.224638
0.034	-2.406347	-2.029264	-2.010352	-1.876275	-2.241392	-2.224638
0.035	-2.406347	-2.029264	-2.010352	-1.876275	-2.241392	-2.224638
0.036	-2.406347	-2.029264	-2.010352	-1.876275	-2.241392	-2.224638
0.037	-2.406347	-2.029264	-2.010352	-1.876275	-2.241392	-2.224638
0.038	-2.406347	-2.029264	-2.010352	-1.876275	-2.241392	-2.224638
0.039	-2.406347	-2.029264	-2.010352	-1.876275	-2.241392	-2.224638
0.04	-2.406347	-2.029264	-2.010352	-1.876275	-2.241392	-2.224638
0.041	-2.406347	-2.029264	-2.010352	-1.876275	-2.241392	-2.224638
