Interval=	0.001 s
ExcelDateTime=	4.5725803803010771e+004	3/9/2025 19:17:28.58013
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6	Channel 7
Range=	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV
0	7.105078	7.273828	6.764063	6.982031	7.417969	7.790625
0.001	7.105078	7.277344	6.767578	6.982031	7.417969	7.794141
0.002	6.307031	6.359766	5.994141	6.110156	6.602344	6.841406
0.003	4.250391	4.134375	4.042969	3.983203	4.468359	4.468359
0.004	1.908984	1.659375	1.838672	1.63125	2.003906	1.792969
0.005	-0.6046875	-0.95625	-0.50625	-0.8578125	-0.6328125	-1.030078
0.006	-3.420703	-3.846094	-3.118359	-3.610547	-3.578906	-4.166016
0.007	-5.508984	-5.944922	-5.041406	-5.600391	-5.804297	-6.479297
0.008	-6.676172	-7.066406	-6.085547	-6.655078	-7.055859	-7.723828
0.009	-7.2	-7.498828	-6.510938	-7.059375	-7.597266	-8.2125
0.01	-6.813281	-7.006641	-6.110156	-6.58125	-7.214063	-7.713281
0.011	-5.11875	-5.157422	-4.503516	-4.809375	-5.480859	-5.762109
0.012	-2.784375	-2.678906	-2.313281	-2.450391	-3.044531	-3.097266
0.013	-0.3972656	-0.1828125	-0.084375	-0.08085938	-0.5308594	-0.39375
0.014	2.408203	2.714063	2.520703	2.675391	2.408203	2.742188
0.015	4.841016	5.189063	4.774219	5.023828	4.988672	5.449219
0.016	6.278906	6.598828	6.085547	6.359766	6.539063	7.024219
0.017	6.999609	7.238672	6.707813	6.957422	7.298438	7.748438
0.018	6.950391	7.0875	6.623438	6.80625	7.252734	7.614844
0.019	5.674219	5.663672	5.403516	5.445703	5.934375	6.113672
0.02	3.403125	3.230859	3.2625	3.139453	3.564844	3.522656
0.021	1.06875	0.7804688	1.075781	0.8121094	1.103906	0.8824219
0.022	-1.613672	-1.993359	-1.413281	-1.824609	-1.691016	-2.109375
0.023	-4.317188	-4.760156	-3.909375	-4.447266	-4.531641	-5.11875
0.024	-6.089063	-6.532031	-5.537109	-6.120703	-6.433594	-7.080469
0.025	-7.048828	-7.425	-6.387891	-6.967969	-7.453125	-8.085938
0.026	-7.316016	-7.597266	-6.584766	-7.122656	-7.737891	-8.307422
0.027	-6.503906	-6.658594	-5.79375	-6.229688	-6.922266	-7.347656
0.028	-4.461328	-4.450781	-3.860156	-4.120313	-4.802344	-4.995703
0.029	-2.116406	-1.965234	-1.655859	-1.761328	-2.323828	-2.302734
0.03	0.4007813	0.6609375	0.6855469	0.7242188	0.3199219	0.534375
0.031	3.213281	3.554297	3.283594	3.466406	3.248438	3.652734
0.032	5.305078	5.656641	5.206641	5.459766	5.470313	5.9625
0.033	6.475781	6.774609	6.261328	6.521484	6.725391	7.217578
0.034	6.978516	7.189453	6.679688	6.911719	7.249219	7.695703
0.035	6.588281	6.690234	6.282422	6.426563	6.848438	7.182422
0.036	4.914844	4.858594	4.682813	4.672266	5.11875	5.241797
0.037	2.583984	2.380078	2.485547	2.316797	2.675391	2.583984
0.038	0.1898438	-0.1195313	0.2425781	-0.05625	0.1617188	-0.1054688
0.039	-2.615625	-3.023438	-2.3625	-2.819531	-2.75625	-3.234375
0.04	-5.044922	-5.498438	-4.605469	-5.167969	-5.319141	-5.941406
0.041	-6.465234	-6.894141	-5.899219	-6.486328	-6.848438	-7.495313
0.042	-7.150781	-7.498828	-6.500391	-7.062891	-7.572656	-8.180859
0.043	-7.115625	-7.36875	-6.426563	-6.929297	-7.544531	-8.068359
0.044	-5.888672	-6.004688	-5.241797	-5.610938	-6.282422	-6.630469
0.045	-3.65625	-3.610547	-3.125391	-3.322266	-3.941016	-4.05
0.046	-1.328906	-1.163672	-0.9421875	-1.001953	-1.476563	-1.392188
0.047	1.346484	1.620703	1.543359	1.63125	1.318359	1.606641
0.048	4.032422	4.373438	4.021875	4.236328	4.134375	4.594922
0.049	5.797266	6.127734	5.635547	5.888672	6.015234	6.532031
0.05	6.746484	7.017188	6.472266	6.721875	7.020703	7.526953
0.051	6.992578	7.161328	6.655078	6.858984	7.273828	7.723828
0.052	6.148828	6.180469	5.839453	5.927344	6.4125	6.711328
0.053	4.085156	3.948047	3.884766	3.800391	4.264453	4.334766
0.054	1.736719	1.4625	1.673438	1.441406	1.782422	1.652344
0.055	-0.7910156	-1.170703	-0.6925781	-1.06875	-0.871875	-1.198828
0.056	-3.610547	-4.071094	-3.311719	-3.828516	-3.825	-4.345313
0.057	-5.684766	-6.169922	-5.224219	-5.811328	-6.039844	-6.658594
0.058	-6.858984	-7.298438	-6.264844	-6.866016	-7.287891	-7.906641
0.059	-7.400391	-7.744922	-6.697266	-7.273828	-7.836328	-8.405859
0.06	-7.020703	-7.252734	-6.296484	-6.792188	-7.453125	-7.906641
0.061	-5.326172	-5.403516	-4.682813	-5.020313	-5.709375	-5.955469
0.062	-3.016406	-2.942578	-2.496094	-2.678906	-3.287109	-3.301172
0.063	-0.646875	-0.4605469	-0.2742188	-0.3199219	-0.7875	-0.6117188
0.064	2.165625	2.443359	2.320313	2.436328	2.1375	2.513672
0.065	4.587891	4.904297	4.552734	4.763672	4.686328	5.196094
0.066	6.011719	6.292969	5.842969	6.071484	6.205078	6.735938
0.067	6.721875	6.915234	6.454688	6.662109	6.946875	7.442578
0.068	6.658594	6.742969	6.35625	6.493359	6.883594	7.294922
0.069	5.364844	5.305078	5.115234	5.11875	5.561719	5.783203
0.07	3.09375	2.872266	2.967188	2.805469	3.188672	3.178125
0.071	0.759375	0.4183594	0.7734375	0.4710938	0.7136719	0.5132813
0.072	-1.919531	-2.358984	-1.715625	-2.165625	-2.088281	-2.489063
0.073	-4.605469	-5.111719	-4.197656	-4.774219	-4.911328	-5.480859
0.074	-6.373828	-6.873047	-5.800781	-6.433594	-6.799219	-7.428516
0.075	-7.330078	-7.755469	-6.6375	-7.266797	-7.804688	-8.416406
0.076	-7.586719	-7.924219	-6.827344	-7.414453	-8.068359	-8.623828
0.077	-6.764063	-6.978516	-6.022266	-6.500391	-7.238672	-7.639453
0.078	-4.707422	-4.760156	-4.071094	-4.380469	-5.111719	-5.273438
0.079	-2.358984	-2.278125	-1.863281	-2.028516	-2.636719	-2.5875
0.08	0.1546875	0.3410156	0.4816406	0.4605469	0	0.2496094
0.081	2.949609	3.213281	3.072656	3.188672	2.921484	3.364453
0.082	5.030859	5.308594	4.988672	5.167969	5.125781	5.649609
0.083	6.194531	6.419531	6.032813	6.215625	6.363281	6.880078
0.084	6.690234	6.827344	6.447656	6.598828	6.873047	7.344141
0.085	6.3	6.321094	6.039844	6.103125	6.475781	6.823828
0.086	4.616016	4.471875	4.422656	4.33125	4.732031	4.862109
0.087	2.285156	1.996875	2.225391	1.972266	2.285156	2.197266
0.088	-0.1019531	-0.50625	-0.01054688	-0.4007813	-0.2390625	-0.50625
0.089	-2.903906	-3.403125	-2.619141	-3.157031	-3.171094	-3.638672
0.09	-5.294531	-5.832422	-4.819922	-5.459766	-5.698828	-6.289453
0.091	-6.686719	-7.196484	-6.075	-6.742969	-7.189453	-7.801172
0.092	-7.425	-7.850391	-6.707813	-7.358203	-7.952344	-8.532422
0.093	-7.393359	-7.709766	-6.633984	-7.224609	-7.927734	-8.416406
0.094	-6.096094	-6.268359	-5.382422	-5.842969	-6.605859	-6.904688
0.095	-3.835547	-3.853125	-3.248438	-3.536719	-4.250391	-4.313672
0.096	-1.501172	-1.40625	-1.075781	-1.219922	-1.792969	-1.673438
0.097	1.174219	1.360547	1.409766	1.409766	1.001953	1.314844
0.098	3.825	4.074609	3.867188	3.990234	3.789844	4.267969
0.099	5.561719	5.800781	5.459766	5.625	5.649609	6.176953
0.1	6.514453	6.686719	6.296484	6.458203	6.662109	7.168359
0.101	6.760547	6.837891	6.479297	6.595313	6.911719	7.365234
0.102	5.916797	5.867578	5.660156	5.663672	6.039844	6.359766
0.103	3.863672	3.642188	3.705469	3.540234	3.898828	3.986719
0.104	1.525781	1.167188	1.504688	1.188281	1.434375	1.314844
0.105	-0.9949219	-1.458984	-0.84375	-1.304297	-1.209375	-1.522266
0.106	-3.803906	-4.348828	-3.445313	-4.05	-4.148438	-4.654688
0.107	-5.878125	-6.437109	-5.347266	-6.022266	-6.349219	-6.950391
0.108	-7.041797	-7.548047	-6.380859	-7.062891	-7.583203	-8.180859
0.109	-7.555078	-7.973438	-6.802734	-7.456641	-8.110547	-8.6625
0.11	-7.157813	-7.467188	-6.387891	-6.960938	-7.713281	-8.145703
0.111	-5.45625	-5.607422	-4.763672	-5.178516	-5.958984	-6.176953
0.112	-3.142969	-3.15	-2.5875	-2.840625	-3.533203	-3.526172
0.113	-0.7804688	-0.6785156	-0.3796875	-0.4921875	-1.040625	-0.8472656
0.114	2.003906	2.19375	2.207813	2.246484	1.870313	2.264063
0.115	4.408594	4.640625	4.426172	4.559766	4.412109	4.932422
0.116	5.835938	6.036328	5.716406	5.864063	5.934375	6.465234
0.117	6.542578	6.655078	6.317578	6.440625	6.669141	7.168359
0.118	6.479297	6.486328	6.205078	6.268359	6.598828	7.010156
0.119	5.196094	5.0625	4.964063	4.89375	5.266406	5.501953
0.12	2.935547	2.64375	2.833594	2.5875	2.907422	2.910938
0.121	0.6082031	0.2003906	0.6574219	0.2742188	0.4570313	0.2742188
0.122	-2.060156	-2.569922	-1.821094	-2.348438	-2.330859	-2.7
0.123	-4.739063	-5.308594	-4.282031	-4.942969	-5.132813	-5.667188
0.124	-6.486328	-7.052344	-5.867578	-6.577734	-6.992578	-7.583203
0.125	-7.421484	-7.924219	-6.690234	-7.393359	-7.983984	-8.560547
0.126	-7.664063	-8.068359	-6.869531	-7.526953	-8.240625	-8.757422
0.127	-6.827344	-7.105078	-6.050391	-6.598828	-7.386328	-7.755469
0.128	-4.777734	-4.886719	-4.102734	-4.478906	-5.248828	-5.385938
0.129	-2.446875	-2.41875	-1.908984	-2.130469	-2.787891	-2.710547
0.13	0.05976563	0.1863281	0.4289063	0.3480469	-0.1582031	0.1054688
0.131	2.837109	3.0375	3.002344	3.065625	2.738672	3.199219
0.132	4.897266	5.115234	4.904297	5.027344	4.932422	5.480859
0.133	6.060938	6.222656	5.948438	6.075	6.166406	6.718359
0.134	6.556641	6.623438	6.349219	6.444141	6.679688	7.178906
0.135	6.159375	6.120703	5.923828	5.934375	6.268359	6.655078
0.136	4.475391	4.278516	4.303125	4.1625	4.514063	4.693359
0.137	2.151563	1.803516	2.109375	1.810547	2.063672	2.021484
0.138	-0.2425781	-0.6996094	-0.1265625	-0.5660156	-0.4535156	-0.6925781
0.139	-3.0375	-3.582422	-2.714063	-3.301172	-3.360938	-3.807422
0.14	-5.396484	-5.983594	-4.890234	-5.575781	-5.857031	-6.426563
0.141	-6.823828	-7.382813	-6.183984	-6.901172	-7.382813	-7.973438
0.142	-7.576172	-8.057813	-6.837891	-7.530469	-8.166797	-8.725781
0.143	-7.502344	-7.875	-6.714844	-7.344141	-8.085938	-8.557031
0.144	-6.1875	-6.416016	-5.452734	-5.944922	-6.739453	-7.024219
0.145	-3.9375	-4.014844	-3.332813	-3.652734	-4.401563	-4.457813
0.146	-1.617188	-1.578516	-1.163672	-1.342969	-1.958203	-1.824609
