Interval=	0.00025 s
ExcelDateTime=	4.5725783435172678e+004	3/9/2025 18:48:08.79892
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6	Channel 7
Range=	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV
0	4.338281	4.352344	3.311719	4.127344	4.528125	4.732031
0.00025	4.682813	4.707422	3.638672	4.468359	4.900781	5.122266
0.0005	5.073047	5.111719	4.011328	4.855078	5.329688	5.565234
0.00075	5.487891	5.537109	4.401563	5.262891	5.783203	6.025781
0.001	5.691797	5.712891	4.577344	5.431641	6.008203	6.236719
0.00125	5.68125	5.656641	4.55625	5.385938	6.008203	6.212109
0.0015	5.797266	5.748047	4.644141	5.470313	6.113672	6.307031
0.00175	6.001172	5.902734	4.802344	5.617969	6.282422	6.472266
0.002	6.145313	5.997656	4.914844	5.709375	6.398438	6.584766
0.00225	6.162891	5.973047	4.914844	5.688281	6.401953	6.574219
0.0025	6.039844	5.800781	4.78125	5.519531	6.268359	6.408984
0.00275	5.899219	5.617969	4.633594	5.34375	6.120703	6.229688
0.003	5.828906	5.516016	4.55625	5.248828	6.036328	6.120703
0.00325	5.797266	5.459766	4.510547	5.192578	5.976563	6.057422
0.0035	5.733984	5.361328	4.433203	5.094141	5.878125	5.955469
0.00375	5.593359	5.189063	4.292578	4.928906	5.709375	5.776172
0.004	5.357813	4.914844	4.060547	4.672266	5.449219	5.484375
0.00425	4.942969	4.398047	3.621094	4.176563	4.964063	4.946484
0.0045	4.250391	3.578906	2.932031	3.396094	4.190625	4.095703
0.00475	3.519141	2.784375	2.232422	2.636719	3.406641	3.241406
0.005	2.984766	2.200781	1.708594	2.084766	2.808984	2.608594
0.00525	2.594531	1.775391	1.328906	1.6875	2.3625	2.133984
0.0055	2.232422	1.40625	0.9949219	1.332422	1.954688	1.708594
0.00575	1.824609	0.9738281	0.6082031	0.9140625	1.494141	1.223438
0.006	1.434375	0.5414063	0.2214844	0.4992188	1.054688	0.759375
0.00625	1.044141	0.1019531	-0.1617188	0.084375	0.6011719	0.2882813
