Interval=	0.001 s
ExcelDateTime=	4.5725770821085855e+004	3/9/2025 18:29:58.941818
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6	Channel 7
Range=	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV
0	-1.079297	-1.578516	-6.778125	-1.434375	-1.163672	-1.624219
0.001	-1.079297	-1.578516	-6.778125	-1.434375	-1.163672	-1.624219
0.002	-3.223828	-3.849609	-8.905078	-3.596484	-3.4875	-4.085156
0.003	-5.333203	-6.01875	-10.94414	-5.653125	-5.765625	-6.465234
0.004	-6.472266	-7.098047	-11.96367	-6.655078	-6.967969	-7.671094
0.005	-6.978516	-7.453125	-12.33633	-6.985547	-7.439063	-8.096484
0.006	-6.767578	-7.073438	-12.01992	-6.616406	-7.154297	-7.730859
0.007	-5.523047	-5.586328	-10.67695	-5.203125	-5.762109	-6.176953
0.008	-3.505078	-3.315234	-8.588672	-3.041016	-3.526172	-3.740625
0.009	-1.437891	-1.061719	-6.503906	-0.9035156	-1.244531	-1.300781
0.01	0.8894531	1.413281	-4.183594	1.455469	1.269141	1.381641
0.011	3.128906	3.744141	-1.979297	3.673828	3.687891	3.9375
0.012	4.580859	5.185547	-0.6011719	5.037891	5.252344	5.544141
0.013	5.315625	5.800781	0.01757813	5.621484	5.987109	6.247266
0.014	5.414063	5.726953	0.0140625	5.558203	6.022266	6.215625
0.015	4.616016	4.707422	-0.8683594	4.594922	5.104688	5.167969
0.016	2.823047	2.626172	-2.759766	2.615625	3.097266	2.953125
0.017	0.7734375	0.3480469	-4.855078	0.4464844	0.8015625	0.4816406
0.018	-1.423828	-2.014453	-7.048828	-1.792969	-1.610156	-2.08125
0.019	-3.786328	-4.496484	-9.362109	-4.144922	-4.151953	-4.777734
0.02	-5.519531	-6.257813	-11.01797	-5.804297	-6.022266	-6.725391
0.021	-6.447656	-7.101563	-11.83359	-6.591797	-6.999609	-7.695703
0.022	-6.757031	-7.259766	-12.01289	-6.725391	-7.270313	-7.913672
0.023	-6.303516	-6.623438	-11.44336	-6.103125	-6.728906	-7.270313
0.024	-4.770703	-4.826953	-9.801563	-4.391016	-5.030859	-5.385938
0.025	-2.731641	-2.555859	-7.709766	-2.235938	-2.784375	-2.949609
0.026	-0.6679688	-0.3234375	-5.635547	-0.1160156	-0.5203125	-0.5273438
0.027	1.673438	2.144531	-3.311719	2.239453	1.993359	2.155078
0.028	3.670313	4.190625	-1.374609	4.183594	4.130859	4.401563
0.029	4.855078	5.319141	-0.2882813	5.252344	5.378906	5.667188
0.03	5.385938	5.705859	0.1195313	5.617969	5.874609	6.120703
0.031	5.262891	5.403516	-0.09492188	5.333203	5.660156	5.825391
