Interval=	0.001 s
ExcelDateTime=	4.5725807204688565e+004	3/9/2025 19:22:22.485092
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6	Channel 7
Range=	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV
0	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.001	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.002	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.003	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.004	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.005	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.006	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.007	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.008	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.009	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.01	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.011	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.012	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.013	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.014	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.015	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.016	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.017	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.018	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.019	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.02	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.021	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.022	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.023	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.024	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.025	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.026	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.027	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.028	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.029	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.03	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.031	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.032	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.033	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.034	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.035	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.036	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.037	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.038	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.039	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.04	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.041	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.042	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.043	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.044	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.045	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.046	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.047	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.048	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.049	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.05	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.051	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.052	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.053	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.054	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.055	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.056	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.057	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.058	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.059	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.06	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.061	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.062	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.063	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.064	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.065	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.066	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.067	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.068	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.069	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.07	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.071	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.072	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.073	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.074	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.075	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.076	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.077	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.078	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.079	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.08	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.081	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.082	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.083	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.084	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.085	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.086	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.087	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.088	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.089	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.09	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.091	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.092	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.093	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.094	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.095	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.096	-2.433752	-2.10203	-2.083285	-1.96964	-2.292582	-2.279667
0.097	-1.214106	-0.8563803	-0.9461583	-0.7967698	-1.023951	-0.9247978
0.098	-0.1973419	0.142388	-0.01806603	0.1415572	0.01011657	0.1611028
0.099	0.4716786	0.7518281	0.5688097	0.7115731	0.662232	0.8233541
0.1	0.698973	0.8865045	0.7322674	0.8335458	0.8409155	0.9692851
0.101	0.4549113	0.5302008	0.4517936	0.493108	0.5236664	0.5814577
0.102	-0.2222569	-0.262598	-0.2292694	-0.25756	-0.2406326	-0.2807531
0.103	-1.23315	-1.375928	-1.211205	-1.308619	-1.340105	-1.491198
0.104	-2.432859	-2.650441	-2.353527	-2.50975	-2.617371	-2.87662
0.105	-3.652597	-3.907128	-3.495904	-3.692543	-3.892996	-4.242447
0.106	-4.723746	-4.972726	-4.480908	-4.694349	-4.990994	-5.400394
