Interval=	0.001 s
ExcelDateTime=	4.5725813139582497e+004	3/9/2025 19:30:55.259928
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6	Channel 7
Range=	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV
0	2.939063	2.752734	3.392578	2.974219	2.914453	3.209766
0.001	2.942578	2.752734	3.392578	2.974219	2.914453	3.209766
0.002	3.403125	3.160547	3.796875	3.357422	3.375	3.673828
0.003	3.610547	3.266016	3.923438	3.452344	3.529688	3.796875
0.004	3.378516	2.932031	3.645703	3.132422	3.241406	3.434766
0.005	2.541797	1.989844	2.819531	2.235938	2.348438	2.41875
0.006	1.265625	0.5941406	1.582031	0.9175781	0.9878906	0.9140625
0.007	0.02460938	-0.7101563	0.4078125	-0.3128906	-0.3269531	-0.5097656
0.008	-1.321875	-2.088281	-0.8472656	-1.617188	-1.729688	-2.017969
0.009	-2.580469	-3.350391	-2.010938	-2.808984	-3.030469	-3.403125
0.01	-3.31875	-4.046484	-2.664844	-3.462891	-3.793359	-4.176563
0.011	-3.603516	-4.239844	-2.879297	-3.645703	-4.05	-4.405078
0.012	-3.529688	-4.074609	-2.766797	-3.483984	-3.926953	-4.232813
0.013	-2.910938	-3.360938	-2.162109	-2.801953	-3.2625	-3.469922
0.014	-1.712109	-2.046094	-1.019531	-1.557422	-1.986328	-2.053125
0.015	-0.4640625	-0.7066406	0.1652344	-0.3023438	-0.6539063	-0.5976563
0.016	0.8191406	0.6152344	1.360547	0.9457031	0.6785156	0.8472656
0.017	2.169141	1.975781	2.598047	2.228906	2.067188	2.330859
0.018	3.076172	2.858203	3.417188	3.051563	3.002344	3.301172
0.019	3.491016	3.192188	3.758203	3.360938	3.392578	3.684375
0.02	3.547266	3.146484	3.758203	3.315234	3.399609	3.645703
0.021	3.118359	2.626172	3.31875	2.816016	2.921484	3.076172
0.022	2.063672	1.455469	2.285156	1.701563	1.789453	1.810547
0.023	0.8015625	0.09492188	1.06875	0.4113281	0.4359375	0.3304688
0.024	-0.4324219	-1.195313	-0.09140625	-0.7980469	-0.8648438	-1.072266
0.025	-1.828125	-2.622656	-1.385156	-2.1375	-2.299219	-2.626172
0.026	-2.946094	-3.730078	-2.401172	-3.178125	-3.448828	-3.842578
0.027	-3.512109	-4.232813	-2.879297	-3.645703	-4.007813	-4.401563
0.028	-3.684375	-4.310156	-2.984766	-3.7125	-4.130859	-4.496484
0.029	-3.462891	-3.997266	-2.731641	-3.403125	-3.863672	-4.166016
0.03	-2.612109	-3.044531	-1.905469	-2.485547	-2.956641	-3.135938
0.031	-1.346484	-1.666406	-0.6925781	-1.184766	-1.603125	-1.645313
0.032	-0.1476563	-0.3972656	0.4359375	0.00703125	-0.3234375	-0.2601563
0.033	1.184766	0.9632813	1.669922	1.29375	1.044141	1.219922
0.034	2.436328	2.214844	2.8125	2.464453	2.327344	2.583984
0.035	3.146484	2.886328	3.438281	3.083203	3.051563	3.322266
0.036	3.417188	3.062109	3.635156	3.248438	3.290625	3.529688
0.037	3.346875	2.893359	3.519141	3.086719	3.167578	3.350391
0.038	2.735156	2.183203	2.910938	2.408203	2.499609	2.583984
0.039	1.532813	0.8578125	1.754297	1.160156	1.212891	1.160156
0.04	0.2707031	-0.4851563	0.5554688	-0.1054688	-0.1300781	-0.3023438
0.041	-1.016016	-1.817578	-0.6539063	-1.360547	-1.469531	-1.754297
0.042	-2.373047	-3.192188	-1.908984	-2.661328	-2.865234	-3.251953
0.043	-3.297656	-4.088672	-2.735156	-3.498047	-3.810938	-4.239844
0.044	-3.694922	-4.398047	-3.055078	-3.793359	-4.183594	-4.594922
0.045	-3.737109	-4.341797	-3.041016	-3.733594	-4.176563	-4.542188
0.046	-3.336328	-3.853125	-2.629688	-3.258984	-3.733594	-4.018359
0.047	-2.295703	-2.703516	-1.627734	-2.165625	-2.629688	-2.777344
0.048	-1.040625	-1.346484	-0.4359375	-0.8894531	-1.290234	-1.307813
0.049	0.1652344	-0.08789063	0.6855469	0.2882813	-0.02460938	0.05976563
0.05	1.511719	1.272656	1.930078	1.575	1.35	1.550391
0.051	2.583984	2.334375	2.907422	2.569922	2.453906	2.710547
0.052	3.111328	2.808984	3.360938	3.005859	2.984766	3.234375
0.053	3.248438	2.847656	3.438281	3.0375	3.072656	3.290625
0.054	3.009375	2.517188	3.171094	2.728125	2.794922	2.939063
0.055	2.176172	1.564453	2.358984	1.835156	1.894922	1.923047
0.056	0.9175781	0.1898438	1.156641	0.5414063	0.5414063	0.4394531
0.057	-0.2882813	-1.072266	0.0140625	-0.6539063	-0.7417969	-0.9457031
0.058	-1.599609	-2.415234	-1.209375	-1.923047	-2.105859	-2.408203
0.059	-2.8125	-3.628125	-2.327344	-3.072656	-3.357422	-3.740625
0.06	-3.515625	-4.278516	-2.942578	-3.687891	-4.064063	-4.464844
0.061	-3.779297	-4.447266	-3.132422	-3.842578	-4.285547	-4.661719
0.062	-3.680859	-4.257422	-2.988281	-3.652734	-4.137891	-4.461328
0.063	-3.055078	-3.540234	-2.366016	-2.963672	-3.466406	-3.684375
0.064	-1.873828	-2.246484	-1.233984	-1.733203	-2.204297	-2.281641
0.065	-0.6609375	-0.9457031	-0.08085938	-0.5097656	-0.9	-0.8648438
0.066	0.5800781	0.3375	1.075781	0.6960938	0.3902344	0.5273438
0.067	1.884375	1.648828	2.278125	1.933594	1.726172	1.958203
0.068	2.766797	2.506641	3.069141	2.735156	2.636719	2.900391
0.069	3.160547	2.830078	3.389063	3.030469	3.019922	3.2625
0.07	3.174609	2.749219	3.357422	2.949609	2.988281	3.185156
0.071	2.749219	2.221875	2.921484	2.453906	2.510156	2.629688
0.072	1.736719	1.086328	1.930078	1.378125	1.416797	1.409766
0.073	0.5027344	-0.2355469	0.7453125	0.1230469	0.09140625	-0.03515625
0.074	-0.703125	-1.497656	-0.3832031	-1.054688	-1.18125	-1.40625
0.075	-2.042578	-2.865234	-1.620703	-2.344922	-2.562891	-2.889844
0.076	-3.097266	-3.902344	-2.573438	-3.322266	-3.642188	-4.028906
0.077	-3.610547	-4.348828	-3.005859	-3.737109	-4.148438	-4.528125
0.078	-3.744141	-4.3875	-3.076172	-3.765234	-4.232813	-4.577344
0.079	-3.501563	-4.053516	-2.805469	-3.445313	-3.9375	-4.215234
0.08	-2.657813	-3.107813	-1.986328	-2.541797	-3.033984	-3.188672
0.081	-1.437891	-1.778906	-0.8085938	-1.279688	-1.722656	-1.740234
0.082	-0.2847656	-0.5660156	0.2777344	-0.1335938	-0.4992188	-0.4113281
0.083	0.9878906	0.7347656	1.466016	1.096875	0.8085938	1.008984
0.084	2.183203	1.926563	2.559375	2.218359	2.028516	2.309766
0.085	2.854688	2.562891	3.15	2.801953	2.707031	2.998828
0.086	3.100781	2.724609	3.322266	2.942578	2.914453	3.178125
0.087	3.023438	2.548828	3.202734	2.777344	2.780859	2.988281
0.088	2.422266	1.835156	2.598047	2.105859	2.112891	2.228906
0.089	1.248047	0.5414063	1.469531	0.8824219	0.8507813	0.8332031
0.09	0.03164063	-0.7523438	0.3164063	-0.3375	-0.4394531	-0.5695313
0.091	-1.198828	-2.028516	-0.8367188	-1.536328	-1.722656	-1.958203
0.092	-2.489063	-3.329297	-2.021484	-2.759766	-3.048047	-3.378516
0.093	-3.339844	-4.148438	-2.777344	-3.529688	-3.923438	-4.282031
0.094	-3.694922	-4.415625	-3.055078	-3.779297	-4.253906	-4.587891
0.095	-3.705469	-4.33125	-3.016406	-3.694922	-4.215234	-4.507031
0.096	-3.294141	-3.832031	-2.598047	-3.216797	-3.758203	-3.972656
0.097	-2.271094	-2.703516	-1.610156	-2.141016	-2.668359	-2.752734
0.098	-1.051172	-1.385156	-0.4464844	-0.9	-1.353516	-1.321875
0.099	0.1160156	-0.1652344	0.6503906	0.2460938	-0.1160156	0.003515625
0.1	1.434375	1.170703	1.870313	1.504688	1.223438	1.4625
0.101	2.485547	2.207813	2.819531	2.475	2.299219	2.598047
0.102	3.002344	2.671875	3.255469	2.896875	2.8125	3.100781
0.103	3.139453	2.714063	3.336328	2.928516	2.900391	3.157031
0.104	2.914453	2.387109	3.079688	2.619141	2.619141	2.808984
0.105	2.105859	1.458984	2.278125	1.740234	1.740234	1.814063
0.106	0.8964844	0.140625	1.110938	0.4886719	0.4394531	0.3832031
0.107	-0.2636719	-1.079297	0.0140625	-0.6609375	-0.7875	-0.9492188
0.108	-1.522266	-2.366016	-1.160156	-1.873828	-2.091797	-2.355469
0.109	-2.671875	-3.519141	-2.225391	-2.963672	-3.280078	-3.614063
0.11	-3.329297	-4.130859	-2.794922	-3.533203	-3.944531	-4.289063
0.111	-3.561328	-4.271484	-2.949609	-3.65625	-4.134375	-4.447266
0.112	-3.452344	-4.067578	-2.801953	-3.452344	-3.969141	-4.232813
0.113	-2.830078	-3.346875	-2.190234	-2.766797	-3.287109	-3.455859
0.114	-1.669922	-2.074219	-1.075781	-1.564453	-2.046094	-2.074219
0.115	-0.4816406	-0.8050781	0.04921875	-0.3691406	-0.7664063	-0.6925781
0.116	0.7382813	0.45	1.195313	0.815625	0.5027344	0.6820313
0.117	2.014453	1.729688	2.373047	2.035547	1.807031	2.088281
0.118	2.86875	2.555859	3.142969	2.808984	2.685938	2.995313
0.119	3.216797	2.830078	3.413672	3.044531	3.016406	3.297656
0.12	3.227344	2.745703	3.364453	2.949609	2.974219	3.202734
0.121	2.830078	2.25	2.949609	2.482031	2.527734	2.675391
0.122	1.831641	1.132031	1.979297	1.427344	1.458984	1.480078
0.123	0.6363281	-0.1546875	0.8296875	0.2074219	0.1757813	0.08085938
0.124	-0.5167969	-1.357031	-0.2566406	-0.928125	-1.037109	-1.233984
0.125	-1.814063	-2.675391	-1.4625	-2.169141	-2.373047	-2.671875
0.126	-2.830078	-3.677344	-2.387109	-3.104297	-3.417188	-3.76875
0.127	-3.325781	-4.10625	-2.791406	-3.501563	-3.902344	-4.243359
0.128	-3.448828	-4.127344	-2.851172	-3.515625	-3.972656	-4.278516
0.129	-3.199219	-3.786328	-2.580469	-3.185156	-3.670313	-3.916406
0.13	-2.366016	-2.844141	-1.764844	-2.285156	-2.766797	-2.896875
0.131	-1.156641	-1.525781	-0.6046875	-1.040625	-1.469531	-1.4625
0.132	-0.01757813	-0.3199219	0.4675781	0.08085938	-0.253125	-0.1476563
0.133	1.2375	0.9667969	1.634766	1.286719	1.040625	1.255078
