Interval=	0.001 s
ExcelDateTime=	4.5725817385583665e+004	3/9/2025 19:37:02.114429
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6	Channel 7
Range=	112.500 mV	112.500 mV	112.500 mV	112.500 mV	112.500 mV	112.500 mV
0.62	-0.008386128	-0.009219596	-0.002346419	-0.002336728	-0.008087879	-0.004597195
0.621	-0.008386128	-0.009219596	-0.002346419	-0.002336728	-0.008087879	-0.004597195
0.622	-0.008386128	-0.009219596	-0.002346419	-0.002336728	-0.008087879	-0.004597195
0.623	-0.008386128	-0.009219596	-0.002346419	-0.002336728	-0.008087879	-0.004597195
0.624	-0.008386128	-0.009219596	-0.002346419	-0.002336728	-0.008087879	-0.004597195
0.625	-0.008386128	-0.009219596	-0.002346419	-0.002336728	-0.008087879	-0.004597195
0.626	-0.008386128	-0.009219596	-0.002346419	-0.002336728	-0.008087879	-0.004597195
0.627	-0.008386128	-0.009219596	-0.002346419	-0.002336728	-0.008087879	-0.004597195
0.628	-0.008386128	-0.009219596	-0.002346419	-0.002336728	-0.008087879	-0.004597195
0.629	-0.008386128	-0.009219596	-0.002346419	-0.002336728	-0.008087879	-0.004597195
0.63	-0.008386128	-0.009219596	-0.002346419	-0.002336728	-0.008087879	-0.004597195
0.631	-0.008386128	-0.009219596	-0.002346419	-0.002336728	-0.008087879	-0.004597195
0.632	-0.008386128	-0.009219596	-0.002346419	-0.002336728	-0.008087879	-0.004597195
0.633	-0.008386128	-0.009219596	-0.002346419	-0.002336728	-0.008087879	-0.004597195
0.634	-0.008386128	-0.009219596	-0.002346419	-0.002336728	-0.008087879	-0.004597195
0.635	-0.008386128	-0.009219596	-0.002346419	-0.002336728	-0.008087879	-0.004597195
0.636	-0.008386128	-0.009219596	-0.002346419	-0.002336728	-0.008087879	-0.004597195
0.637	-0.008386128	-0.009219596	-0.002346419	-0.002336728	-0.008087879	-0.004597195
0.638	-0.008386128	-0.009219596	-0.002346419	-0.002336728	-0.008087879	-0.004597195
0.639	-0.008386128	-0.009219596	-0.002346419	-0.002336728	-0.008087879	-0.004597195
0.64	-0.008386128	-0.009219596	-0.002346419	-0.002336728	-0.008087879	-0.004597195
0.641	-0.008386128	-0.009219596	-0.002346419	-0.002336728	-0.008087879	-0.004597195
0.642	-0.008386128	-0.009219596	-0.002346419	-0.002336728	-0.008087879	-0.004597195
0.643	-0.008386128	-0.009219596	-0.002346419	-0.002336728	-0.008087879	-0.004597195
0.644	-0.008386128	-0.009219596	-0.002346419	-0.002336728	-0.008087879	-0.004597195
0.645	-0.008386128	-0.009219596	-0.002346419	-0.002336728	-0.008087879	-0.004597195
0.646	-0.008386128	-0.009219596	-0.002346419	-0.002336728	-0.008087879	-0.004597195
0.647	-0.008386128	-0.009219596	-0.002346419	-0.002336728	-0.008087879	-0.004597195
0.648	-0.008386128	-0.009219596	-0.002346419	-0.002336728	-0.008087879	-0.004597195
0.649	-0.008386128	-0.009219596	-0.002346419	-0.002336728	-0.008087879	-0.004597195
0.65	-0.008386128	-0.009219596	-0.002346419	-0.002336728	-0.008087879	-0.004597195
0.651	-0.008386128	-0.009219596	-0.002346419	-0.002336728	-0.008087879	-0.004597195
0.652	-0.008386128	-0.009219596	-0.002346419	-0.002336728	-0.008087879	-0.004597195
0.653	-0.008386128	-0.009219596	-0.002346419	-0.002336728	-0.008087879	-0.004597195
0.654	-0.008386128	-0.009219596	-0.002346419	-0.002336728	-0.008087879	-0.004597195
0.655	-0.008386128	-0.009219596	-0.002346419	-0.002336728	-0.008087879	-0.004597195
0.656	-0.008386128	-0.009219596	-0.002346419	-0.002336728	-0.008087879	-0.004597195
0.657	-0.008386128	-0.009219596	-0.002346419	-0.002336728	-0.008087879	-0.004597195
0.658	-0.008386128	-0.009219596	-0.002346419	-0.002336728	-0.008087879	-0.004597195
0.659	-0.008386128	-0.009219596	-0.002346419	-0.002336728	-0.008087879	-0.004597195
0.66	-0.008386128	-0.009219596	-0.002346419	-0.002336728	-0.008087879	-0.004597195
0.661	-0.008386128	-0.009219596	-0.002346419	-0.002336728	-0.008087879	-0.004597195
0.662	-0.008386128	-0.009219596	-0.002346419	-0.002336728	-0.008087879	-0.004597195
0.663	-0.008386128	-0.009219596	-0.002346419	-0.002336728	-0.008087879	-0.004597195
0.664	-0.008386128	-0.009219596	-0.002346419	-0.002336728	-0.008087879	-0.004597195
0.665	-0.008386128	-0.009219596	-0.002346419	-0.002336728	-0.008087879	-0.004597195
0.666	-0.008386128	-0.009219596	-0.002346419	-0.002336728	-0.008087879	-0.004597195
0.667	-0.008386128	-0.009219596	-0.002346419	-0.002336728	-0.008087879	-0.004597195
0.668	-0.008386128	-0.009219596	-0.002346419	-0.002336728	-0.008087879	-0.004597195
0.669	-0.008386128	-0.009219596	-0.002346419	-0.002336728	-0.008087879	-0.004597195
0.67	-0.008386128	-0.009219596	-0.002346419	-0.002336728	-0.008087879	-0.004597195
0.671	-0.008386128	-0.009219596	-0.002346419	-0.002336728	-0.008087879	-0.004597195
0.672	-0.008386128	-0.009219596	-0.002346419	-0.002336728	-0.008087879	-0.004597195
0.673	-0.008386128	-0.009219596	-0.002346419	-0.002336728	-0.008087879	-0.004597195
0.674	-0.008386128	-0.009219596	-0.002346419	-0.002336728	-0.008087879	-0.004597195
0.675	-0.008386128	-0.009219596	-0.002346419	-0.002336728	-0.008087879	-0.004597195
0.676	-0.008386128	-0.009219596	-0.002346419	-0.002336728	-0.008087879	-0.004597195
0.677	-0.008386128	-0.009219596	-0.002346419	-0.002336728	-0.008087879	-0.004597195
0.678	-0.008386128	-0.009219596	-0.002346419	-0.002336728	-0.008087879	-0.004597195
0.679	-0.008386128	-0.009219596	-0.002346419	-0.002336728	-0.008087879	-0.004597195
0.68	-0.008386128	-0.009219596	-0.002346419	-0.002336728	-0.008087879	-0.004597195
0.681	-0.008386128	-0.009219596	-0.002346419	-0.002336728	-0.008087879	-0.004597195
