Interval=	0.00025 s
ExcelDateTime=	4.5725798475392294e+004	3/9/2025 19:09:48.273895
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6	Channel 7
Range=	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV
0	-0.2742188	-0.6925781	-0.2320313	-0.5835938	-0.5695313	-0.7910156
0.00025	-0.5660156	-0.9808594	-0.4886719	-0.8507813	-0.8578125	-1.103906
0.0005	-1.209375	-1.659375	-1.093359	-1.497656	-1.508203	-1.821094
0.00075	-1.824609	-2.299219	-1.669922	-2.109375	-2.144531	-2.510156
0.001	-2.246484	-2.724609	-2.063672	-2.506641	-2.580469	-2.977734
0.00125	-2.619141	-3.100781	-2.411719	-2.854688	-2.970703	-3.392578
0.0015	-2.8125	-3.280078	-2.580469	-3.016406	-3.185156	-3.596484
0.00175	-2.963672	-3.413672	-2.703516	-3.142969	-3.343359	-3.751172
0.002	-3.171094	-3.614063	-2.893359	-3.336328	-3.557813	-3.969141
0.00225	-3.441797	-3.884766	-3.15	-3.596484	-3.839063	-4.260938
0.0025	-3.765234	-4.208203	-3.455859	-3.909375	-4.1625	-4.605469
0.00275	-3.891797	-4.317188	-3.568359	-4.011328	-4.292578	-4.732031
0.003	-3.849609	-4.250391	-3.515625	-3.944531	-4.257422	-4.672266
0.00325	-3.955078	-4.324219	-3.596484	-4.025391	-4.348828	-4.756641
0.0035	-4.130859	-4.454297	-3.733594	-4.151953	-4.489453	-4.911328
0.00375	-4.21875	-4.496484	-3.793359	-4.190625	-4.549219	-4.967578
0.004	-4.225781	-4.464844	-3.782813	-4.1625	-4.538672	-4.935938
0.00425	-4.123828	-4.338281	-3.677344	-4.042969	-4.429688	-4.795313
0.0045	-4.004297	-4.194141	-3.554297	-3.902344	-4.296094	-4.633594
0.00475	-3.941016	-4.109766	-3.483984	-3.821484	-4.21875	-4.535156
0.005	-3.912891	-4.067578	-3.445313	-3.775781	-4.176563	-4.478906
0.00525	-3.874219	-4.007813	-3.396094	-3.716016	-4.120313	-4.412109
0.0055	-3.772266	-3.877734	-3.283594	-3.596484	-4.004297	-4.278516
0.00575	-3.557813	-3.638672	-3.072656	-3.371484	-3.782813	-4.025391
0.006	-3.209766	-3.223828	-2.721094	-2.977734	-3.396094	-3.592969
0.00625	-2.685938	-2.619141	-2.204297	-2.404688	-2.819531	-2.949609
0.0065	-2.162109	-2.060156	-1.701563	-1.870313	-2.267578	-2.334375
0.00675	-1.824609	-1.701563	-1.374609	-1.529297	-1.898438	-1.933594
0.007	-1.575	-1.441406	-1.132031	-1.283203	-1.627734	-1.638281
0.00725	-1.300781	-1.160156	-0.8789063	-1.016016	-1.335938	-1.332422
0.0075	-1.005469	-0.8367188	-0.6011719	-0.7207031	-1.005469	-0.9878906
0.00775	-0.7347656	-0.5414063	-0.3339844	-0.4394531	-0.6960938	-0.6679688
0.008	-0.4535156	-0.2355469	-0.05976563	-0.1476563	-0.3832031	-0.3304688
0.00825	-0.2039063	0.02109375	0.16875	0.09140625	-0.1195313	-0.04570313
0.0085	0.02109375	0.2460938	0.3761719	0.2988281	0.1089844	0.196875
0.00875	0.5625	0.8050781	0.8824219	0.8332031	0.6574219	0.7945313
0.009	1.230469	1.504688	1.515234	1.504688	1.342969	1.546875
0.00925	1.701563	1.982813	1.951172	1.958203	1.831641	2.070703
0.0095	2.112891	2.394141	2.330859	2.351953	2.257031	2.517188
0.00975	2.351953	2.619141	2.545313	2.559375	2.513672	2.759766
0.01	2.475	2.721094	2.647266	2.650781	2.647266	2.879297
0.01025	2.675391	2.914453	2.833594	2.837109	2.858203	3.100781
0.0105	2.917969	3.157031	3.058594	3.072656	3.111328	3.364453
0.01075	3.234375	3.473438	3.350391	3.378516	3.43125	3.7125
0.011	3.455859	3.687891	3.557813	3.582422	3.663281	3.948047
0.01125	3.445313	3.652734	3.536719	3.54375	3.659766	3.916406
0.0115	3.494531	3.677344	3.564844	3.564844	3.698438	3.944531
0.01175	3.673828	3.821484	3.705469	3.701953	3.849609	4.099219
0.012	3.810938	3.909375	3.807422	3.782813	3.948047	4.197656
0.01225	3.874219	3.926953	3.842578	3.800391	3.979688	4.215234
0.0125	3.800391	3.825	3.761719	3.701953	3.898828	4.10625
0.01275	3.673828	3.673828	3.631641	3.557813	3.761719	3.941016
0.013	3.603516	3.575391	3.547266	3.462891	3.666797	3.828516
0.01325	3.561328	3.512109	3.494531	3.403125	3.607031	3.754688
0.0135	3.529688	3.462891	3.455859	3.357422	3.561328	3.691406
0.01375	3.459375	3.367969	3.382031	3.2625	3.476953	3.585938
0.014	3.304688	3.195703	3.227344	3.097266	3.315234	3.396094
0.01425	3.041016	2.886328	2.963672	2.808984	3.023438	3.069141
0.0145	2.576953	2.334375	2.492578	2.281641	2.506641	2.485547
0.01475	2.017969	1.722656	1.951172	1.694531	1.916016	1.824609
0.015	1.617188	1.297266	1.564453	1.29375	1.490625	1.357031
0.01525	1.314844	0.9738281	1.269141	0.9878906	1.160156	0.9949219
0.0155	1.005469	0.6503906	0.9773438	0.6890625	0.8402344	0.646875
0.01575	0.7136719	0.3339844	0.6996094	0.3867188	0.5203125	0.3023438
0.016	0.4359375	0.03515625	0.4289063	0.1019531	0.2039063	-0.02109375
0.01625	0.1511719	-0.2671875	0.1511719	-0.1828125	-0.1054688	-0.3480469
0.0165	-0.1195313	-0.5660156	-0.1160156	-0.4675781	-0.4113281	-0.6714844
0.01675	-0.3199219	-0.7558594	-0.2988281	-0.646875	-0.61875	-0.8859375
0.017	-0.7207031	-1.163672	-0.6644531	-1.033594	-1.019531	-1.325391
0.01725	-1.409766	-1.891406	-1.318359	-1.736719	-1.726172	-2.102344
0.0175	-1.961719	-2.457422	-1.838672	-2.281641	-2.302734	-2.717578
0.01775	-2.380078	-2.882813	-2.228906	-2.675391	-2.742188	-3.181641
0.018	-2.682422	-3.178125	-2.506641	-2.949609	-3.065625	-3.519141
0.01825	-2.8125	-3.287109	-2.612109	-3.051563	-3.209766	-3.649219
0.0185	-2.984766	-3.445313	-2.75625	-3.202734	-3.385547	-3.825
0.01875	-3.227344	-3.684375	-2.984766	-3.43125	-3.635156	-4.081641
0.019	-3.529688	-3.990234	-3.269531	-3.723047	-3.944531	-4.401563
0.01925	-3.807422	-4.257422	-3.529688	-3.983203	-4.222266	-4.696875
0.0195	-3.860156	-4.285547	-3.564844	-4.004297	-4.275	-4.739063
0.01975	-3.846094	-4.250391	-3.536719	-3.969141	-4.257422	-4.700391
0.02	-3.983203	-4.348828	-3.642188	-4.067578	-4.366406	-4.816406
0.02025	-4.127344	-4.44375	-3.758203	-4.166016	-4.475391	-4.932422
0.0205	-4.211719	-4.482422	-3.810938	-4.201172	-4.531641	-4.978125
0.02075	-4.176563	-4.419141	-3.76875	-4.137891	-4.485938	-4.907813
0.021	-4.046484	-4.264453	-3.635156	-3.99375	-4.352344	-4.739063
0.02125	-3.951563	-4.144922	-3.529688	-3.877734	-4.246875	-4.605469
0.0215	-3.909375	-4.081641	-3.480469	-3.817969	-4.190625	-4.531641
0.02175	-3.877734	-4.035938	-3.441797	-3.775781	-4.144922	-4.478906
0.022	-3.825	-3.958594	-3.378516	-3.701953	-4.074609	-4.394531
0.02225	-3.694922	-3.807422	-3.251953	-3.561328	-3.9375	-4.236328
0.0225	-3.469922	-3.550781	-3.026953	-3.31875	-3.698438	-3.969141
0.02275	-3.069141	-3.072656	-2.619141	-2.858203	-3.248438	-3.469922
0.023	-2.506641	-2.439844	-2.067188	-2.257031	-2.64375	-2.791406
0.02325	-2.028516	-1.930078	-1.606641	-1.771875	-2.1375	-2.232422
0.0235	-1.698047	-1.567969	-1.279688	-1.427344	-1.771875	-1.838672
0.02375	-1.409766	-1.269141	-1.008984	-1.146094	-1.466016	-1.504688
0.024	-1.121484	-0.9738281	-0.7453125	-0.8683594	-1.156641	-1.177734
0.02425	-0.8367188	-0.6644531	-0.4675781	-0.5730469	-0.8332031	-0.8402344
0.0245	-0.5765625	-0.3761719	-0.2144531	-0.3023438	-0.5414063	-0.5273438
0.02475	-0.309375	-0.08085938	0.04570313	-0.02460938	-0.2425781	-0.2074219
0.025	-0.07734375	0.1511719	0.2636719	0.1933594	0	0.04921875
0.02525	0.2425781	0.4746094	0.5554688	0.4921875	0.3234375	0.3972656
0.0255	0.8964844	1.156641	1.167188	1.146094	0.9878906	1.128516
0.02575	1.504688	1.796484	1.750781	1.757813	1.627734	1.821094
0.026	1.926563	2.218359	2.141016	2.158594	2.067188	2.285156
0.02625	2.30625	2.591016	2.485547	2.510156	2.464453	2.685938
0.0265	2.499609	2.763281	2.657813	2.668359	2.671875	2.882813
0.02675	2.64375	2.893359	2.787891	2.791406	2.823047	3.033984
0.027	2.865234	3.114844	2.991797	3.002344	3.055078	3.276563
0.02725	3.142969	3.399609	3.248438	3.269531	3.343359	3.578906
0.0275	3.462891	3.723047	3.54375	3.575391	3.673828	3.930469
0.02775	3.596484	3.839063	3.663281	3.684375	3.817969	4.067578
