Interval=	0.0025 s
ExcelDateTime=	4.5725774816258607e+004	3/9/2025 18:35:44.124744
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6	Channel 7
Range=	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV
0	-3.529688	-4.285547	-3.462891	-3.814453	-4.123828	-4.471875
0.0025	-3.529688	-4.285547	-3.462891	-3.814453	-4.123828	-4.471875
0.005	-3.529688	-4.285547	-3.462891	-3.814453	-4.123828	-4.471875
0.0075	-3.533203	-4.289063	-3.466406	-3.817969	-4.127344	-4.475391
0.01	-5.811328	-6.416016	-5.45625	-5.811328	-6.507422	-6.873047
0.0125	-3.673828	-3.842578	-3.311719	-3.364453	-4.127344	-4.187109
0.015	1.2375	1.413281	1.321875	1.627734	1.184766	1.501172
0.0175	4.717969	4.844531	4.478906	4.890234	4.869141	5.315625
0.02	4.021875	3.744141	3.673828	3.849609	4.014844	4.236328
0.0225	-0.3480469	-1.061719	-0.4851563	-0.6996094	-0.7488281	-0.9246094
0.025	-4.767188	-5.596875	-4.531641	-4.967578	-5.463281	-5.867578
0.0275	-5.523047	-6.064453	-5.087109	-5.371875	-6.173438	-6.454688
0.03	-2.000391	-2.105859	-1.708594	-1.592578	-2.316797	-2.225391
0.0325	2.86875	2.984766	2.826563	3.255469	2.917969	3.336328
0.035	5.111719	5.034375	4.805859	5.23125	5.262891	5.702344
0.0375	2.893359	2.330859	2.5875	2.707031	2.784375	2.917969
0.04	-1.961719	-2.910938	-1.979297	-2.25	-2.471484	-2.714063
0.0425	-5.428125	-6.35625	-5.083594	-5.5125	-6.148828	-6.510938
0.045	-4.640625	-5.167969	-4.151953	-4.3875	-5.217188	-5.350781
0.0475	-0.2566406	-0.3410156	0.07382813	0.1828125	-0.45	-0.2003906
0.05	4.120313	4.1625	4.158984	4.44375	4.239844	4.703906
0.0525	4.928906	4.686328	4.728516	4.900781	4.988672	5.319141
0.055	1.466016	0.7699219	1.307813	1.160156	1.149609	1.107422
0.0575	-3.410156	-4.341797	-3.2625	-3.701953	-4.095703	-4.464844
0.06	-5.628516	-6.377344	-5.227734	-5.660156	-6.4125	-6.781641
0.0625	-3.382031	-3.663281	-2.991797	-3.107813	-3.912891	-3.958594
0.065	1.4625	1.550391	1.599609	1.824609	1.335938	1.662891
0.0675	4.95	5.00625	4.777734	5.090625	5.034375	5.487891
