Interval=	0.001 s
ExcelDateTime=	4.5725812704951662e+004	3/9/2025 19:30:17.707824
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6	Channel 7
Range=	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV
0	1.979297	1.821094	1.937109	1.796484	2.207813	1.930078
0.001	1.979297	1.821094	1.937109	1.796484	2.207813	1.930078
0.002	0.9105469	0.7066406	0.9457031	0.7523438	1.086328	0.7242188
0.003	-0.5167969	-0.7523438	-0.3761719	-0.6257813	-0.3867188	-0.8683594
0.004	-1.698047	-1.930078	-1.4625	-1.740234	-1.603125	-2.158594
0.005	-2.351953	-2.538281	-2.046094	-2.30625	-2.278125	-2.837109
0.006	-2.576953	-2.678906	-2.204297	-2.425781	-2.471484	-3.002344
0.007	-2.464453	-2.475	-2.039063	-2.218359	-2.309766	-2.780859
0.008	-1.810547	-1.726172	-1.388672	-1.497656	-1.599609	-1.96875
0.009	-0.6363281	-0.4359375	-0.2601563	-0.28125	-0.3550781	-0.5800781
0.01	0.5273438	0.8050781	0.8507813	0.8859375	0.8824219	0.7734375
0.011	1.747266	2.056641	1.989844	2.070703	2.144531	2.141016
0.012	2.991797	3.308203	3.139453	3.251953	3.424219	3.512109
0.013	3.779297	4.060547	3.853125	3.965625	4.225781	4.341797
0.014	4.088672	4.289063	4.10625	4.176563	4.503516	4.598438
0.015	4.05	4.141406	4.021875	4.039453	4.401563	4.454297
0.016	3.554297	3.540234	3.519141	3.480469	3.846094	3.817969
0.017	2.457422	2.327344	2.460938	2.334375	2.675391	2.506641
0.018	1.195313	0.9703125	1.265625	1.061719	1.321875	1.033594
0.019	-0.03515625	-0.309375	0.1160156	-0.1371094	0.02460938	-0.3621094
0.02	-1.381641	-1.676953	-1.121484	-1.427344	-1.364063	-1.849219
0.021	-2.394141	-2.675391	-2.042578	-2.3625	-2.415234	-2.946094
0.022	-2.879297	-3.100781	-2.453906	-2.749219	-2.903906	-3.427734
0.023	-2.998828	-3.125391	-2.513672	-2.763281	-2.98125	-3.462891
0.024	-2.742188	-2.777344	-2.228906	-2.432813	-2.675391	-3.079688
0.025	-1.887891	-1.821094	-1.392188	-1.522266	-1.761328	-2.035547
0.026	-0.6820313	-0.5167969	-0.2320313	-0.2847656	-0.4746094	-0.6152344
0.027	0.4570313	0.6820313	0.8402344	0.8402344	0.7242188	0.6890625
0.028	1.722656	1.96875	2.017969	2.053125	2.021484	2.088281
0.029	2.837109	3.072656	3.044531	3.100781	3.157031	3.297656
0.03	3.434766	3.624609	3.571875	3.614063	3.761719	3.916406
0.031	3.635156	3.730078	3.705469	3.705469	3.923438	4.046484
0.032	3.4875	3.480469	3.526172	3.469922	3.723047	3.786328
0.033	2.819531	2.703516	2.861719	2.731641	2.995313	2.956641
0.034	1.63125	1.402734	1.719141	1.501172	1.719141	1.546875
0.035	0.4183594	0.1160156	0.5730469	0.2882813	0.421875	0.1371094
0.036	-0.8402344	-1.18125	-0.5941406	-0.9351563	-0.8859375	-1.272656
0.037	-2.116406	-2.464453	-1.768359	-2.141016	-2.19375	-2.664844
0.038	-2.935547	-3.251953	-2.489063	-2.865234	-3.0375	-3.533203
0.039	-3.280078	-3.519141	-2.749219	-3.100781	-3.360938	-3.832031
0.04	-3.276563	-3.417188	-2.696484	-2.998828	-3.304688	-3.723047
0.041	-2.816016	-2.865234	-2.232422	-2.471484	-2.794922	-3.128906
0.042	-1.768359	-1.712109	-1.219922	-1.374609	-1.683984	-1.884375
0.043	-0.5800781	-0.4359375	-0.084375	-0.1722656	-0.4148438	-0.4921875
0.044	0.5976563	0.7839844	1.016016	0.9703125	0.8085938	0.8402344
0.045	1.905469	2.105859	2.218359	2.211328	2.144531	2.278125
0.046	2.851172	3.026953	3.072656	3.072656	3.111328	3.290625
0.047	3.287109	3.392578	3.434766	3.410156	3.533203	3.701953
0.048	3.389063	3.389063	3.480469	3.406641	3.578906	3.705469
0.049	3.100781	2.998828	3.178125	3.044531	3.241406	3.294141
0.05	2.218359	2.007422	2.327344	2.109375	2.292188	2.228906
0.051	0.9878906	0.675	1.149609	0.8507813	0.9738281	0.7839844
0.052	-0.1792969	-0.5589844	0.0421875	-0.309375	-0.2742188	-0.5554688
0.053	-1.476563	-1.877344	-1.160156	-1.560938	-1.617188	-1.993359
0.054	-2.615625	-3.012891	-2.197266	-2.619141	-2.791406	-3.230859
0.055	-3.234375	-3.585938	-2.728125	-3.15	-3.424219	-3.867188
0.056	-3.448828	-3.708984	-2.86875	-3.251953	-3.6	-4.007813
0.057	-3.308203	-3.473438	-2.696484	-3.023438	-3.410156	-3.761719
0.058	-2.636719	-2.7	-2.035547	-2.299219	-2.689453	-2.932031
0.059	-1.473047	-1.427344	-0.9140625	-1.093359	-1.448438	-1.550391
0.06	-0.3199219	-0.2039063	0.1863281	0.05976563	-0.2144531	-0.2039063
0.061	0.8894531	1.037109	1.325391	1.244531	1.044141	1.160156
0.062	2.141016	2.288672	2.471484	2.422266	2.320313	2.520703
0.063	2.928516	3.0375	3.178125	3.121875	3.128906	3.353906
0.064	3.248438	3.276563	3.438281	3.343359	3.427734	3.635156
0.065	3.241406	3.164063	3.382031	3.234375	3.360938	3.519141
0.066	2.787891	2.612109	2.914453	2.710547	2.847656	2.921484
0.067	1.733203	1.441406	1.898438	1.603125	1.712109	1.659375
0.068	0.5167969	0.1265625	0.7382813	0.365625	0.4042969	0.2320313
0.069	-0.6644531	-1.096875	-0.3726563	-0.7945313	-0.8332031	-1.107422
0.07	-1.965234	-2.415234	-1.571484	-2.035547	-2.169141	-2.541797
0.071	-2.939063	-3.375	-2.450391	-2.928516	-3.171094	-3.592969
0.072	-3.392578	-3.765234	-2.830078	-3.294141	-3.621094	-4.032422
0.073	-3.483984	-3.758203	-2.865234	-3.287109	-3.670313	-4.039453
0.074	-3.195703	-3.378516	-2.559375	-2.925	-3.336328	-3.635156
0.075	-2.316797	-2.397656	-1.705078	-1.993359	-2.404688	-2.580469
0.076	-1.100391	-1.075781	-0.5378906	-0.7453125	-1.107422	-1.153125
0.077	0.05273438	0.1335938	0.5449219	0.3902344	0.1054688	0.1652344
0.078	1.335938	1.441406	1.733203	1.620703	1.420313	1.582031
0.079	2.478516	2.569922	2.766797	2.682422	2.583984	2.816016
0.08	3.09375	3.135938	3.304688	3.209766	3.20625	3.445313
0.081	3.297656	3.241406	3.448828	3.308203	3.371484	3.585938
0.082	3.157031	3.005859	3.276563	3.086719	3.181641	3.332813
0.083	2.492578	2.246484	2.629688	2.366016	2.464453	2.513672
0.084	1.328906	0.9667969	1.508203	1.160156	1.216406	1.135547
0.085	0.1511719	-0.2847656	0.39375	-0.0140625	-0.03515625	-0.2285156
0.086	-1.075781	-1.553906	-0.7453125	-1.205859	-1.314844	-1.610156
0.087	-2.30625	-2.794922	-1.884375	-2.376563	-2.5875	-2.970703
0.088	-3.083203	-3.540234	-2.576953	-3.076172	-3.392578	-3.796875
0.089	-3.392578	-3.76875	-2.8125	-3.287109	-3.673828	-4.057031
0.09	-3.353906	-3.631641	-2.728125	-3.153516	-3.575391	-3.919922
0.091	-2.858203	-3.041016	-2.242969	-2.598047	-3.033984	-3.290625
0.092	-1.782422	-1.859766	-1.209375	-1.483594	-1.887891	-2.010938
0.093	-0.5660156	-0.5484375	-0.05273438	-0.253125	-0.5800781	-0.5871094
0.094	0.6152344	0.6820313	1.054688	0.9035156	0.6644531	0.7558594
0.095	1.884375	1.965234	2.225391	2.112891	1.972266	2.151563
0.096	2.830078	2.893359	3.083203	2.974219	2.942578	3.160547
0.097	3.301172	3.297656	3.473438	3.343359	3.396094	3.610547
0.098	3.410156	3.308203	3.526172	3.350391	3.452344	3.631641
0.099	3.135938	2.939063	3.227344	2.995313	3.125391	3.227344
0.1	2.274609	1.972266	2.383594	2.077734	2.200781	2.172656
0.101	1.06875	0.6609375	1.226953	0.8402344	0.9105469	0.7523438
0.102	-0.08085938	-0.5449219	0.140625	-0.2917969	-0.3023438	-0.5554688
0.103	-1.353516	-1.835156	-1.033594	-1.515234	-1.613672	-1.965234
0.104	-2.467969	-2.946094	-2.049609	-2.555859	-2.759766	-3.178125
0.105	-3.055078	-3.491016	-2.569922	-3.065625	-3.360938	-3.786328
0.106	-3.248438	-3.589453	-2.7	-3.157031	-3.508594	-3.905859
0.107	-3.100781	-3.339844	-2.517188	-2.914453	-3.297656	-3.638672
0.108	-2.422266	-2.559375	-1.849219	-2.176172	-2.552344	-2.787891
0.109	-1.255078	-1.283203	-0.7242188	-0.9703125	-1.307813	-1.399219
0.11	-0.0984375	-0.05976563	0.3691406	0.1792969	-0.07734375	-0.05976563
0.111	1.107422	1.18125	1.497656	1.353516	1.177734	1.290234
0.112	2.330859	2.415234	2.615625	2.510156	2.436328	2.629688
0.113	3.100781	3.153516	3.304688	3.192188	3.216797	3.441797
0.114	3.406641	3.375	3.540234	3.396094	3.4875	3.698438
0.115	3.375	3.241406	3.466406	3.269531	3.396094	3.564844
0.116	2.910938	2.678906	2.995313	2.735156	2.86875	2.956641
0.117	1.863281	1.51875	1.979297	1.634766	1.74375	1.708594
0.118	0.6609375	0.2285156	0.8332031	0.421875	0.4640625	0.3058594
0.119	-0.5132813	-0.984375	-0.253125	-0.7207031	-0.759375	-1.016016
0.12	-1.792969	-2.274609	-1.434375	-1.937109	-2.067188	-2.425781
0.121	-2.738672	-3.20625	-2.292188	-2.808984	-3.048047	-3.448828
0.122	-3.178125	-3.585938	-2.650781	-3.153516	-3.480469	-3.863672
0.123	-3.2625	-3.568359	-2.668359	-3.125391	-3.508594	-3.846094
0.124	-2.970703	-3.174609	-2.358984	-2.75625	-3.157031	-3.420703
0.125	-2.091797	-2.190234	-1.511719	-1.831641	-2.221875	-2.3625
0.126	-0.8964844	-0.8929688	-0.365625	-0.6117188	-0.9492188	-0.9597656
0.127	0.2144531	0.2777344	0.6890625	0.4886719	0.2285156	0.3199219
0.128	1.451953	1.536328	1.835156	1.676953	1.497656	1.6875
0.129	2.541797	2.608594	2.823047	2.685938	2.612109	2.858203
0.13	3.114844	3.128906	3.325781	3.171094	3.188672	3.438281
