Interval=	0.001 s
ExcelDateTime=	4.5725811681356849e+004	3/9/2025 19:28:49.269232
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6	Channel 7
Range=	112.500 mV	112.500 mV	112.500 mV	112.500 mV	112.500 mV	112.500 mV
0.435	-0.005391427	-0.009197529	0.001323101	0.0009843193	6.337271e-005	-0.005246916
0.436	-0.005391427	-0.009197529	0.001323101	0.0009843193	6.337271e-005	-0.005246916
0.437	-0.005391427	-0.009197529	0.001323101	0.0009843193	6.337271e-005	-0.005246916
0.438	-0.005391427	-0.009197529	0.001323101	0.0009843193	6.337271e-005	-0.005246916
0.439	-0.005391427	-0.009197529	0.001323101	0.0009843193	6.337271e-005	-0.005246916
0.44	-0.005391427	-0.009197529	0.001323101	0.0009843193	6.337271e-005	-0.005246916
0.441	-0.005391427	-0.009197529	0.001323101	0.0009843193	6.337271e-005	-0.005246916
0.442	-0.005391427	-0.009197529	0.001323101	0.0009843193	6.337271e-005	-0.005246916
0.443	-0.005391427	-0.009197529	0.001323101	0.0009843193	6.337271e-005	-0.005246916
0.444	-0.005391427	-0.009197529	0.001323101	0.0009843193	6.337271e-005	-0.005246916
0.445	-0.005391427	-0.009197529	0.001323101	0.0009843193	6.337271e-005	-0.005246916
0.446	-0.005391427	-0.009197529	0.001323101	0.0009843193	6.337271e-005	-0.005246916
0.447	-0.005391427	-0.009197529	0.001323101	0.0009843193	6.337271e-005	-0.005246916
0.448	-0.005391427	-0.009197529	0.001323101	0.0009843193	6.337271e-005	-0.005246916
0.449	-0.005391427	-0.009197529	0.001323101	0.0009843193	6.337271e-005	-0.005246916
0.45	-0.005391427	-0.009197529	0.001323101	0.0009843193	6.337271e-005	-0.005246916
0.451	-0.005391427	-0.009197529	0.001323101	0.0009843193	6.337271e-005	-0.005246916
0.452	-0.005391427	-0.009197529	0.001323101	0.0009843193	6.337271e-005	-0.005246916
0.453	-0.005391427	-0.009197529	0.001323101	0.0009843193	6.337271e-005	-0.005246916
0.454	-0.005391427	-0.009197529	0.001323101	0.0009843193	6.337271e-005	-0.005246916
0.455	-0.005391427	-0.009197529	0.001323101	0.0009843193	6.337271e-005	-0.005246916
0.456	-0.005391427	-0.009197529	0.001323101	0.0009843193	6.337271e-005	-0.005246916
0.457	-0.005391427	-0.009197529	0.001323101	0.0009843193	6.337271e-005	-0.005246916
0.458	-0.005391427	-0.009197529	0.001323101	0.0009843193	6.337271e-005	-0.005246916
0.459	-0.005391427	-0.009197529	0.001323101	0.0009843193	6.337271e-005	-0.005246916
0.46	-0.005391427	-0.009197529	0.001323101	0.0009843193	6.337271e-005	-0.005246916
0.461	-0.005391427	-0.009197529	0.001323101	0.0009843193	6.337271e-005	-0.005246916
0.462	-0.005391427	-0.009197529	0.001323101	0.0009843193	6.337271e-005	-0.005246916
0.463	-0.005391427	-0.009197529	0.001323101	0.0009843193	6.337271e-005	-0.005246916
0.464	-0.005391427	-0.009197529	0.001323101	0.0009843193	6.337271e-005	-0.005246916
0.465	-0.005391427	-0.009197529	0.001323101	0.0009843193	6.337271e-005	-0.005246916
0.466	-0.005391427	-0.009197529	0.001323101	0.0009843193	6.337271e-005	-0.005246916
0.467	-0.005391427	-0.009197529	0.001323101	0.0009843193	6.337271e-005	-0.005246916
0.468	-0.005391427	-0.009197529	0.001323101	0.0009843193	6.337271e-005	-0.005246916
0.469	-0.005391427	-0.009197529	0.001323101	0.0009843193	6.337271e-005	-0.005246916
0.47	-0.005391427	-0.009197529	0.001323101	0.0009843193	6.337271e-005	-0.005246916
0.471	-0.005391427	-0.009197529	0.001323101	0.0009843193	6.337271e-005	-0.005246916
0.472	-0.005391427	-0.009197529	0.001323101	0.0009843193	6.337271e-005	-0.005246916
0.473	-0.005391427	-0.009197529	0.001323101	0.0009843193	6.337271e-005	-0.005246916
0.474	-0.005391427	-0.009197529	0.001323101	0.0009843193	6.337271e-005	-0.005246916
0.475	-0.005391427	-0.009197529	0.001323101	0.0009843193	6.337271e-005	-0.005246916
0.476	-0.005391427	-0.009197529	0.001323101	0.0009843193	6.337271e-005	-0.005246916
0.477	-0.005391427	-0.009197529	0.001323101	0.0009843193	6.337271e-005	-0.005246916
0.478	-0.005391427	-0.009197529	0.001323101	0.0009843193	6.337271e-005	-0.005246916
0.479	-0.005391427	-0.009197529	0.001323101	0.0009843193	6.337271e-005	-0.005246916
0.48	-0.005391427	-0.009197529	0.001323101	0.0009843193	6.337271e-005	-0.005246916
0.481	-0.005391427	-0.009197529	0.001323101	0.0009843193	6.337271e-005	-0.005246916
0.482	-0.005391427	-0.009197529	0.001323101	0.0009843193	6.337271e-005	-0.005246916
0.483	-0.005391427	-0.009197529	0.001323101	0.0009843193	6.337271e-005	-0.005246916
0.484	-0.005391427	-0.009197529	0.001323101	0.0009843193	6.337271e-005	-0.005246916
0.485	-0.005391427	-0.009197529	0.001323101	0.0009843193	6.337271e-005	-0.005246916
0.486	-0.005391427	-0.009197529	0.001323101	0.0009843193	6.337271e-005	-0.005246916
0.487	-0.005391427	-0.009197529	0.001323101	0.0009843193	6.337271e-005	-0.005246916
0.488	-0.005391427	-0.009197529	0.001323101	0.0009843193	6.337271e-005	-0.005246916
0.489	-0.005391427	-0.009197529	0.001323101	0.0009843193	6.337271e-005	-0.005246916
0.49	-0.005391427	-0.009197529	0.001323101	0.0009843193	6.337271e-005	-0.005246916
0.491	-0.005391427	-0.009197529	0.001323101	0.0009843193	6.337271e-005	-0.005246916
0.492	-0.005391427	-0.009197529	0.001323101	0.0009843193	6.337271e-005	-0.005246916
0.493	-0.005391427	-0.009197529	0.001323101	0.0009843193	6.337271e-005	-0.005246916
0.494	-0.005391427	-0.009197529	0.001323101	0.0009843193	6.337271e-005	-0.005246916
0.495	-0.005391427	-0.009197529	0.001323101	0.0009843193	6.337271e-005	-0.005246916
0.496	-0.005391427	-0.009197529	0.001323101	0.0009843193	6.337271e-005	-0.005246916
0.497	-0.005391427	-0.009197529	0.001323101	0.0009843193	6.337271e-005	-0.005246916
0.498	-0.005391427	-0.009197529	0.001323101	0.0009843193	6.337271e-005	-0.005246916
0.499	-0.005391427	-0.009197529	0.001323101	0.0009843193	6.337271e-005	-0.005246916
0.5	-0.005391427	-0.009197529	0.001323101	0.0009843193	6.337271e-005	-0.005246916
0.501	-0.005391427	-0.009197529	0.001323101	0.0009843193	6.337271e-005	-0.005246916
0.502	-0.005391427	-0.009197529	0.001323101	0.0009843193	6.337271e-005	-0.005246916
0.503	-0.005391427	-0.009197529	0.001323101	0.0009843193	6.337271e-005	-0.005246916
0.504	-0.005391427	-0.009197529	0.001323101	0.0009843193	6.337271e-005	-0.005246916
0.505	-0.005391427	-0.009197529	0.001323101	0.0009843193	6.337271e-005	-0.005246916
0.506	-0.005391427	-0.009197529	0.001323101	0.0009843193	6.337271e-005	-0.005246916
0.507	-0.005391427	-0.009197529	0.001323101	0.0009843193	6.337271e-005	-0.005246916
0.508	-0.005391427	-0.009197529	0.001323101	0.0009843193	6.337271e-005	-0.005246916
0.509	-0.005391427	-0.009197529	0.001323101	0.0009843193	6.337271e-005	-0.005246916
0.51	-0.005391427	-0.009197529	0.001323101	0.0009843193	6.337271e-005	-0.005246916
0.511	-0.005391427	-0.009197529	0.001323101	0.0009843193	6.337271e-005	-0.005246916
0.512	-0.005391427	-0.009197529	0.001323101	0.0009843193	6.337271e-005	-0.005246916
0.513	-0.005391427	-0.009197529	0.001323101	0.0009843193	6.337271e-005	-0.005246916
0.514	-0.005391427	-0.009197529	0.001323101	0.0009843193	6.337271e-005	-0.005246916
0.515	-0.005391427	-0.009197529	0.001323101	0.0009843193	6.337271e-005	-0.005246916
0.516	-0.005391427	-0.009197529	0.001323101	0.0009843193	6.337271e-005	-0.005246916
0.517	-0.005391427	-0.009197529	0.001323101	0.0009843193	6.337271e-005	-0.005246916
0.518	-0.005391427	-0.009197529	0.001323101	0.0009843193	6.337271e-005	-0.005246916
0.519	-0.005391427	-0.009197529	0.001323101	0.0009843193	6.337271e-005	-0.005246916
0.52	-0.005391427	-0.009197529	0.001323101	0.0009843193	6.337271e-005	-0.005246916
0.521	-0.005391427	-0.009197529	0.001323101	0.0009843193	6.337271e-005	-0.005246916
0.522	-0.005391427	-0.009197529	0.001323101	0.0009843193	6.337271e-005	-0.005246916
0.523	-0.008147424	-0.01020889	0.0002924716	-0.000533291	-0.00141598	-0.004012498
0.524	-0.009069421	-0.008781085	-0.001074453	-0.002262874	-0.003058454	-0.001944122
0.525	-0.00787691	-0.005413427	-0.002478325	-0.003800063	-0.004376389	0.000298298
0.526	-0.004840518	-0.001065592	-0.003592277	-0.004760133	-0.004914672	0.002023225
0.527	-0.0007384178	0.003105565	-0.004144769	-0.004881792	-0.004420276	0.002712412
0.528	0.00333289	0.006044439	-0.003993323	-0.004104218	-0.002951745	0.002172531
0.529	0.006249827	0.007055366	-0.003167723	-0.002594166	-0.0008845201	0.0005890858
0.53	0.007176948	0.005960599	-0.001868527	-0.0007127501	0.001195074	-0.001532694
0.531	0.005815053	0.003124178	-0.0004187102	0.001072171	0.002673948	-0.003521746
0.532	0.002505472	-0.0006581074	0.0008202559	0.002306632	0.003112141	-0.004743748
0.533	-0.001847064	-0.004370903	0.001545525	0.002672577	0.002389254	-0.004792258
0.534	-0.006017757	-0.007039259	0.001595817	0.002077617	0.0007459775	-0.00361214
0.535	-0.008805449	-0.007972746	0.0009956592	0.0006861302	-0.001294381	-0.001519243
0.536	-0.009378573	-0.006935517	-5.315314e-005	-0.001119617	-0.003097757	0.0008891817
0.537	-0.007521839	-0.004202487	-0.001231681	-0.002840566	-0.004125725	0.002907097
0.538	-0.003709504	-0.0004888001	-0.002198735	-0.00399834	-0.004106267	0.003925264
0.539	0.001018805	0.003230386	-0.002692545	-0.004271483	-0.00311205	0.003610455
0.54	0.005345833	0.005966641	-0.002608228	-0.00359114	-0.00152229	0.002006647
0.541	0.008046095	0.006971725	-0.002026726	-0.002166576	0.000115214	-0.0004712264
0.542	0.008331255	0.005934916	-0.001185394	-0.0004299106	0.001271678	-0.003149952
0.543	0.006073178	0.003073222	-0.0003986927	0.001087139	0.001609169	-0.005286022
0.544	0.001842271	-0.0009116502	4.641431e-005	0.001910623	0.001079431	-0.00627631
0.545	-0.003248061	-0.005003093	-1.313117e-005	0.001769873	-7.989639e-005	-0.005831866
0.546	-0.007845229	-0.008126894	-0.0005599786	0.0006863617	-0.001444444	-0.004064828
0.547	-0.01072358	-0.009432219	-0.001399334	-0.001023775	-0.002557976	-0.001462191
0.548	-0.01111177	-0.008523132	-0.00222191	-0.002838023	-0.003086272	0.001248325
0.549	-0.008893643	-0.005577088	-0.002707517	-0.004182988	-0.002917261	0.003304152
0.55	-0.004631991	-0.001314155	-0.002635811	-0.004611343	-0.002176906	0.004127821
0.551	0.0005867059	0.003180511	-0.001967249	-0.003945655	-0.001162065	0.003497467
0.552	0.005440649	0.00673808	-0.0008660723	-0.002342644	-0.0002208714	0.001616641
0.553	0.008715381	0.008417939	0.0003444078	-0.0002548421	0.0003723861	-0.0009401807
0.554	0.009610747	0.007765197	0.001281593	0.001701594	0.0005025449	-0.003394128
0.555	0.007934825	0.004940936	0.001627033	0.002933843	0.0002317153	-0.00499433
0.556	0.004139173	0.0006856743	0.001233256	0.003056326	-0.0002501102	-0.005248126
0.557	-0.0008085326	-0.003877458	0.0001781544	0.002013129	-0.0007171341	-0.004078706
0.558	-0.005677573	-0.007547538	-0.001252404	9.884887e-005	-0.001003336	-0.001858788
0.559	-0.009286108	-0.009374296	-0.002649699	-0.002130221	-0.001063759	0.0006951187
0.56	-0.01079265	-0.008917418	-0.003608465	-0.004027377	-0.0009794472	0.002740534
0.561	-0.009895265	-0.006362583	-0.003853777	-0.00505498	-0.0009074303	0.003575007
0.562	-0.006891329	-0.002460835	-0.003327214	-0.00494829	-0.0009989871	0.002867914
0.563	-0.002586524	0.001690891	-0.002204015	-0.003791157	-0.001321392	0.0007824558
0.564	0.001920751	0.004963887	-0.0008355415	-0.001979913	-0.001816117	-0.002056333
0.565	0.005522606	0.006514653	0.000364124	-8.857298e-005	-0.002311372	-0.00474437
0.566	0.007379642	0.006012878	0.001050238	0.001319219	-0.002584981	-0.006379919
0.567	0.007123298	0.003715903	0.001055033	0.00186897	-0.002453454	-0.006356795
0.568	0.004932602	0.0003717962	0.0004362963	0.001486413	-0.001852418	-0.004574523
0.569	0.001468558	-0.003015481	-0.0005478692	0.0004061167	-0.0008762384	-0.001493196
0.57	-0.002313303	-0.005485016	-0.001528317	-0.0009220561	0.0002403513	0.001991682
0.571	-0.005419997	-0.006391246	-0.002147553	-0.001993962	0.001194204	0.004821133
0.572	-0.00707827	-0.005570154	-0.00217502	-0.002423165	0.001714756	0.006108488
0.573	-0.006923962	-0.003355215	-0.001577716	-0.002065416	0.001658238	0.005431569
0.574	-0.005075822	-0.0004466366	-0.0005248298	-0.001055309	0.001061017	0.002983893
0.575	-0.002078949	0.002317991	0.000672547	0.0002536722	0.0001320274	-0.0004697638
0.576	0.001260805	0.004215941	0.001664325	0.001420857	-0.0008143309	-0.003825509
0.577	0.004101089	0.004836434	0.002171753	0.00207323	-0.001462471	-0.005989974
0.578	0.005781991	0.004166936	0.002069445	0.002028806	-0.001601432	-0.006236132
0.579	0.005980855	0.002551798	0.001414685	0.001347416	-0.001195763	-0.004448437
0.58	0.004766036	0.0005480876	0.0004183656	0.0002952035	-0.0003968553	-0.001173654
0.581	0.00254366	-0.001265858	-0.0006287041	-0.0007598001	0.0005095374	0.002544284
0.582	-7.791747e-005	-0.002463347	-0.00144701	-0.00148019	0.001201965	0.005496143
0.583	-0.002460566	-0.002870326	-0.001846751	-0.001671246	0.001434648	0.006700405
0.584	-0.004094851	-0.002570383	-0.001770378	-0.001334213	0.001123542	0.005729265
0.585	-0.004703908	-0.001824847	-0.001290487	-0.0006460379	0.0003774861	0.002858971
0.586	-0.00427328	-0.0009473204	-0.0005700069	0.0001214665	-0.0005367818	-0.001008153
0.587	-0.003011496	-0.0001838978	0.0001968373	0.0007087007	-0.001284689	-0.004628197
0.588	-0.001265254	0.000357296	0.0008407863	0.000959847	-0.001579219	-0.0068164
0.589	0.0005785336	0.0007067811	0.001253686	0.0008658979	-0.001282965	-0.006834281
0.59	0.00217517	0.0009733156	0.0013975	0.0005468865	-0.0004620318	-0.004636216
0.591	0.00327275	0.00125502	0.001290481	0.0001854111	0.0006276016	-0.0008933065
0.592	0.003729665	0.001564401	0.0009825563	-5.808701e-005	0.001618632	0.003215338
0.593	0.00350942	0.001802024	0.0005334938	-0.0001123516	0.002151742	0.006377748
0.594	0.002667154	0.001792001	2.82717e-006	-1.77845e-005	0.001997536	0.00756988
0.595	0.001338192	0.001365722	-0.0005476586	0.000102937	0.001141072	0.006385978
0.596	-0.0002699455	0.0004588081	-0.00104571	0.0001114543	-0.0002000175	0.003171707
0.597	-0.00188925	-0.0008212468	-0.001405103	-7.255464e-005	-0.001632253	-0.001082807
0.598	-0.003217307	-0.002189938	-0.001535216	-0.0004234327	-0.00270256	-0.005055234
0.599	-0.00396445	-0.003253249	-0.001365148	-0.0008094446	-0.003039311	-0.007507915
0.6	-0.003918539	-0.003629842	-0.0008753618	-0.001042538	-0.002474475	-0.007675969
0.601	-0.003012082	-0.003087419	-0.0001235951	-0.0009588509	-0.001107836	-0.005503807
0.602	-0.001368459	-0.001644268	0.0007490295	-0.0004971542	0.0007088786	-0.001657156
0.603	0.0006953221	0.00040367	0.00154018	0.000258159	0.002465932	0.002689955
0.604	0.002721477	0.00254586	0.002035139	0.001090042	0.003641454	0.006222647
0.605	0.004214529	0.00419544	0.002069673	0.001716628	0.003856649	0.007889435
0.606	0.004770562	0.004861441	0.001586981	0.001890989	0.002993879	0.00721698
0.607	0.004195984	0.004300871	0.00066821	0.001496269	0.001241373	0.004440519
0.608	0.002577861	0.002601738	-0.0004768939	0.0005997666	-0.0009503421	0.0004153816
0.609	0.0002796643	0.0001695062	-0.0015601	-0.0005564	-0.002989306	-0.003656136
0.61	-0.002142134	-0.002380056	-0.002292683	-0.00162754	-0.004306334	-0.006592725
0.611	-0.00408054	-0.004389559	-0.0024683	-0.002277834	-0.004515716	-0.007581758
0.612	-0.005040153	-0.005339732	-0.002025064	-0.002292476	-0.003526395	-0.006403067
