Interval=	0.0005 s
ExcelDateTime=	4.5725797477580782e+004	3/9/2025 19:08:22.06298
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6	Channel 7
Range=	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV
0	-1.395703	-1.859766	-1.248047	-1.582031	-1.638281	-1.958203
0.0005	-2.264063	-2.745703	-2.063672	-2.41875	-2.541797	-2.928516
0.001	-2.752734	-3.220313	-2.506641	-2.86875	-3.062109	-3.455859
0.0015	-3.192188	-3.649219	-2.900391	-3.276563	-3.515625	-3.919922
0.002	-3.582422	-4.018359	-3.258984	-3.635156	-3.916406	-4.317188
0.0025	-3.76875	-4.155469	-3.410156	-3.761719	-4.081641	-4.468359
0.003	-3.9375	-4.243359	-3.522656	-3.846094	-4.194141	-4.566797
0.0035	-3.972656	-4.208203	-3.512109	-3.810938	-4.183594	-4.531641
0.004	-3.825	-4.018359	-3.350391	-3.621094	-4.014844	-4.324219
0.0045	-3.705469	-3.860156	-3.216797	-3.473438	-3.874219	-4.151953
0.005	-3.459375	-3.550781	-2.960156	-3.185156	-3.592969	-3.825
0.0055	-2.791406	-2.780859	-2.295703	-2.450391	-2.861719	-3.005859
0.006	-1.937109	-1.835156	-1.458984	-1.550391	-1.937109	-1.979297
0.0065	-1.258594	-1.117969	-0.815625	-0.8789063	-1.216406	-1.191797
0.007	-0.73125	-0.5589844	-0.3128906	-0.3550781	-0.6398438	-0.5800781
0.0075	-0.2355469	-0.02109375	0.1652344	0.1476563	-0.08789063	0
0.008	0.4816406	0.73125	0.84375	0.8613281	0.6574219	0.815625
0.0085	1.455469	1.733203	1.754297	1.810547	1.655859	1.894922
0.009	2.197266	2.471484	2.436328	2.510156	2.422266	2.703516
0.0095	2.654297	2.907422	2.844141	2.917969	2.893359	3.178125
0.01	3.125391	3.375	3.280078	3.364453	3.382031	3.694922
0.0105	3.441797	3.666797	3.564844	3.642188	3.708984	4.028906
0.011	3.571875	3.726563	3.652734	3.698438	3.810938	4.10625
0.0115	3.694922	3.765234	3.723047	3.733594	3.874219	4.151953
0.012	3.645703	3.649219	3.645703	3.624609	3.786328	4.025391
0.0125	3.505078	3.455859	3.483984	3.445313	3.610547	3.807422
0.013	3.392578	3.301172	3.364453	3.301172	3.466406	3.635156
0.0135	3.030469	2.865234	2.998828	2.889844	3.062109	3.171094
0.014	2.253516	1.975781	2.225391	2.039063	2.207813	2.218359
0.0145	1.434375	1.079297	1.427344	1.191797	1.318359	1.244531
0.015	0.8296875	0.4324219	0.8507813	0.5871094	0.6574219	0.5378906
0.0155	0.3023438	-0.1335938	0.3410156	0.04570313	0.0703125	-0.07734375
0.016	-0.253125	-0.7277344	-0.1898438	-0.5097656	-0.5273438	-0.7207031
0.0165	-1.075781	-1.575	-0.9667969	-1.321875	-1.374609	-1.641797
0.017	-2.025	-2.548828	-1.859766	-2.239453	-2.358984	-2.703516
0.0175	-2.64375	-3.164063	-2.422266	-2.808984	-3.012891	-3.378516
0.018	-3.079688	-3.585938	-2.801953	-3.20625	-3.466406	-3.835547
0.0185	-3.522656	-4.014844	-3.20625	-3.617578	-3.923438	-4.306641
0.019	-3.782813	-4.239844	-3.434766	-3.832031	-4.183594	-4.55625
0.0195	-3.948047	-4.327734	-3.550781	-3.919922	-4.306641	-4.66875
0.02	-4.039453	-4.338281	-3.6	-3.9375	-4.352344	-4.693359
0.0205	-3.923438	-4.166016	-3.462891	-3.772266	-4.208203	-4.503516
0.021	-3.789844	-3.997266	-3.315234	-3.610547	-4.05	-4.310156
0.0215	-3.638672	-3.796875	-3.142969	-3.420703	-3.860156	-4.092188
0.022	-3.125391	-3.192188	-2.615625	-2.837109	-3.283594	-3.445313
