Interval=	0.0025 s
ExcelDateTime=	4.5725814839534243e+004	3/9/2025 19:33:22.135758
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6	Channel 7
Range=	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV
0	-4.110483	-4.646357	-4.029979	-4.451905	-4.359245	-4.960398
0.0025	-4.110483	-4.646357	-4.029979	-4.451905	-4.359245	-4.960398
0.005	-4.110483	-4.646357	-4.029979	-4.451905	-4.359245	-4.960398
0.0075	-4.110483	-4.646357	-4.029979	-4.451905	-4.359245	-4.960398
0.01	-4.110483	-4.646357	-4.029979	-4.451905	-4.359245	-4.960398
0.0125	-4.110483	-4.646357	-4.029979	-4.451905	-4.359245	-4.960398
0.015	-4.110483	-4.646357	-4.029979	-4.451905	-4.359245	-4.960398
0.0175	-4.110483	-4.646357	-4.029979	-4.451905	-4.359245	-4.960398
0.02	-4.110483	-4.646357	-4.029979	-4.451905	-4.359245	-4.960398
0.0225	-4.110483	-4.646357	-4.029979	-4.451905	-4.359245	-4.960398
0.025	-4.110483	-4.646357	-4.029979	-4.451905	-4.359245	-4.960398
0.0275	-4.110483	-4.646357	-4.029979	-4.451905	-4.359245	-4.960398
0.03	-4.110483	-4.646357	-4.029979	-4.451905	-4.359245	-4.960398
0.0325	-4.110483	-4.646357	-4.029979	-4.451905	-4.359245	-4.960398
0.035	-4.110483	-4.646357	-4.029979	-4.451905	-4.359245	-4.960398
0.0375	-4.110483	-4.646357	-4.029979	-4.451905	-4.359245	-4.960398
0.04	-4.110483	-4.646357	-4.029979	-4.451905	-4.359245	-4.960398
0.0425	-4.110483	-4.646357	-4.029979	-4.451905	-4.359245	-4.960398
0.045	-4.110483	-4.646357	-4.029979	-4.451905	-4.359245	-4.960398
0.0475	-4.110483	-4.646357	-4.029979	-4.451905	-4.359245	-4.960398
0.05	-4.110483	-4.646357	-4.029979	-4.451905	-4.359245	-4.960398
0.0525	-4.110483	-4.646357	-4.029979	-4.451905	-4.359245	-4.960398
