Interval=	0.00025 s
ExcelDateTime=	4.5725772355686830e+004	3/9/2025 18:32:11.531342
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6	Channel 7
Range=	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV
0	9.105469	9.492188	8.226563	9.418359	9.428906	10.15664
0.00025	9.576563	9.917578	8.634375	9.822656	9.896484	10.63477
0.0005	9.741797	10.02656	8.767969	9.921094	10.07578	10.8
0.00075	9.576563	9.801563	8.588672	9.696094	9.924609	10.59961
0.001	9.428906	9.611719	8.433984	9.509766	9.783984	10.40977
0.00125	9.428906	9.587109	8.426953	9.488672	9.7875	10.38516
0.0015	9.467578	9.604688	8.455078	9.509766	9.826172	10.39922
0.00175	9.457031	9.566016	8.430469	9.471094	9.812109	10.35703
0.002	9.28125	9.355078	8.265234	9.260156	9.643359	10.15313
0.00225	8.883984	8.891016	7.896094	8.817188	9.239063	9.706641
0.0025	8.121094	7.9875	7.150781	7.955859	8.409375	8.806641
0.00275	6.869531	6.567188	5.944922	6.588281	7.083984	7.361719
0.003	5.614453	5.203125	4.760156	5.283984	5.769141	5.934375
0.00325	4.696875	4.225781	3.895313	4.355859	4.788281	4.865625
0.0035	3.933984	3.424219	3.181641	3.603516	3.969141	3.983203
0.00375	3.185156	2.650781	2.492578	2.86875	3.171094	3.135938
0.004	2.422266	1.821094	1.761328	2.077734	2.330859	2.242969
0.00425	1.698047	1.047656	1.075781	1.339453	1.532813	1.392188
0.0045	0.95625	0.2425781	0.3726563	0.5800781	0.7136719	0.5308594
0.00475	0.2707031	-0.4746094	-0.2671875	-0.0984375	-0.03164063	-0.2566406
0.005	-0.4113281	-1.177734	-0.8929688	-0.7699219	-0.7558594	-1.026563
0.00525	-1.866797	-2.770313	-2.257031	-2.288672	-2.274609	-2.650781
0.0055	-3.617578	-4.658203	-3.895313	-4.092188	-4.10625	-4.616016
0.00575	-4.890234	-5.973047	-5.0625	-5.333203	-5.452734	-6.053906
0.006	-6.008203	-7.122656	-6.092578	-6.423047	-6.648047	-7.308984
0.00625	-6.725391	-7.811719	-6.732422	-7.076953	-7.425	-8.114063
0.0065	-7.185938	-8.261719	-7.147266	-7.488281	-7.955859	-8.651953
0.00675	-7.822266	-8.926172	-7.737891	-8.114063	-8.6625	-9.383203
0.007	-8.528906	-9.664453	-8.398828	-8.827734	-9.439453	-10.1918
0.00725	-9.418359	-10.59961	-9.232031	-9.724219	-10.39922	-11.19375
0.0075	-10.07578	-11.25703	-9.840234	-10.35352	-11.11641	-11.93906
0.00775	-10.2375	-11.36953	-9.973828	-10.45195	-11.32383	-12.13594
0.008	-10.55742	-11.69648	-10.26563	-10.7543	-11.69297	-12.49102
0.00825	-11.1375	-12.27656	-10.78242	-11.29922	-12.29766	-13.09922
0.0085	-11.62969	-12.72656	-11.20078	-11.73164	-12.78984	-13.60547
0.00875	-11.91797	-12.96211	-11.43633	-11.96016	-13.07813	-13.90078
0.009	-11.87578	-12.86367	-11.38008	-11.8582	-13.05	-13.84453
