Interval=	0.001 s
ExcelDateTime=	4.5725811186229512e+004	3/9/2025 19:28:06.49023
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6	Channel 7
Range=	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV
0	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.001	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.002	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.003	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.004	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.005	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.006	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.007	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.008	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.009	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.01	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.011	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.012	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.013	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.014	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.015	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.016	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.017	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.018	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.019	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.02	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.021	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.022	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.023	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.024	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.025	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.026	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.027	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.028	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.029	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.03	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.031	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.032	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.033	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.034	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.035	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.036	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.037	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.038	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.039	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.04	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.041	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.042	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.043	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.044	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.045	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.046	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.047	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.048	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.049	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.05	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.051	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.052	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.053	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.054	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.055	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.056	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.057	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.058	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.059	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.06	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.061	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.062	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.063	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.064	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.065	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.066	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.067	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.068	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.069	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.07	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.071	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.072	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.073	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.074	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.075	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.076	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.077	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.078	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.079	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.08	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.081	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.082	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.083	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.084	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.085	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.086	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.087	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.088	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.089	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.09	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.091	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.092	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.093	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.094	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.095	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.096	-11.61643	-11.4722	-11.83763	-11.2279	-11.98985	-12.24565
0.097	-9.113383	-8.880497	-9.447447	-8.739141	-9.409933	-9.472252
0.098	-6.448417	-6.160308	-6.92338	-6.132065	-6.655788	-6.545038
0.099	-3.996606	-3.698903	-4.61356	-3.774988	-4.118259	-3.882946
0.1	-2.099294	-1.842945	-2.831518	-1.996988	-2.153892	-1.863645
0.101	-1.014872	-0.8485126	-1.811005	-1.040299	-1.033298	-0.768863
0.102	-0.8826023	-0.8454012	-1.673621	-1.026418	-0.9030257	-0.7447201
0.103	-1.704683	-1.820842	-2.413821	-1.940888	-1.766578	-1.782919
0.104	-3.348671	-3.624418	-3.902821	-3.638431	-3.486852	-3.72503
0.105	-5.569114	-5.992567	-5.909909	-5.866798	-5.808855	-6.28837
