Interval=	0.001 s
ExcelDateTime=	4.5725803486990888e+004	3/9/2025 19:17:01.276012
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6	Channel 7
Range=	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV
0	-2.014453	-1.659375	-1.757813	-1.599609	-1.764844	-1.9125
0.001	-2.014453	-1.662891	-1.757813	-1.599609	-1.764844	-1.9125
0.002	-0.9070313	-0.4675781	-0.6925781	-0.4675781	-0.5765625	-0.6117188
0.003	0.4113281	0.9175781	0.5484375	0.8296875	0.815625	0.8859375
0.004	1.796484	2.316797	1.824609	2.151563	2.242969	2.404688
0.005	2.960156	3.462891	2.889844	3.234375	3.438281	3.649219
0.006	3.582422	4.028906	3.434766	3.76875	4.067578	4.267969
0.007	3.793359	4.123828	3.578906	3.863672	4.225781	4.380469
0.008	3.614063	3.825	3.375	3.596484	3.979688	4.074609
0.009	2.8125	2.903906	2.594531	2.735156	3.104297	3.083203
0.01	1.504688	1.476563	1.342969	1.392188	1.694531	1.543359
0.011	0.2074219	0.1019531	0.1230469	0.1125	0.309375	0.06679688
0.012	-1.174219	-1.318359	-1.160156	-1.226953	-1.132031	-1.466016
0.013	-2.482031	-2.626172	-2.366016	-2.467969	-2.492578	-2.896875
0.014	-3.287109	-3.389063	-3.083203	-3.178125	-3.31875	-3.737109
0.015	-3.635156	-3.649219	-3.350391	-3.413672	-3.628125	-4.018359
0.016	-3.614063	-3.519141	-3.269531	-3.290625	-3.54375	-3.88125
0.017	-3.030469	-2.830078	-2.689453	-2.64375	-2.900391	-3.142969
0.018	-1.835156	-1.51875	-1.543359	-1.40625	-1.620703	-1.729688
0.019	-0.5625	-0.1476563	-0.3375	-0.1300781	-0.2601563	-0.2496094
0.02	0.7558594	1.216406	0.8824219	1.146094	1.110938	1.226953
0.021	2.162109	2.622656	2.176172	2.478516	2.552344	2.759766
0.022	3.146484	3.571875	3.065625	3.371484	3.557813	3.800391
0.023	3.614063	3.965625	3.455859	3.737109	4.007813	4.229297
0.024	3.716016	3.955078	3.498047	3.726563	4.053516	4.222266
0.025	3.364453	3.491016	3.128906	3.294141	3.638672	3.726563
0.026	2.341406	2.348438	2.141016	2.214844	2.538281	2.492578
0.027	1.044141	0.9421875	0.8964844	0.8894531	1.139063	0.9632813
0.028	-0.2214844	-0.3832031	-0.2953125	-0.3621094	-0.196875	-0.4675781
0.029	-1.648828	-1.831641	-1.613672	-1.726172	-1.662891	-2.035547
0.03	-2.823047	-3.002344	-2.689453	-2.826563	-2.879297	-3.308203
0.031	-3.438281	-3.564844	-3.227344	-3.346875	-3.505078	-3.923438
0.032	-3.638672	-3.659766	-3.360938	-3.434766	-3.65625	-4.035938
0.033	-3.455859	-3.371484	-3.142969	-3.164063	-3.413672	-3.726563
0.034	-2.640234	-2.436328	-2.344922	-2.288672	-2.527734	-2.728125
0.035	-1.346484	-1.030078	-1.103906	-0.9597656	-1.139063	-1.212891
0.036	-0.1019531	0.2882813	0.07382813	0.28125	0.1933594	0.2214844
0.037	1.265625	1.691016	1.35	1.603125	1.617188	1.74375
0.038	2.594531	3.016406	2.562891	2.851172	2.970703	3.178125
0.039	3.406641	3.793359	3.290625	3.568359	3.803906	4.018359
0.04	3.744141	4.042969	3.557813	3.796875	4.109766	4.292578
0.041	3.723047	3.909375	3.4875	3.677344	4.021875	4.141406
0.042	3.174609	3.248438	2.935547	3.055078	3.399609	3.417188
0.043	2.000391	1.947656	1.8	1.824609	2.133984	2.014453
0.044	0.7136719	0.5730469	0.5695313	0.5273438	0.7488281	0.5238281
0.045	-0.5941406	-0.7804688	-0.6609375	-0.7558594	-0.6328125	-0.9457031
0.046	-1.979297	-2.183203	-1.944141	-2.08125	-2.060156	-2.471484
0.047	-2.960156	-3.135938	-2.833594	-2.98125	-3.069141	-3.519141
0.048	-3.413672	-3.515625	-3.216797	-3.336328	-3.505078	-3.944531
0.049	-3.491016	-3.483984	-3.227344	-3.294141	-3.515625	-3.905859
0.05	-3.125391	-3.012891	-2.840625	-2.847656	-3.083203	-3.396094
0.051	-2.095313	-1.870313	-1.849219	-1.771875	-1.979297	-2.169141
0.052	-0.7980469	-0.4640625	-0.6152344	-0.4535156	-0.5835938	-0.646875
0.053	0.4535156	0.8507813	0.5660156	0.7839844	0.7453125	0.7875
0.054	1.852734	2.264063	1.870313	2.130469	2.19375	2.337891
0.055	3.005859	3.399609	2.932031	3.209766	3.392578	3.589453
