Ch 1,Ch 2,Ch 3,Ch 4,Ch 5,Ch 6,Ch 7,Ch 8,Ch 9,Ch 10,Ch 11,Ch 12,Ch 13,Ch 14,Ch 15,Ch 16,Ch 17,Ch 18,Ch 19,Ch 20,Ch 21,Ch 22
-0.8992435737316133,-1.2611152602723663,-1.0340069462497072,-1.487586409038653,-1.133349535167698,-1.3623081507712906,-1.3655020172288477,-1.3435608688607543,-1.279949989299355,-0.9369557487457184,-1.5925801931906869,-0.7677875642753538,-0.9902885437148669,-1.2913156704460351,-1.2547791307860603,-1.4382964577518809,50.751999,-747.127991,-665.143982,6580.0,-1960.0,-140.0
-70.51824853271748,-61.4163965746103,-18.68140775385632,-144.8522592523893,-129.43403623132525,-96.29545822423628,-96.1266520572588,-75.20693038473229,-121.00116269869102,-5.344698685619175,-69.27372071599359,0.0262647656337931,-43.17745664789604,-4.326490821732261,-30.45757684097173,-54.44049179651818,52.704002,-746.152039,-666.119995,7000.0,-1540.0,280.0
-76.82337398697919,-74.23700884335317,-44.70086009647584,-134.6036730834284,-131.2385038487968,-101.00134614464224,-100.88475648939556,-83.64033020046358,-123.4737358408274,-32.973123574069895,-73.08797683029462,-23.342003614322987,-64.42543169214717,-25.370633839200384,-46.62346732369871,-65.93819231172634,51.240002,-745.664001,-664.16803,7000.0,-980.0,840.0
-16.598738756659216,-27.656058456382254,-47.97581213210645,7.279048391596636,-12.876819045150562,-15.753343051369772,-15.847223514659724,-20.8145459395918,-13.41990346400652,-49.93706073672315,-12.34813784150036,-41.92275468997202,-41.11575424261379,-38.25743420062744,-31.43892386658829,-24.822964055128395,55.144001,-685.151978,-734.927979,6160.0,1260.0,6720.0
53.53742263137459,43.01315663883212,1.7501034523001129,121.95940245823012,103.21525260975082,75.2724733240399,75.08465844417323,56.540915157421125,96.4301360533865,-10.060537303425251,54.176604590376336,-12.2485593666777,24.11506980828916,-7.15709590706021,16.330672017193113,38.33536761228944,53.192001,-683.200012,-731.023987,6580.0,1960.0,6720.0
72.93770883469432,78.96214245550732,69.17922427760382,102.89035521175856,113.47558183787028,92.0791630143549,92.04112329070516,81.93939884313357,108.18441216222394,60.90844341428753,68.1994701493269,47.53482302026642,80.11665068181127,47.62791063290755,59.69546396893179,70.89876755121645,55.632,-681.247986,-730.048035,6580.0,2240.0,6580.0
31.14975396095568,48.15855818865545,77.30044864736651,-1.4905192711932012,29.03761113923333,31.679188992868266,31.84718802832772,38.1822871927169,29.248109188624912,79.58466260997255,24.74998622022511,66.46410549056327,67.75423665976815,61.23947850986703,52.18983406104154,43.24674501336175,51.240002,-682.223999,-727.608032,7000.0,2520.0,6580.0
-29.72323958374682,-22.38383699203245,5.10138041651587,-73.92584981526687,-59.61075249200468,-43.15426338391895,-42.98624982746014,-31.720431485227163,-56.32049988126732,12.888277893414196,-31.72327525063522,13.33909215397032,-9.429348390023302,8.767150012516614,-5.987594659489681,-20.58262788563843,52.216,-681.247986,-727.608032,7140.0,2380.0,5880.0
-58.89892148816112,-69.8419165651,-74.86895083424658,-65.22680669686403,-83.47879202797327,-71.65341022242374,-71.69283890332707,-67.9991020909119,-80.78830602568928,-70.11382029826216,-54.46180206668467,-56.05406058427421,-77.96566809990499,-55.17001683329699,-59.22512696027845,-63.25825834830568,49.288002,-682.712036,-727.608032,7280.0,2240.0,5460.0
-39.71357146429339,-55.34246472186563,-78.9000838529148,-16.27572808747478,-44.67955420773452,-43.37660575292059,-43.573924531122735,-46.86902767493103,-43.35406287281088,-79.71791849942556,-33.01601901776825,-66.02146489634299,-71.99751795147279,-61.2077738388714,-55.58414637508982,-49.38940169229553,52.216,-680.272034,-729.072021,7140.0,1400.0,4480.0
4.861669123668837,1.60244866269139,-9.419794089955504,21.006716606675727,12.96769968384408,8.968290968685176,8.848220825743931,5.852935273196339,13.444813206118734,-12.60991537312062,7.814020686129863,-11.939312653056124,-4.058508223258039,-8.326842457488887,-3.3898342540314714,2.505596533381225,53.68,-679.783997,-725.656006,7140.0,980.0,3920.0
38.65139546635418,48.139905164929,56.18437540645882,35.718285899662746,51.21620164671665,45.98427907914441,46.06794800896913,45.22145422871738,50.08359144208412,53.67750646769098,35.7949976282087,42.836237210525184,55.668493361245694,42.37574219770358,43.08281494796688,43.8311834170859,53.68,-682.223999,-725.656006,6580.0,0.0,2940.0
40.72076505335528,50.34653537013892,60.2563930653866,35.418898538417,53.762122287629154,47.64351738457365,47.81490675955142,45.98716107365558,50.53119613394721,58.93307721403606,35.14631876053366,48.311380072896696,58.81474717722215,45.12170601180024,45.51237998550978,44.602575648063656,56.119999,-683.200012,-722.728027,6300.0,-700.0,1820.0
15.127813585639036,16.835829324901706,17.848950871310567,17.127519709402062,22.5301260127345,18.094838432351583,18.167000623108105,15.71261544716357,19.593061181462684,17.685212786429272,11.54212475915551,15.608464429634274,18.711064501902555,12.698764157330691,13.936533426389422,14.057661049908978,54.167999,-685.151978,-724.192017,6160.0,-1820.0,1120.0
