Ch 1,Ch 2,Ch 3,Ch 4,Ch 5,Ch 6,Ch 7,Ch 8,Ch 9,Ch 10,Ch 11,Ch 12,Ch 13,Ch 14,Ch 15,Ch 16,Ch 17,Ch 18,Ch 19,Ch 20,Ch 21,Ch 22
2.6540961352483152,3.350635463185601,4.288304680215031,2.050277683437008,3.678128896598299,3.000943918649292,3.0034820821863404,3.0173109049862736,3.4961967742751443,4.178784340785907,1.9725121587117684,3.439568055470424,4.209193792739056,2.910558049603696,2.9344509217958694,2.737089247189778,43.431999,-767.135986,-643.184021,1540.0,-560.0,-140.0
-8.097835988720044,-5.096878359032,-3.209371677221036,-26.940328962245577,-4.08528835005878,-15.507238919602363,-15.564874108008803,-12.587639994955046,-13.22843031858964,4.635794899864805,-20.842023726348884,16.24293474813008,9.358848704053283,-8.903112571074107,-5.125209248408917,-14.97797376422798,44.408001,-765.671997,-642.208008,1540.0,-700.0,-140.0
-25.16787729850832,-33.57481291468902,-31.1810950048278,-40.91109633919922,-31.390992997121494,-36.46811267756405,-36.46476746895944,-34.85177562307936,-36.767276110976304,-27.19090122459773,-40.43536347502473,-18.79412629583909,-25.997777842927537,-34.10844962562115,-32.841358249819784,-38.94655038850394,45.383999,-773.47998,-632.936035,1260.0,-1120.0,1540.0
-29.44329886083476,-48.54988632070486,-47.37073903864894,-25.81175304021513,-46.450287466324994,-36.61288391205088,-36.51796594997224,-38.62502932420499,-40.72472280296554,-53.31416486085028,-34.85061596216295,-57.892768254002746,-58.94737403237953,-43.281495993805066,-47.23816183129333,-41.72297303679352,48.799999,-772.504028,-633.911987,1400.0,-1120.0,1540.0
-2.4868959767602914,-9.423180064800402,-11.66581668377263,13.76438232700885,-10.224194604519417,1.6232105535048105,1.673226760784179,-1.1530205810764902,-1.497134911394918,-18.9171386431137,7.355776016883205,-28.05835700196528,-23.825971878487792,-4.7387782315077605,-8.508117101584306,0.4954677100678353,48.312,-774.944031,-632.936035,1260.0,-1120.0,1680.0
36.75406595334525,56.83992156762434,52.1790494032209,47.0468728717216,52.801189900773096,50.31794082380526,50.22237763205958,50.68631719191187,52.810690111542826,54.12573640923148,54.089255701537375,53.12758064697736,57.61674426239332,54.10385505358081,56.27780196014224,56.77990747351097,46.360001,-776.40802,-633.911987,1680.0,-1120.0,1820.0
44.60670997911704,73.07308597719265,70.8198697222287,41.12890599810661,69.76827756408385,55.9525971162709,55.8207721916082,58.91085198723117,61.81362245478381,79.11137323703323,54.06024796452524,85.18153408793862,87.24702985402153,65.43757068904301,71.07113422965462,63.63913554939145,49.776001,-773.968018,-630.984009,1400.0,-840.0,1960.0
6.950911540256753,11.361367095976254,14.780579617649616,-2.3525657707562777,12.745480935091363,5.29692952199244,5.310452711492575,6.75353708662738,7.889185102035875,17.796120301292323,-0.0470665930233606,19.997714312659603,20.18007265702725,7.812772006943295,9.514143701189107,4.954635684368079,47.336002,-772.504028,-632.447998,1540.0,-980.0,1960.0
-38.25251566393136,-63.28438132467621,-57.333949136129725,-43.5852145598303,-58.48223291866391,-51.25621359945762,-51.10377055559904,-53.18437361682786,-54.66777744877924,-63.20662659391642,-54.71542356288565,-67.98487579527882,-69.44280023018182,-58.82728450136938,-63.09910970272323,-59.56527266679006,46.848,-772.992004,-630.007996,1680.0,-700.0,2240.0
-44.233850248708414,-70.43489990925178,-68.44452501112613,-44.42127189869103,-67.4342378058089,-56.03037617582233,-55.933276190683806,-58.63971796281077,-61.321268120112734,-74.55822317807106,-54.77817240821204,-77.70104745832809,-81.3810942371652,-63.54894719767358,-68.07741072804062,-62.76205385791688,44.896,-772.504028,-628.05603,1540.0,-1120.0,2240.0
-9.103255038559867,-10.000015516687755,-14.056287888724572,-7.354988982975992,-11.66997637181169,-9.468588609294304,-9.545939867558332,-9.386639859520187,-11.234846780660709,-12.627792711776785,-5.405113955297424,-8.143792011494043,-12.32966457804458,-8.054553427989196,-7.558480062089356,-7.72056730127297,44.896,-771.528015,-632.447998,1260.0,-840.0,2380.0
27.33441835375902,47.21359704181219,41.80162403249573,30.50822080675304,43.332479827650005,36.677919824512806,36.53361364585548,39.10098509838392,39.12389706244517,47.43047123729132,39.72529196626245,53.47696763185881,52.944136105108406,43.57041109582945,47.38686446397355,43.4186720014531,46.848,-773.968018,-630.984009,1400.0,-980.0,2520.0
32.83949285943262,49.72975742241,48.50430261666545,37.71092326709319,47.72561763198111,42.15310678501413,42.11913357520063,43.73606118492833,45.49846047061532,50.30499764023705,42.22945056107165,49.137503337250855,53.90311303475525,45.44527474286847,47.48052876875466,46.02091560742325,44.896,-773.968018,-630.007996,1120.0,-980.0,2520.0
