Interval=	0.001 s
ExcelDateTime=	4.5771587637282413e+004	4/24/2025 14:06:11.861201
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6	Channel 7	Channel 8	Channel 9
Range=	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV
0	0.2933592	0.03867188	0.2702261	0.4004831	0.3781852	0.272855	0.2083964	-0.05625
0.001	0.2933592	0.03867188	0.2702261	0.4004831	0.3781852	0.272855	0.2083964	-0.05625
0.002	0.2933592	0.2214844	0.2702261	0.4004831	0.3781852	0.272855	0.2083964	0.09492188
0.003	0.2933592	0.45	0.2702261	0.4004831	0.3781852	0.272855	0.2083964	0.2707031
0.004	0.2933592	0.6011719	0.2702261	0.4004831	0.3781852	0.272855	0.2083964	0.365625
0.005	0.2933592	0.6398438	0.2702261	0.4004831	0.3781852	0.272855	0.2083964	0.365625
0.006	0.2933592	0.6222656	0.2702261	0.4004831	0.3781852	0.272855	0.2083964	0.309375
0.007	0.2933592	0.5871094	0.2702261	0.4004831	0.3781852	0.272855	0.2083964	0.2460938
0.008	0.2933592	0.5203125	0.2702261	0.4004831	0.3781852	0.272855	0.2083964	0.1617188
0.009	0.2933592	0.4148438	0.2702261	0.4004831	0.3781852	0.272855	0.2083964	0.05976563
0.01	0.2933592	0.3128906	0.2702261	0.4004831	0.3781852	0.272855	0.2083964	-0.02460938
0.011	0.2933592	0.2003906	0.2702261	0.4004831	0.3781852	0.272855	0.2083964	-0.1089844
0.012	0.2933592	0.01054688	0.2702261	0.4004831	0.3781852	0.272855	0.2083964	-0.253125
0.013	0.2933592	-0.2285156	0.2702261	0.4004831	0.3781852	0.272855	0.2083964	-0.4324219
0.014	0.2933592	-0.3832031	0.2702261	0.4004831	0.3781852	0.272855	0.2083964	-0.5273438
0.015	0.2933592	-0.4113281	0.2702261	0.4004831	0.3781852	0.272855	0.2083964	-0.5097656
0.016	0.2933592	-0.3304688	0.2702261	0.4004831	0.3781852	0.272855	0.2083964	-0.4007813
0.017	0.2933592	-0.1371094	0.2702261	0.4004831	0.3781852	0.272855	0.2083964	-0.2109375
0.018	0.2933592	0.09140625	0.2702261	0.4004831	0.3781852	0.272855	0.2083964	-0.00703125
0.019	0.2933592	0.3339844	0.2702261	0.4004831	0.3781852	0.272855	0.2083964	0.1863281
0.02	0.2933592	0.5203125	0.2702261	0.4004831	0.3781852	0.272855	0.2083964	0.3234375
0.021	0.2933592	0.5835938	0.2702261	0.4004831	0.3781852	0.272855	0.2083964	0.3515625
0.022	0.2933592	0.5871094	0.2702261	0.4004831	0.3781852	0.272855	0.2083964	0.3234375
0.023	0.2933592	0.590625	0.2702261	0.4004831	0.3781852	0.272855	0.2083964	0.2882813
0.024	0.2933592	0.5625	0.2702261	0.4004831	0.3781852	0.272855	0.2083964	0.2320313
0.025	0.2933592	0.50625	0.2702261	0.4004831	0.3781852	0.272855	0.2083964	0.1617188
0.026	0.2933592	0.4359375	0.2702261	0.4004831	0.3781852	0.272855	0.2083964	0.09140625
0.027	0.2933592	0.3164063	0.2702261	0.4004831	0.3781852	0.272855	0.2083964	0
0.028	0.2933592	0.1265625	0.2702261	0.4004831	0.3781852	0.272855	0.2083964	-0.140625
0.029	0.2933592	-0.1019531	0.2702261	0.4004831	0.3781852	0.272855	0.2083964	-0.3164063
0.03	0.2933592	-0.309375	0.2702261	0.4004831	0.3781852	0.272855	0.2083964	-0.4675781
0.031	0.2933592	-0.4113281	0.2702261	0.4004831	0.3781852	0.272855	0.2083964	-0.5097656
0.032	0.2933592	-0.3832031	0.2702261	0.4004831	0.3781852	0.272855	0.2083964	-0.45
0.033	0.2933592	-0.2214844	0.2702261	0.4004831	0.3781852	0.272855	0.2083964	-0.2917969
0.034	0.2933592	-0.0140625	0.2702261	0.4004831	0.3781852	0.272855	0.2083964	-0.0984375
0.035	0.2933592	0.1652344	0.2702261	0.4004831	0.3781852	0.272855	0.2083964	0.05976563
0.036	0.2933592	0.3761719	0.2702261	0.4004831	0.3781852	0.272855	0.2083964	0.225
0.037	0.2933592	0.5414063	0.2702261	0.4004831	0.3781852	0.272855	0.2083964	0.3304688
0.038	0.2933592	0.5835938	0.2702261	0.4004831	0.3781852	0.272855	0.2083964	0.3375
0.039	0.2933592	0.6046875	0.2702261	0.4004831	0.3781852	0.272855	0.2083964	0.3199219
0.04	0.2933592	0.6363281	0.2702261	0.4004831	0.3781852	0.272855	0.2083964	0.309375
0.041	0.2933592	0.5976563	0.2702261	0.4004831	0.3781852	0.272855	0.2083964	0.2496094
0.042	0.2933592	0.4816406	0.2702261	0.4004831	0.3781852	0.272855	0.2083964	0.140625
0.043	0.2933592	0.3621094	0.2702261	0.4004831	0.3781852	0.272855	0.2083964	0.03515625
0.044	0.2933592	0.2425781	0.2702261	0.4004831	0.3781852	0.272855	0.2083964	-0.05625
0.045	0.2933592	0.05976563	0.2702261	0.4004831	0.3781852	0.272855	0.2083964	-0.196875
0.046	0.2933592	-0.1617188	0.2702261	0.4004831	0.3781852	0.272855	0.2083964	-0.3691406
0.047	0.2933592	-0.3058594	0.2702261	0.4004831	0.3781852	0.272855	0.2083964	-0.4640625
0.048	0.2933592	-0.3515625	0.2702261	0.4004831	0.3781852	0.272855	0.2083964	-0.4675781
0.049	0.2933592	-0.3164063	0.2702261	0.4004831	0.3781852	0.272855	0.2083964	-0.4078125
0.05	0.2933592	-0.16875	0.2702261	0.4004831	0.3781852	0.272855	0.2083964	-0.2460938
0.051	0.2933592	0.03164063	0.2702261	0.4004831	0.3781852	0.272855	0.2083964	-0.05273438
0.052	0.2933592	0.2390625	0.2702261	0.4004831	0.3781852	0.272855	0.2083964	0.1160156
0.053	0.2933592	0.4640625	0.2702261	0.4004831	0.3781852	0.272855	0.2083964	0.28125
0.054	0.2933592	0.6257813	0.2702261	0.4004831	0.3781852	0.272855	0.2083964	0.3832031
0.055	0.2933592	0.6714844	0.2702261	0.4004831	0.3781852	0.272855	0.2083964	0.3867188
0.056	0.2933592	0.6574219	0.2702261	0.4004831	0.3781852	0.272855	0.2083964	0.3410156
0.057	0.2933592	0.6292969	0.2702261	0.4004831	0.3781852	0.272855	0.2083964	0.2847656
0.058	0.2933592	0.5625	0.2702261	0.4004831	0.3781852	0.272855	0.2083964	0.2074219
0.059	0.2933592	0.4605469	0.2702261	0.4004831	0.3781852	0.272855	0.2083964	0.1054688
0.06	0.2933592	0.3585938	0.2702261	0.4004831	0.3781852	0.272855	0.2083964	0.01757813
0.061	0.2933592	0.2390625	0.2702261	0.4004831	0.3781852	0.272855	0.2083964	-0.06328125
0.062	0.2933592	0.04921875	0.2702261	0.4004831	0.3781852	0.272855	0.2083964	-0.2074219
0.063	0.2933592	-0.1898438	0.2702261	0.4004831	0.3781852	0.272855	0.2083964	-0.3902344
0.064	0.2933592	-0.3480469	0.2702261	0.4004831	0.3781852	0.272855	0.2083964	-0.4886719
0.065	0.2933592	-0.3761719	0.2702261	0.4004831	0.3781852	0.272855	0.2083964	-0.4710938
0.066	0.2933592	-0.2988281	0.2702261	0.4004831	0.3781852	0.272855	0.2083964	-0.3726563
0.067	0.2933592	-0.1125	0.2702261	0.4004831	0.3781852	0.272855	0.2083964	-0.1863281
0.068	0.2933592	0.1160156	0.2702261	0.4004831	0.3781852	0.272855	0.2083964	0.01757813
0.069	0.2933592	0.3585938	0.2702261	0.4004831	0.3781852	0.272855	0.2083964	0.2179688
0.07	0.2933592	0.5449219	0.2702261	0.4004831	0.3781852	0.272855	0.2083964	0.3550781
0.071	0.2933592	0.6117188	0.2702261	0.4004831	0.3781852	0.272855	0.2083964	0.3832031
0.072	0.2933592	0.6152344	0.2702261	0.4004831	0.3781852	0.272855	0.2083964	0.3585938
0.073	0.2933592	0.6152344	0.2702261	0.4004831	0.3781852	0.272855	0.2083964	0.3199219
0.074	0.2933592	0.5871094	0.2702261	0.4004831	0.3781852	0.272855	0.2083964	0.2636719
0.075	0.2933592	0.5308594	0.2702261	0.4004831	0.3781852	0.272855	0.2083964	0.1898438
0.076	0.2933592	0.4640625	0.2702261	0.4004831	0.3781852	0.272855	0.2083964	0.1160156
0.077	0.2933592	0.3410156	0.2702261	0.4004831	0.3781852	0.272855	0.2083964	0.01757813
0.078	0.2933592	0.1511719	0.2702261	0.4004831	0.3781852	0.272855	0.2083964	-0.1160156
