1,0,-64.4506,63.3617,13.569851486900001,18.366672606167317,13772.963733,337.3338856536255,13772.963733,4.068195462919272,13569.851486900001,-67.631,83.2436,15.2498498197,20.158186695799568,18554.497890799998,406.3503640915796,18554.497890799998,3.9844893492654267,15249.849819699999,-58.8702,44.0924,10.58573518323,13.784504034928707,10602.99655366,190.0116815085732,10602.99655366,3.995092785413955,10585.73518323,-82.6942,66.852,13.7174738529,18.186900516161632,15157.5101126,330.76005195267464,15157.5101126,3.8371273371294037,13717.473852899999,-77.6375,82.3968,14.1065440523,18.660423228399647,16469.8375492,348.20994596085137,16469.8375492,3.7855503248245195,14106.5440523,-56.81,36.862,9.86658503094,12.954880267481572,9561.86768522,167.82804833240317,9561.86768522,4.0526515005068395,9866.58503094,-135.893,118.843,14.491086108137,21.77528564663009,14525.8505412,474.1614896759557,14525.8505412,3.187015501785275,14491.086108137,-91.0352,44.4592,10.868799185610001,14.861170114122269,10511.163220819999,220.85366018695424,10511.163220819999,3.6736337078382317,10868.799185610002,-97.5786,93.2262,16.40993469208,21.949795474891985,21000.51112056,481.7921516200597,21000.51112056,3.781622334725956,16409.93469208,-53.4298,51.3338,11.99771679675,15.545215441661233,14489.5317905,241.65276845562323,14489.5317905,4.154579133600094,11997.716796749999,-73.5722,84.3566,11.5820255217,16.033793295391433,11909.017663999999,257.0822735388727,11909.017663999999,3.5489879996203157,11582.0255217,-67.7071,61.2359,12.689319390000001,16.310739216184796,15909.395206,266.03835435102064,15909.395206,3.935953848105625,12689.31939,-39.2932,33.1767,8.3519803044,10.457652776888258,8984.1574609,109.36227287802839,8984.1574609,4.142784030861944,8351.9803044,-53.1928,65.8527,10.615128357500001,14.137904760478008,11437.6747378,199.8793027413288,11437.6747378,3.8155607296935825,10615.128357500002,-165.757,114.278,15.285149318068,22.92423770738832,16335.366822143998,525.5194515749901,16335.366822143998,3.1458102479097234,15285.149318067999,-119.17,101.995,12.857155365979999,18.850010538914734,14120.16469456,355.32259492970024,14120.16469456,3.2188916352801384,12857.15536598,-65.88,55.144,13.235047999999999,15.89699230521296,2442.4399999999996,149.3367148016,2442.4399999999996,3.30848084603835,13235.047999999999,-965.752,-822.28,892.890672,893.2691175422376,2837.232000000002,675.9642100764161,2837.232000000002,4.0826755837702295,892890.672,-539.24,-340.136,443.556376,445.1290818987948,3235.440000000002,1397.6408618106236,3235.440000000002,4.059897457448465,443556.376,-61740,64960,13186.74,20684.71881365565,587580,427845329.0524,587580,3.1994552559709613,13186740,-40740,45780,7876.96,12136.362519305361,600320,147010352.7984,600320,3.6489844926678257,7876960,-18480,21700,3852.52,6439.92086907906,231280,41320886.129599996,231280,3.608716521597593,3852520
1,0,-74.8765,74.6001,12.955085069979999,17.551135291401298,13186.992955400001,308.0415793853578,13186.992955400001,3.776940980001316,12955.08506998,-96.6307,74.1951,14.428460024700001,19.360118881162887,18057.7375504,374.8141900631309,18057.7375504,3.7497781234948055,14428.460024700002,-58.2856,69.293,9.264529734,12.797206202453046,9976.8512804,163.7682148092179,9976.8512804,3.52931471145486,9264.529734,-91.5631,87.4555,13.130216812459999,18.314344401778126,15095.013543199999,335.4151986268396,15095.013543199999,3.557712861753698,13130.21681246,-86.7584,81.2585,12.596351933688002,17.033146352663838,15786.649765176,290.1280217914967,15786.649765176,3.573477966157862,12596.351933688002,-58.1873,59.1122,9.364486625449999,12.748101658309682,8911.5637265,162.5140761207872,8911.5637265,3.6755827818225764,9364.48662545,-161.713,120.616,13.9451493673,21.622550529813843,14741.746330599999,467.5346251441266,14741.746330599999,2.984766116142186,13945.1493673,-81.1467,66.383,10.4298549573,14.718788229024227,9927.9499818,216.64254507406412,9927.9499818,3.485670823686744,10429.8549573,-102.475,86.597,15.527186206600001,20.885781078807764,20688.602862,436.2157883327855,20688.602862,3.6976051314207354,15527.186206600001,-62.6237,65.5195,11.1585047819,14.950882537408052,13724.9117596,223.52849686395885,13724.9117596,3.78149800538277,11158.5047819,-47.3306,55.6927,10.0936116146,13.376622033288072,11188.3631452,178.93386109534487,11188.3631452,3.9574010431364153,10093.6116146,-68.2141,57.4405,11.5102864757,15.038497677999247,15348.252217199999,226.15638530039647,15348.252217199999,3.846107619872109,11510.286475699999,-48.3958,43.9552,7.9289510310199995,10.624757099602695,8633.935104799999,112.88518297317431,8633.935104799999,3.7562206072362856,7928.951031019999,-64.9512,65.2642,9.1885428396,12.475595513748074,10878.5736382,155.64048218089212,10878.5736382,3.492819036725374,9188.5428396,-163.591,140.584,15.505735086009999,23.797519090375253,17275.916151420002,566.321770638758,17275.916151420002,3.035922361631834,15505.73508601,-115.984,95.3845,11.839092925900001,17.03995208129026,13585.1649002,290.3590620612522,13585.1649002,3.1695195033096075,11839.0929259,-47.336,50.752,17.350839999999998,19.084250634279567,2598.112,119.6628293104,2598.112,3.5981969930325364,17350.839999999997,-971.12,-777.384,895.7254639999999,896.1031141150665,3262.2800000000025,676.684268704704,3262.2800000000025,3.691073367761653,895725.4639999999,-538.752,-357.216,437.68085599999995,439.26362218742406,3385.7440000000006,1387.998068323264,3385.7440000000006,4.344622553262948,437680.85599999997,-54600,40180,12833.24,18209.67681206891,617400,331588146.0976,617400,3.7877653946686998,12833240,-39340,69720,8375.5,13733.947910196834,701680,188620639.80759996,701680,3.380230544810122,8375500,-18620,30240,3775.8,6413.858246016979,267120,40867510.2976,267120,3.33568584822815,3775800
2,10,-88.9288,56.828,11.599554942040001,15.7454166043177,13232.1162728,247.91811095448267,13232.1162728,3.6572032243801855,11599.55494204,-74.8968,63.6339,14.344276881,18.65094581402172,18314.191053199997,347.85763238676844,18314.191053199997,4.0288265039091415,14344.276881000002,-43.8287,39.0229,9.123607716499999,11.633588853006112,11517.945665399999,135.3401784707079,11517.945665399999,4.097099121955121,9123.607716499999,-100.119,85.5967,13.517070975049998,18.38553365057168,15343.951320299999,338.0275961036982,15343.951320299999,3.540526735856868,13517.07097505,-95.0423,72.3529,13.107086978599998,17.167464470792773,16617.8158104,294.72077314973484,16617.8158104,3.6184002897326875,13107.086978599998,-43.6928,35.5724,8.3525384264,10.529516617234648,9334.4106464,110.86887740220551,9334.4106464,4.021314840575401,8352.5384264,-158.467,99.9985,14.1442653558,20.976994805454044,15246.891984599999,440.0337772477135,15246.891984599999,3.138128612192877,14144.2653558,-52.3212,49.4238,8.5238877933,11.023279309531224,10222.225842799999,121.51257284080991,10222.225842799999,3.6974687680109026,8523.8877933,-104.042,85.9076,16.688065338,22.010518727020536,20943.868204,484.4628746634814,20943.868204,3.7858361307116564,16688.065338,-53.0337,50.9756,10.375064493,13.338689049943497,14353.6704632,177.92062284810663,14353.6704632,3.960026786472033,10375.064493,-70.2521,60.9973,10.252905023529998,13.622326243472934,12178.56029016,185.566856575094,12178.56029016,3.625769200104632,10252.905023529998,-67.6667,68.236,12.26985360364,15.678155398902662,16436.32758972,245.8040330155095,16436.32758972,3.797549307127096,12269.85360364,-36.4714,27.8469,7.5505919854000005,9.448937974058676,10634.5442384,89.28226374524766,10634.5442384,4.165383551113566,7550.5919854,-76.2166,51.8183,10.141812666149999,13.300953301879971,12437.197697200001,176.91517081700252,12437.197697200001,3.645381571634754,10141.81266615,-168.701,105.27,16.38682187942,24.295955614590845,18032.51452844,590.2932365304371,18032.51452844,3.248672985040807,16386.82187942,-107.368,82.5865,12.0050951045,16.47513255906461,14347.9671378,271.42956087834,14347.9671378,3.3214816048892972,12005.0951045,2.44,117.12,52.587368000000005,53.781591975247444,2445.3679999999995,127.028362224576,2445.3679999999995,3.4361250898496247,52587.368,-944.768,-776.408,874.427192,874.9733704898132,3337.9199999999973,955.4849572991357,3337.9199999999973,4.044960289295019,874427.192,-589.992,-354.776,475.012368,477.2640893169651,3571.6719999999978,2144.261198584576,3571.6719999999978,4.127294356879277,475012.36799999996,-93800,102620,18235.84,29891.523239875216,763420,893405692.7599995,763420,3.200375983468974,18235840,-31360,74060,8920.8,15257.147072765603,704480,232668204.57439998,704480,3.4816668332551988,8920800,-21560,26180,4000.78,6474.041118188855,306740,41875719.6956,306740,3.5867682782077277,4000780
2,10,-61.3085,61.5361,12.167839366109998,16.07593551112591,13412.090201,258.4324516227955,13412.090201,3.9591669344974445,12167.839366109998,-107.363,82.0506,15.277368550000002,19.944740558228716,18526.168272000003,397.78978212125156,18526.168272000003,3.658515597232014,15277.368550000003,-48.0222,43.6319,9.71861777413,12.476868495872846,11614.85765328,155.6686449445283,11614.85765328,4.051004749199927,9718.61777413,-90.3722,68.8146,14.145957306600002,18.79798491368999,15342.8729712,353.35869786005225,15342.8729712,3.7986806505308928,14145.957306600001,-78.8515,62.4002,13.561794494310002,17.63735907205756,16274.1220842,311.0696475026715,16274.1220842,3.9107957971840572,13561.794494310001,-53.4291,40.7817,8.6159784628,11.139960626487412,9168.3325888,124.09388996045496,9168.3325888,3.836212390690888,8615.9784628,-109.322,76.1305,13.535531915399998,19.340247550234714,14135.0814832,374.0396956915874,14135.0814832,3.5382403343631132,13535.531915399999,-59.6165,42.9749,8.8865189417,11.822326067939859,10013.8466946,139.76372871451366,10013.8466946,3.764691436213206,8886.5189417,-108.595,95.19,16.865989970900003,22.35483754606172,20869.2588558,499.7366584653187,20869.2588558,3.7182497685978952,16865.989970900002,-46.6017,58.9576,11.347368497200002,14.579578566656586,14328.600936,212.5621226475539,14328.600936,4.066714801595551,11347.368497200001,-44.1288,40.5504,9.758883582700001,12.500411831962772,12062.221211799999,156.2576156127347,12062.221211799999,4.173526681622975,9758.8835827,-61.02,58.1679,12.575237029810001,16.170866564329856,16312.97588682,261.49274299994744,16312.97588682,4.029203815399264,12575.237029810001,-43.9101,44.382,8.195072281,10.365445839397907,10734.0648602,107.43902563462053,10734.0648602,3.84796232773087,8195.072281,-56.5296,41.7824,10.029125832990001,13.092374986106755,11974.555598140001,171.40657406673714,11974.555598140001,3.992774483098975,10029.125832990001,-108.164,89.5688,15.756645263400001,21.991690105127347,16632.0009666,483.6283943335282,16632.0009666,3.681041156941853,15756.645263400002,-76.5574,64.6141,11.660087752972998,15.983831573085917,13903.497754454,255.47616900365418,13903.497754454,3.6950984330518133,11660.087752972999,-11.224,105.408,29.284392,32.02094097705437,2624.9519999999998,172.103942289344,2624.9519999999998,3.6631603891716664,29284.392,-1010.16,-771.04,875.396848,875.9092381013184,3721.4879999999976,897.3519028968957,3721.4879999999976,3.6514103302353593,875396.848,-616.832,-367.952,476.04351199999996,478.04158958088993,4236.327999999999,1906.336051729856,4236.327999999999,3.931694149221625,476043.512,-91560,79800,17244.36,27315.845555281645,697200,746108814.2256,697200,2.9906257120654676,17244360,-58520,61320,9229.92,15138.782038195806,657020,228852924.08159998,657020,3.1083005033225026,9229920,-14280,18060,2940.56,4570.552964357814,240660,20875793.4,240660,3.748942787738933,2940560
2,10,-77.6009,70.3042,12.773723736100001,16.804948402648307,13336.381722400001,282.4057404809363,13336.381722400001,3.785030155061313,12773.7237361,-68.4516,79.0262,15.468908448000002,20.148429124260694,18552.8338104,405.95897533861364,18552.8338104,4.040354970762664,15468.908448000002,-42.7449,42.4373,9.968975128890001,12.703907286731349,11445.1897762,161.38923955407984,11445.1897762,4.172490159680441,9968.97512889,-70.6106,79.8368,14.468752979200003,19.416802528723736,15494.638366,377.01144106118886,15494.638366,3.938251187438872,14468.752979200002,-59.0732,63.9032,13.6526993152,17.553095699770815,16275.8399438,308.110993368377,16275.8399438,4.118524166709865,13652.6993152,-45.2772,44.075,9.01303007076,11.569709188004756,9108.23875088,133.8577887196092,9108.23875088,3.9722076952734575,9013.03007076,-92.9341,99.9772,14.443042898699998,20.69462645713521,14978.945567800001,428.26678737990966,14978.945567800001,3.5844668065916085,14443.042898699998,-54.3407,46.4489,9.121119963025,12.17952665975647,10187.57696065,148.34052081261913,10187.57696065,3.836039228362392,9121.119963025001,-91.6897,86.9435,17.0495899236,22.364614909532936,21057.885572400002,500.1752594452152,21057.885572400002,3.9279324537100213,17049.5899236,-60.7226,54.1231,11.1366612093,14.188985800496551,14128.193468000001,201.32710228259515,14128.193468000001,3.909708353432175,11136.6612093,-67.517,55.5037,10.4116432135,13.48125305094477,11838.2807514,181.74408193170513,11838.2807514,3.7358750080959213,10411.6432135,-54.4921,55.4061,12.90591031945,16.28284985888282,16295.995789,265.1306765750268,16295.995789,4.175484014804192,12905.910319449998,-37.4309,43.4247,8.1195242964,10.23203786075408,10581.3035204,104.69454815067571,10581.3035204,3.947790129915865,8119.5242964,-45.6424,46.713,10.28503476056,13.1991941902981,12215.35521312,174.21853994147367,12215.35521312,4.101371406301835,10285.03476056,-95.6435,118.397,16.6856657509,23.521158024086613,17386.173271199998,553.2423997809159,17386.173271199998,3.635269162998449,16685.6657509,-76.5375,73.512,12.2404033594,16.86345019167468,14644.363162,284.3752705560861,14644.363162,3.697240744130617,12240.4033594,-10.736,82.96,20.731703999999997,26.49559137969938,2526.864,288.843093191104,2526.864,4.289352682655903,20731.703999999998,-1011.62,-765.672,872.9383,873.464160930359,4118.224,918.3648228859997,4118.224,3.738068712715029,872938.3,-602.68,-320.616,481.27487199999996,483.2416719150616,4348.568000000001,1897.011056647616,4348.568000000001,3.934432320284623,481274.872,-74760,89320,16926.7,26184.95380939214,763840,684752153.75,763840,3.4215285689655714,16926700,-70420,63840,9342.34,16345.936803988936,747040,267161847.7724,747040,3.0668288158506485,9342340,-12320,22120,2847.18,4646.597680023525,269220,20499806.1884,269220,3.5651148943925466,2847180
2,10,-90.3075,80.4378,11.5993657224,15.738968417793432,12612.0701298,247.71512664790572,12612.0701298,3.4307241034168494,11599.3657224,-69.7969,73.4235,14.057451263959999,18.336760235102403,17574.4046522,336.2367369463198,17574.4046522,3.940835047701363,14057.45126396,-34.1676,40.7259,9.0283600306,11.392139357787345,10935.2296256,129.78083368151502,10935.2296256,4.212005860464606,9028.3600306,-69.7245,59.9794,12.713036391540001,16.932136188323692,14655.444479239999,286.6972043086766,14655.444479239999,3.9660211756503734,12713.036391540001,-55.2524,52.5337,12.15691427128,15.653432148342269,15609.26048616,245.02963482824396,15609.26048616,4.135750499389572,12156.91427128,-29.6757,33.1821,7.85288143334,9.799328387875883,8652.915175959999,96.0268062593012,8652.915175959999,4.2445658428059705,7852.8814333400005,-106.831,91.5802,13.281698991689998,19.442141889774813,14512.974094180001,377.9968515479865,14512.974094180001,3.424586016094186,13281.698991689998,-43.3376,37.1497,7.573559627999999,9.836457545303771,9372.403463,96.75573778580502,9372.403463,3.8868668897517034,7573.559627999999,-116.627,115.336,15.87367503,21.262114178751073,20024.790319,452.0774992282677,20024.790319,3.446511963293647,15873.675029999999,-50.719,46.1816,10.503555348699999,13.29298514444015,13531.413152599998,176.70339601855665,13531.413152599998,4.0446070111799735,10503.5553487,-70.5651,61.671,11.3251694856,15.562098193131396,11636.245742,242.178862124366,11636.245742,3.770249591693952,11325.1694856,-47.0095,49.9487,11.7143993244,14.786503720648035,15444.2619394,218.64068407133274,15444.2619394,4.2072135555157235,11714.399324400001,-34.8673,35.0289,7.59580195581,9.63732817122272,10153.983433419999,92.87805511023485,10153.983433419999,4.074885837079436,7595.8019558099995,-39.0369,44.8688,9.501434996559999,12.16350745654054,11658.1674246,147.95060903678328,11658.1674246,4.128769901088023,9501.43499656,-124.269,78.5723,15.1265567301,21.678384604147038,16603.680971,469.9523567672046,16603.680971,3.579728734443745,15126.556730100001,-70.6575,67.0434,11.193924130260001,15.185565260884388,13633.40010098,230.6012487957199,13633.40010098,3.671666168292972,11193.92413026,1.952,112.728,41.04616800000001,43.023965866107694,2404.8639999999996,166.27373136377602,2404.8639999999996,3.7418057227185293,41046.168000000005,-982.344,-787.632,874.9586240000001,875.4736957575551,3498.471999999999,901.5982514186238,3498.471999999999,3.8777599630232826,874958.6240000001,-615.368,-355.264,475.931272,477.83235846754457,3918.1519999999996,1813.1871311180164,3918.1519999999996,3.7669408996996454,475931.272,-79800,94640,17134.6,27213.402962510954,817880,740488212.5423999,817880,3.329018822299648,17134600,-53760,90720,10444.42,18644.133307826352,752080,345690851.8363999,752080,2.716918086530753,10444420,-14560,27720,3558.24,5990.383894209119,300440,35795942.873600006,300440,3.575210852838379,3558240
2,10,-73.1618,75.8906,12.0965561546,16.674658252807326,13953.4722846,278.04409860552346,13953.4722846,3.694990326561776,12096.5561546,-76.7322,69.7965,14.1047453814,18.832223054175998,18400.888979199997,354.6522073128186,18400.888979199997,3.9126275374646675,14104.7453814,-40.805,44.3219,9.1964294482,11.81072228575122,11435.8781696,139.49258137132506,11435.8781696,4.053732877936507,9196.4294482,-87.1783,92.4096,13.0839462764,18.686822653995677,15134.6462252,349.1962589634758,15134.6462252,3.536388762529471,13083.9462764,-64.9847,72.716,12.312023001799998,16.479323724091593,15935.612694,271.5680958765937,15935.612694,3.822753160920051,12312.023001799998,-39.5771,43.8553,8.1293778016,10.499432632557136,8915.175146000001,110.23792588118796,8915.175146000001,3.9300222622303536,8129.377801600001,-100.168,96.579,13.7525812654,20.981040736259754,14515.538814399999,440.203730373977,14515.538814399999,3.4446880996174887,13752.5812654,-62.9904,55.2382,8.5719698075,12.303641745245331,10044.8289984,151.3794436245666,10044.8289984,3.525813481395204,8571.9698075,-101.87,88.3438,16.0332319103,21.757674890002697,21058.7022994,473.39595701569294,21058.7022994,3.7333480534177226,16033.2319103,-53.2511,63.6965,10.8152604131,13.979014267576195,14123.593863,195.41256930916396,14123.593863,3.83996694597161,10815.2604131,-80.4005,53.4173,10.38232361838,14.250496045843434,11908.8909536,203.07636025185948,11908.8909536,3.626725121595207,10382.32361838,-65.6908,58.5079,11.874176254359998,15.443854979507588,16220.87234372,238.51130514771674,16220.87234372,3.8913965640687747,11874.176254359998,-35.0315,34.297,7.49427103825,9.316180984311636,10441.896537199998,86.790996664364,10441.896537199998,4.042668259516247,7494.27103825,-53.5118,54.206,10.09342916888,13.493865994292918,12063.76178236,182.0843903358409,12063.76178236,3.887573553659315,10093.42916888,-86.4254,104.342,14.870504107479999,21.529136935989285,16127.158448799999,463.50351692022645,16127.158448799999,3.628984437123602,14870.50410748,-93.424,79.4491,12.5276353514,18.826007463723936,14419.195979,354.4178848985812,14419.195979,3.498960425339938,12527.6353514,-46.848,58.072,12.572343999999998,16.846513470982654,2780.1359999999995,180.46705660921597,2780.1359999999995,3.853070322706644,12572.343999999997,-1081.9,-778.848,895.2228279999999,895.9563946873755,4680.904000000001,1313.949408882416,4680.904000000001,3.649917369829759,895222.828,-600.728,-216.672,437.25776,440.6712199630015,5478.7760000000035,2996.7754234624003,5478.7760000000035,3.6447696254345976,437257.76,-98700,83300,17140.34,28378.108781241925,840140,803238905.1036001,840140,3.374819087154005,17140340,-40180,86100,9526.58,17395.085915280786,745080,300464591.1484,745080,3.123639131317583,9526580,-9240,20440,2954.14,4622.165250183079,286020,20337877.887599997,286020,3.8191898230087626,2954140
3,10,-71.6976,61.9058,11.58462496985,15.864412624073163,13981.6019104,251.67719812279313,13981.6019104,3.8007576103051584,11584.62496985,-85.0597,66.7681,13.267594638343999,17.698106977180473,18233.729066488,313.2207469095697,18233.729066488,3.7947759766451017,13267.594638343999,-50.3229,45.0534,8.380756944,11.086722385262103,10635.3904912,122.91515888403316,10635.3904912,3.784362090566405,8380.756944,-72.9787,58.6259,11.881059002999999,16.0415226807092,14206.4485986,257.32818385749334,14206.4485986,3.8447494639705697,11881.059002999998,-62.2839,56.6609,11.319177055599999,14.891445007638268,15306.733324599998,221.75277442999203,15306.733324599998,3.8967357773377214,11319.1770556,-39.8895,33.5728,7.966136294970001,10.166567498239559,8777.0733853,103.35908179927611,8777.0733853,4.071752670257187,7966.136294970001,-119.681,88.256,12.8782401728,20.016189983041922,14388.0539462,400.6455881333275,14388.0539462,3.2835243281465214,12878.2401728,-46.8451,40.0824,8.0498286699,10.85035998273181,9815.571238,117.72972226384078,9815.571238,3.874082165767358,8049.8286699,-106.939,84.321,15.67908626632,21.463217751219993,21404.21087556,460.6666156160615,21404.21087556,3.7064595921223673,15679.08626632,-54.393,48.5667,10.3510655078,13.601470903790156,13886.771465400001,184.99812694155378,13886.771465400001,3.9918990016812486,10351.0655078,-89.07,84.721,9.6531212474,14.145641520110688,11625.888208600001,200.09903266765775,11625.888208600001,3.1124360838859104,9653.1212474,-86.3885,72.143,12.359507776200001,16.9805536093922,16060.8280798,288.33449408670816,16060.8280798,3.6070560883037732,12359.5077762,-54.9725,45.0758,7.15116477416,9.737001348975463,9227.313422799998,94.8061650076438,9227.313422799998,3.46634342020384,7151.16477416,-40.102,40.9166,8.3518243545,11.060553090857706,10798.843853,122.33416500245889,10798.843853,4.025974908829346,8351.8243545,-95.0103,86.1066,13.9992815002,20.777923388553674,15754.329852199999,431.7196046913713,15754.329852199999,3.610630561669679,13999.2815002,-83.9135,70.0445,11.3709199117,16.259470728597176,13349.707423400001,264.36921730730774,13349.707423400001,3.536751408239711,11370.919911699999,-168.36,243.024,47.500456,51.52953963171028,4699.928,525.7714728544639,4699.928,2.5184447895905313,47500.456,-1570.87,237.168,917.89481,919.9999579577316,14476.028000000002,4739.596527843324,14476.028000000002,0.9839350235736601,917894.81,-705.16,-52.704,388.203512,389.7560344838499,9029.464000000004,1207.799687441856,9029.464000000004,1.670032594960147,388203.512,-50820,107940,8761.62,14190.845711232294,1618260,191761295.98360002,1618260,2.857515965706507,8761620,-94360,42140,8000.44,14837.788891880084,1371160,216947711.60160005,1371160,2.800325896947178,8000440,-22680,19600,3545.36,5503.417629073774,449680,29756805.926400002,449680,3.588693564138472,3545360
3,10,-63.7913,55.7063,11.48092778559,15.413073998843988,13056.89626122,237.56224466288612,13056.89626122,3.926571724795823,11480.92778559,-83.3966,66.7504,13.4966149374,17.929492381510986,17122.6064904,321.4651237077698,17122.6064904,3.8242460570587786,13496.6149374,-34.9343,39.6588,8.034588849,10.14517860516114,10089.1588032,102.92425673066654,10089.1588032,4.042961559471156,8034.588849,-77.1696,85.4318,11.85665682018,16.095079151886175,13910.67167404,259.05011277630774,13910.67167404,3.532648669700369,11856.65682018,-77.4399,86.1826,11.5403609021,15.294736707058952,15345.070699,233.92769295344013,15345.070699,3.4716346229480335,11540.3609021,-30.4887,52.0905,7.43068311852,9.48037029575613,8668.18250296,89.87600932366749,8668.18250296,3.8066064054378534,7430.68311852,-136.162,135.226,13.37258817676,21.758782850184723,15233.008275920001,473.4436534127792,15233.008275920001,2.949240779738726,13372.58817676,-51.1712,61.3652,8.225028891369998,11.111672475084854,9968.1234763,123.46925706803269,9968.1234763,3.5324823404998162,8225.028891369999,-76.163,80.393,15.397255797499998,20.27222377458757,19799.2704572,410.9611823409362,19799.2704572,3.946894752287651,15397.255797499998,-44.6355,45.0354,10.182710768399998,12.831291508994907,13506.328804200002,164.64187984944158,13506.328804200002,4.106749123186592,10182.710768399998,-63.5597,58.0397,9.634666291000002,13.260146379013557,11381.499988,175.83114302857138,11381.499988,3.6292802055301867,9634.666291000001,-57.5098,57.2628,11.5884320041,14.709398034424781,15198.8985998,216.36552959837817,15198.8985998,3.9537727167587304,11588.4320041,-31.4786,26.0569,6.545940751130001,8.136508996907846,8955.54311514,66.2027165262593,8955.54311514,4.114773723251363,6545.9407511300005,-50.8371,57.4831,8.517840250999999,11.205511725297784,10971.797666800001,125.5631650619732,10971.797666800001,3.634256082857497,8517.840251,-130.038,116.129,14.36465378559,21.58139890694844,15857.48632738,465.75606485344025,15857.48632738,3.2171657566912004,14364.65378559,-87.1259,87.8803,11.517710535800001,16.578481417713792,14031.3292812,274.8460024729738,14031.3292812,3.402116570472719,11517.7105358,-16.104,118.584,54.49739999999999,55.99953202261605,3604.3680000000004,172.254020638144,3604.3680000000004,3.4142373437087423,54497.399999999994,-1199.02,-613.904,917.6942439999999,918.3286952925298,8810.343999999997,1164.867126948464,8810.343999999997,2.2003718611410505,917694.244,-664.656,-180.072,387.565696,388.8233303806756,8751.792000000001,976.4135323555842,8751.792000000001,2.460825010367713,387565.696,-67480,55580,9210.18,15530.995138753988,1098720,238750990.30999988,1098720,2.927832915060133,9210180,-50120,55720,8491.0,14771.535275657707,1124060,216778153.17759997,1124060,3.417291879914113,8491000,-19320,20720,3753.96,5801.860804948702,341460,33461887.0656,341460,3.713336043810276,3753960
3,10,-88.2479,73.0441,12.13033439404,16.702351384427033,14009.75136954,278.9684556687961,14009.75136954,3.5859499439041995,12130.334394040001,-99.484,76.1373,13.762226003880002,18.577610965009384,18475.5313236,345.1276258071649,18475.5313236,3.6131195790863875,13762.226003880001,-89.352,69.6077,9.1778813684,12.877387094573532,11165.7648419,165.827098382295,11165.7648419,3.2034461379303387,9177.8813684,-80.4286,74.8061,12.594690820899999,17.38397575618921,15162.149078400002,302.2024244018008,15162.149078400002,3.6823756708630504,12594.6908209,-108.088,90.1772,13.217876059600002,18.683766910415525,16743.6034276,349.08312226318384,16743.6034276,3.397757096156346,13217.876059600001,-82.5947,49.5523,8.5226317397,11.929363515926424,9469.438677400001,142.30971016103754,9469.438677400001,3.3519406999183445,8522.6317397,-119.094,117.617,15.356795672199999,24.12855103031096,16523.7426996,582.1869477219102,16523.7426996,3.3243484753940713,15356.795672199998,-84.9409,57.5317,9.224870848134,13.104227119149861,10890.195708268,171.72065187889223,10890.195708268,3.354467918410364,9224.870848134,-98.0918,89.8937,15.915550095,21.737641199604738,21237.859071,472.52490302893915,21237.859071,3.744606749633352,15915.550095,-57.9701,77.7247,11.1907920342,14.771410120467875,14486.774184400001,218.19451909471755,14486.774184400001,3.6939228627478817,11190.7920342,-144.966,150.563,11.036387432759998,18.314820546527038,12137.74663008,335.4326468666694,12137.74663008,2.5186430285832873,11036.387432759999,-160.962,124.074,12.80893482581,19.07358105209079,16586.57059842,363.80148682895305,16586.57059842,2.832396998360654,12808.93482581,-92.4312,57.1443,8.012553443689999,11.448215692122899,9669.833239219999,131.06162472556727,9669.833239219999,3.048948695821073,8012.55344369,-133.317,63.5107,10.200221518589998,15.101952558743788,12436.63511918,228.06892127520123,12436.63511918,3.0219883119637148,10200.221518589999,-131.725,105.92,15.496827163699999,23.65591089634335,17161.8233954,559.6021070141842,17161.8233954,3.362196516911421,15496.8271637,-123.378,79.5315,13.341145115,19.545065451715896,15408.1474542,382.00947315662324,15408.1474542,3.3820313728735325,13341.145115,-156.16,294.264,56.474776,58.67363238470923,3932.3039999999996,350.22713825990405,3932.3039999999996,1.8124987691626002,56474.776,-1608.45,-102.48,919.240256,920.5589738569756,10138.704000000002,2426.1760976624646,10138.704000000002,0.9306307007002974,919240.256,-914.512,-41.48,383.991096,385.6687282278198,10254.832,1291.206125582784,10254.832,1.5784791429360325,383991.096,-68180,126000,9311.68,16463.980952369933,1422120,265404930.83999994,1422120,2.3195947627691034,9311680,-73220,39620,7969.78,12699.224747991508,1176140,159899489.72759998,1176140,3.3174847582600937,7969780,-23100,25060,3509.94,5595.733624825256,448840,31192753.9644,448840,3.3784278959418512,3509940
