Ch 1,Ch 2,Ch 3,Ch 4,Ch 5,Ch 6,Ch 7,Ch 8,Ch 9,Ch 10,Ch 11,Ch 12,Ch 13,Ch 14,Ch 15,Ch 16,Ch 17,Ch 18,Ch 19,Ch 20,Ch 21,Ch 22
2.2768122110797506,3.043666344703441,3.5625109639797907,2.017931960610808,3.7179453588207636,0.27336320715659435,3.404683178150041,-7.801382843124946,3.073838013952858,3.8866460290001887,2.927013555013289,2.7937217404390458,3.6657944380996588,3.5115223876226,2.9843742192183322,2.8577333944104817,40.504002,-715.40802,-697.840027,-2380.0,-2800.0,-560.0
-22429.51962069905,4391.807816737666,-14289.976235808352,-14773.300080754872,-36501.016915844106,14310.178203412965,-7823.16155981149,-46465.68019180975,32699.425211572907,-5659.0648521163575,-37344.598029226094,31468.692206611035,45708.783741209896,-37937.87357313079,38321.040537028195,-165.3221238768986,40.504002,-715.40802,-697.840027,-2380.0,-2520.0,-420.0
-17749.9669682993,3477.478670092543,-11287.17795464607,-11701.018676559974,-28906.041926701673,11334.179296981305,-6194.218960553411,-36871.09655221637,25925.651551868654,-4457.19154058731,-29552.14415969408,24927.478574507153,36206.17507646881,-30024.397805026783,30334.9532557191,-124.84236836197213,64.903999,-691.007996,-721.752014,1260.0,-560.0,4060.0
6553.728997653747,-1277.9987862521666,4212.55900052908,4300.2817643869075,10631.1577420895,-4164.26969720649,2281.9297842823316,13402.51036061292,-9469.653736827497,1690.982848791207,10913.177631745151,-9150.88308964516,-13294.35613988333,11082.209086437673,-11178.14563048453,59.96985609742634,64.416,-692.471985,-720.776001,1680.0,-560.0,3920.0
20013.635358454652,-3918.0772437955097,12756.670233448496,13179.395641612919,32564.007998429486,-12766.194889099006,6979.788526515145,41433.3259036928,-29164.01830255396,5055.411867435827,33322.47930146423,-28072.38111522151,-40775.96720062241,33851.15275204635,-34190.71538986715,149.2850156980774,60.024002,-691.496033,-720.776001,1960.0,-560.0,3780.0
9158.652374920055,-1802.4736956486774,5786.0348135963895,6052.9140338574625,14948.161086108166,-5866.351659744969,3197.656651620909,19205.07649373465,-13465.202391385541,2260.567131188136,15247.78353094101,-12910.111718913173,-18748.59606925275,15495.217574813487,-15676.682360450492,50.62723458748106,62.464001,-689.544006,-720.288025,2240.0,-700.0,3500.0
-8636.61487165306,1680.2140630399758,-5559.284319630451,-5664.797508917107,-14004.359574246128,5483.428525338444,-3008.8318952449717,-17622.6216445259,12459.780154198252,-2237.4372533283213,-14381.032619051917,12046.71030130388,17502.139579698476,-14603.558180952024,14721.537712040103,-83.45782655160077,61.487999,-692.471985,-722.728027,2380.0,-980.0,3360.0
-11934.465322454935,2337.4075681688864,-7601.538067653706,-7861.36462146899,-19423.31447838577,7615.3002786442785,-4162.543213500237,-24733.03656047876,17403.52197318791,-3009.0900729481455,-19870.64479642844,16746.70096036985,24324.61931508653,-20186.535695625433,20391.589443879646,-87.22355043131475,60.512001,-689.544006,-717.848022,2240.0,-1540.0,3080.0
-1885.1561657560926,381.92500482840074,-1140.186181387634,-1266.5004481148637,-3121.1952639479227,1231.7498824146276,-660.2530137066207,-4194.201007836153,2889.354140367554,-412.7944479696865,-3137.7528668107366,2721.527902452617,3948.4962834387516,-3193.7407714465567,3259.3900643308903,7.994748563753175,59.535999,-691.984009,-719.312012,2240.0,-1680.0,2660.0
5336.392601024761,-1033.4577163905858,3451.2251148705627,3494.0724984693643,8639.526907102036,-3380.096409895114,1859.5196775606703,10810.227363521122,-7660.282021636814,1399.7899266640027,8885.663254164207,-7421.488058512274,-10783.632874137456,9021.878336351036,-9083.408900217752,58.36039480417276,59.535999,-688.567993,-720.288025,2240.0,-1680.0,2380.0
