-31870.681866,-22570.568034,-33581.842015,32238.971560,-30650.477785,-4794.650351,-17876.522884,-29002.081335,-13589.972388,-29140.550392,-13079.369137,-28183.627508,50395.226526,-8411.453177,-12663.783153,-11286.491011,-10.736000,-916.463989,-380.152008,7980.000000,-140.000000,-1260.000000
74618.862524,-183236.672966,55789.998864,64333.394388,166973.476645,29227.029291,-54312.526204,-179077.169785,-5973.213133,121530.949656,81921.155086,-166795.355594,77603.848589,-1514.330687,-57173.013052,-170288.106237,-14.640000,-913.536011,-383.567993,7840.000000,140.000000,-2520.000000
-32227.281598,-23205.089355,-33488.478778,31463.410731,-31071.986982,-5043.268805,-18472.465095,-29226.314035,-14124.492004,-29309.551932,-13210.819746,-28118.829801,50238.518445,-8113.772644,-13085.493515,-11361.324651,-11.224000,-951.112000,-301.096008,3080.000000,-1120.000000,2660.000000
-32222.677138,-23200.976634,-33486.377714,31464.863594,-31069.863566,-5043.648785,-18470.878121,-29226.515201,-14115.998342,-29305.483914,-13207.601095,-28114.001824,50240.038364,-8115.270211,-13082.006643,-11357.927186,-7.320000,-945.255981,-298.656006,3360.000000,-1400.000000,2380.000000
-32191.451751,-23167.113741,-33458.594496,31487.528263,-31035.553638,-5008.914174,-18439.764492,-29192.540549,-14082.895408,-29280.338202,-13182.544790,-28085.883330,50269.140335,-8105.837775,-13065.756925,-11330.412189,-5.368000,-946.231995,-297.679993,2520.000000,-1680.000000,1960.000000
-32190.535330,-23168.566605,-33457.588668,31484.846054,-31036.470060,-5006.723703,-18439.719789,-29186.326764,-14083.990644,-29283.087466,-13182.589493,-28090.018402,50268.983873,-8104.809595,-13066.650995,-11331.976811,-8.296000,-951.600037,-296.216003,1960.000000,-2100.000000,1960.000000
-32224.197057,-23207.749213,-33487.964688,31458.985085,-31074.155101,-5047.537988,-18471.168693,-29222.089556,-14120.871022,-29315.765717,-13212.429072,-28125.960007,50234.271614,-8117.728903,-13081.514905,-11361.190541,-6.832000,-953.552002,-294.752014,980.000000,-2380.000000,1960.000000
-32231.304912,-23216.399338,-33498.268842,31452.681893,-31086.359154,-5061.329014,-18479.014156,-29235.299436,-14127.688304,-29323.611179,-13220.498052,-28131.883220,50222.983983,-8128.077761,-13087.371062,-11371.271178,-1.952000,-959.408020,-296.216003,0.000000,-2380.000000,1960.000000
-32205.354536,-23188.794933,-33477.884052,31470.920917,-31057.234831,-5026.370886,-18452.929670,-29207.560922,-14101.961446,-29303.852237,-13197.743976,-28106.022251,50249.247283,-8124.099150,-13080.620835,-11352.003974,-0.976000,-962.335999,-297.679993,-140.000000,-3080.000000,2100.000000
-32196.078562,-23180.413029,-33472.944316,31476.598260,-31045.768386,-5014.435055,-18445.598298,-29197.167360,-14095.255923,-29299.426591,-13194.927656,-28100.210798,50258.635015,-8120.746389,-13080.844352,-11348.830026,-1.464000,-960.872009,-299.631989,280.000000,-3500.000000,2520.000000
-32222.855952,-23207.525695,-33499.051154,31460.482652,-31074.982116,-5051.740116,-18471.414563,-29227.945713,-14122.256830,-29325.846353,-13223.448482,-28126.921132,50229.465989,-8127.273098,-13088.153373,-11373.416945,-1.464000,-959.895996,-301.584015,560.000000,-4200.000000,3080.000000
-32235.261170,-23214.991178,-33505.868436,31457.152242,-31086.202691,-5067.676910,-18477.784810,-29240.932076,-14131.264583,-29334.697644,-13235.183148,-28134.476022,50217.574861,-8129.776493,-13084.241818,-11379.943655,-3.904000,-957.455994,-302.559998,980.000000,-4620.000000,3500.000000
-32203.544045,-23184.168122,-33476.319429,31476.106522,-31054.530269,-5032.987002,-18449.934536,-29210.734869,-14097.111117,-29307.294405,-13208.249296,-28105.239940,50248.755544,-8123.048618,-13074.697623,-11353.032154,-4.392000,-958.432007,-298.656006,980.000000,-4900.000000,3920.000000
-32185.193263,-23169.818302,-33462.818976,31485.404847,-31039.465194,-5012.132825,-18438.445740,-29191.691183,-14079.676757,-29294.173931,-13192.088985,-28092.834722,50265.385242,-8117.974772,-13075.032899,-11344.203215,-2.440000,-957.455994,-295.727997,1260.000000,-4480.000000,4200.000000
-32212.350632,-23198.383832,-33485.304831,31466.025885,-31070.601174,-5042.553549,-18466.944214,-29218.915608,-14109.583391,-29319.967844,-13214.194860,-28118.382766,50238.764315,-8124.367371,-13085.493515,-11368.298396,-8.784000,-953.064026,-298.167999,980.000000,-3640.000000,4340.000000
