-2475.053367,2554.089135,-7759.497495,10993.102013,10206.789995,-7009.931744,4732.691316,-11741.684287,2293.311333,-2642.132657,-5763.442011,-4074.790069,-2489.783167,8636.579947,-14591.308187,2863.392575,117.120003,-663.192017,-740.783997,12880.000000,-6580.000000,-3080.000000
-2468.101974,2556.659586,-7752.970785,10994.554877,10210.075701,-7003.270924,4731.797246,-11733.436493,2323.620298,-2632.521407,-5749.181598,-4070.207962,-2481.468318,8642.279642,-14557.534702,2859.033985,119.559998,-663.192017,-740.783997,13580.000000,-7000.000000,-3080.000000
-2726.242271,2400.018561,-7735.067038,10970.280882,10040.291851,-7104.569030,4601.397169,-11783.459697,2185.240648,-2807.870842,-5753.875465,-4109.189404,-2539.091115,8611.456586,-14653.490740,2607.487453,67.344002,-711.015991,-710.528015,840.000000,2100.000000,2940.000000
-2717.078056,2411.775578,-7734.754114,10970.616158,10042.214101,-7103.317333,4606.158090,-11786.812459,2171.539029,-2796.762025,-5746.611148,-4103.914392,-2531.379763,8603.946400,-14655.167121,2601.430130,69.784004,-711.504028,-708.088013,980.000000,1680.000000,1820.000000
-2716.027524,2425.946584,-7747.762829,10972.694871,10039.755409,-7118.181243,4616.529300,-11813.500442,2110.228194,-2796.136176,-5762.033851,-4104.316724,-2536.408906,8578.063080,-14713.393416,2592.020046,68.807999,-711.504028,-708.575989,1680.000000,1120.000000,1120.000000
-2725.884643,2416.849424,-7755.787105,10970.638510,10035.150949,-7124.976173,4613.981201,-11820.004799,2089.932810,-2805.970944,-5771.779212,-4111.759855,-2544.455534,8573.190400,-14737.399189,2592.198860,68.807999,-713.455994,-711.015991,2520.000000,700.000000,280.000000
-2730.757324,2418.928137,-7764.124306,10965.363498,10031.194691,-7132.687525,4617.311611,-11832.231204,2076.320598,-2811.491825,-5788.028930,-4115.827872,-2551.943368,8559.131153,-14768.132838,2588.287304,67.832001,-711.504028,-707.112000,3220.000000,280.000000,-280.000000
-2735.227672,2407.819320,-7767.410012,10962.256606,10025.182071,-7137.426095,4608.415617,-11834.332268,2093.419682,-2820.723095,-5795.941448,-4123.472169,-2563.745089,8562.081583,-14777.475867,2591.014217,69.295998,-711.504028,-709.064026,3640.000000,-280.000000,-980.000000
-2730.287937,2396.866965,-7753.283710,10966.637548,10029.987696,-7119.723513,4598.022055,-11803.822136,2168.096860,-2819.426694,-5778.954122,-4120.365276,-2559.185333,8590.356540,-14707.805480,2605.788720,67.832001,-711.504028,-708.575989,3920.000000,-700.000000,-1820.000000
-2726.108161,2401.784349,-7745.281785,10970.862028,10036.872034,-7108.771158,4602.201832,-11791.103994,2194.069587,-2811.000086,-5768.158229,-4111.983372,-2549.752897,8599.610162,-14668.555816,2610.974325,67.344002,-714.432007,-706.624023,4620.000000,-1120.000000,-2100.000000
-2730.377344,2398.342180,-7744.968861,10965.184684,10033.675734,-7108.994676,4600.324285,-11793.093299,2181.440852,-2810.418941,-5761.966796,-4113.458587,-2546.847170,8598.559630,-14665.471276,2604.849947,67.832001,-715.408020,-707.600037,4900.000000,-1540.000000,-2380.000000
-2734.020678,2395.414102,-7743.448942,10963.485952,10033.139292,-7104.367865,4599.832547,-11787.170087,2171.114346,-2807.692028,-5751.014441,-4112.162186,-2541.370993,8603.365255,-14646.405237,2604.626430,67.344002,-717.848022,-703.208008,5040.000000,-1820.000000,-2800.000000
-2731.718449,2413.474311,-7752.143771,10966.972824,10035.195653,-7115.856661,4611.924840,-11810.237087,2113.044514,-2801.590002,-5760.536285,-4106.954230,-2542.242711,8579.717109,-14694.528543,2592.422377,69.784004,-716.384033,-702.231995,5460.000000,-1960.000000,-3080.000000
-2733.595995,2412.870814,-7759.653957,10963.597711,10029.630068,-7126.719609,4608.840300,-11825.413922,2080.634484,-2807.423807,-5771.488639,-4110.754026,-2550.244635,8568.116554,-14739.701419,2586.476813,68.807999,-715.408020,-702.720032,6160.000000,-1680.000000,-3080.000000
