Ch 1,Ch 2,Ch 3,Ch 4,Ch 5,Ch 6,Ch 7,Ch 8,Ch 9,Ch 10,Ch 11,Ch 12,Ch 13,Ch 14,Ch 15,Ch 16,Ch 17,Ch 18,Ch 19,Ch 20,Ch 21,Ch 22
-0.5418708084009988,-0.4914359130269022,-1.0002380626049814,0.2862562141902541,-0.7118593771868653,-0.2697688740105886,-0.2715038999106719,-0.2918463051341344,-0.4737053711743859,-1.0117418435672378,0.330574400008457,-0.8605552663160829,-0.928248958951784,-0.2348086219825376,-0.2696712849824454,-0.0616704698754251,34.16,-760.304016,-644.160034,5040.0,-280.0,1120.0
-32137.57507146759,-32069.1110407132,25253.65943075732,14943.939608312754,-11867.346480970617,29093.86309678228,-42030.98998997789,12772.006081478085,31052.704035553063,-46521.86716719461,22965.753376293957,45324.060785499,-8220.986109795396,-1805.9562930632587,-22580.58657147708,-4372.218102910467,34.647999,-760.304016,-644.64801,5180.0,-140.0,1260.0
-25399.754797885053,-25348.18327188494,20050.58343489712,11868.979086931224,-9349.584624432338,23078.594131325302,-33235.062581480655,10157.71524994506,24637.061900380497,-36779.37774741533,18216.460330980164,35926.9857243722,-6458.05890365237,-1389.4342986352367,-17838.70310645981,-3422.004671070431,36.112,-756.400024,-647.575989,4620.0,-980.0,-420.0
9444.455018025765,9420.679336225929,-7266.153393866286,-4292.661113719017,3538.3688957379927,-8406.601099325511,12325.179294252484,-3645.5131507219535,-8964.83952936297,13653.333938727985,-6637.413756419979,-13141.022224861614,2483.129109264443,595.4270917646139,6649.59873027591,1342.2759183593353,35.624001,-752.007996,-649.528015,4340.0,-1400.0,-980.0
28687.74563732076,28627.455992408723,-22511.449413229,-13320.36050605768,10604.7749698834,-25942.398085814893,37514.97624017058,-11379.450502808508,-27687.488623911613,41526.03092075596,-20478.56696924038,-40423.179932801206,7353.2871819443535,1625.567097095916,20160.50732501049,3914.766536963784,34.16,-755.424011,-651.968018,4200.0,-1680.0,-1540.0
13059.530636933532,13038.104811630028,-10452.338976761845,-6195.370722956899,4761.50023528638,-11999.382800012352,17113.942631528476,-5322.887715215689,-12816.60199738586,18929.74466075682,-9470.60085107372,-18637.42805137746,3260.1344647107653,654.9749078655875,9160.36569737035,1706.486543313458,36.600002,-754.447998,-652.944031,4200.0,-1680.0,-1680.0
-12453.488978220485,-12422.439578277788,9552.940063862708,5641.536118328047,-4675.651644665883,11058.655614255238,-16248.109267449016,4786.884493903447,11791.883760686278,-18000.58461324674,8731.296459098367,17295.626000729768,-3286.9420973936944,-797.3648014046319,-8771.4463248897,-1780.98455442136,37.576,-756.400024,-650.504028,4480.0,-1820.0,-1820.0
-17105.611012874608,-17073.32488791261,13431.35623492783,7949.209210797511,-6322.91410094275,15477.718905422107,-22373.22645900019,6791.649085862614,16519.258003646763,-24765.678292713303,12218.20881535449,24113.98463461904,-4383.6541102907295,-966.7254006230772,-12022.75949690088,-2331.8260023042326,34.16,-753.960022,-652.455994,4340.0,-1540.0,-2100.0
-2626.657892608711,-2629.726428599709,2293.2126826609915,1370.564358999634,-897.0110023361784,2591.58365528503,-3477.0053143338296,1204.6814804473154,2776.8352819428464,-3833.9723058156455,2044.3720360244213,3969.094634128476,-575.9462711721271,-52.92392831735248,-1827.588726445858,-272.8098645449055,34.16,-758.35199,-650.992004,4480.0,-1540.0,-2100.0
7716.941519183401,7698.070204239333,-5851.582069821052,-3451.809329644465,2921.1280028195088,-6789.909337870588,10058.446477754274,-2918.4669701297594,-7237.152872538063,11147.93089667339,-5361.592862340008,-10639.998397182932,2067.390895751093,522.9573987973417,5442.624705760192,1129.3806306063168,36.600002,-756.888,-650.015991,4900.0,-1120.0,-1960.0
4328.387633486868,4326.165756652021,-3416.841577970488,-2025.162443187855,1597.7527481518453,-3935.258239180216,5668.946303428052,-1732.1653253886852,-4200.627226873794,6275.436966955112,-3106.926505609168,-6124.690279648124,1106.0505061140302,238.87097921963823,3044.652284923593,584.5653895541901,38.063999,-757.864014,-650.504028,5180.0,-1260.0,-1960.0
-1275.03282027589,-1264.5062582720443,822.4683263704354,474.5780549400213,-527.5611310438647,986.1823255422224,-1634.1650324458046,379.8123117475217,1045.017634673471,-1819.1084126354983,779.5631306775311,1590.7197468087704,-399.88870783247614,-144.91106984492154,-908.75463715106,-239.208314066347,38.063999,-754.447998,-652.455994,5740.0,-1400.0,-1960.0
383.4371278137451,382.2155407807245,-434.7822617386282,-264.6310664991885,94.99458974259711,-470.1449472542395,520.974703149069,-246.10542506404036,-507.6277265152715,567.5349571195494,-369.5761479265576,-692.5480668182319,38.0635695485046,-34.941069017200256,255.3831535662285,1.878716608773435,38.552002,-755.911987,-650.504028,6160.0,-840.0,-1820.0
3311.3912941297003,3297.357703762033,-2596.4436084782915,-1533.505569009655,1220.1175969941326,-2990.008840785204,4324.010846438941,-1310.6340556815635,-3192.088435878973,4784.193112144401,-2359.691781866582,-4660.821242059399,843.2371541045486,185.6312799764812,2321.778970896649,450.76780066553965,36.600002,-753.960022,-648.064026,6580.0,-560.0,-1680.0
-316.31953217655814,-320.50159584389064,321.34218687567363,197.2687518707668,-94.29006671250418,355.6991584868256,-428.2868302803666,178.73964228099797,381.3078138605211,-471.52394587989625,279.9192621503059,530.4941241010974,-53.24919261203569,10.334840334753268,-219.1395686325993,-17.397501353388645,36.600002,-756.400024,-646.112,7000.0,-140.0,-1260.0
-5896.748589919416,-5882.685061102335,4690.756675869429,2779.612172630377,-2156.2088664910457,5390.694806415768,-7718.6280135140305,2384.0777349705354,5755.995110977142,-8539.689164092759,4253.916626923659,8379.730485473196,-1481.5643802754455,-307.01466112429506,-4136.529470806374,-780.7606403018183,39.040001,-759.328003,-648.552002,7280.0,140.0,-1260.0
-4334.636207597805,-4321.232830192839,3443.8750228154927,2037.628695142962,-1585.254299914506,3956.877234941934,-5670.987490027394,1747.4033260836632,4226.938331225172,-6272.067092868108,3122.9502323456013,6154.011834829403,-1087.1342349769786,-224.9126963300463,-3037.612763939848,-573.889822309334,39.040001,-756.888,-645.624023,7280.0,700.0,-840.0
2886.30775816626,2882.2596971453404,-2240.529063180148,-1327.468979305399,1075.579209705171,-2589.143578691996,3771.6791751462574,-1130.1446785392309,-2760.0991517366674,4179.118993428336,-2042.9398090088944,-4039.101771320352,753.5677251912153,176.3699141984782,2034.0027162662636,404.8892045619944,39.040001,-755.424011,-646.112,7280.0,700.0,-700.0
6038.238692358073,6025.174991321099,-4761.690508343418,-2819.740987249761,2223.2132662278877,-5481.801173735527,7898.337289924794,-2412.121594985525,-5851.853672461,8741.489549791806,-4325.846068723484,-8533.048489344437,1536.364214805194,332.3883140116436,4241.050957179934,815.7622901131181,39.528,-756.400024,-642.695984,7420.0,1540.0,-140.0
1838.3754109591664,1833.8493267561396,-1522.302846897743,-903.551524102974,652.3713517879861,-1734.7503007485082,2415.3212548471506,-783.4399616634848,-1857.366812576959,2666.116533859642,-1369.006031885423,-2680.138467610416,433.28955417773983,68.45668662573401,1281.616217307939,219.71577625031173,38.552002,-757.376038,-646.600037,7140.0,1820.0,140.0
-2893.7842938452723,-2888.625050292273,2197.790249129378,1298.65254139638,-1094.3109488088658,2550.456405413689,-3772.935516451107,1098.6345535016264,2717.0036336629128,-4183.497361698804,2012.1601727469067,3993.4028375919193,-775.9939863637481,-197.19133793521,-2043.7536424421023,-424.4583744902988,39.040001,-755.424011,-643.184021,7140.0,2240.0,280.0
-2501.998877523205,-2498.7894598405,1971.3806671994312,1167.965028074311,-923.1394346290192,2270.08362289836,-3273.6573637317933,998.468989018176,2423.646992776105,-3623.5971373503935,1790.5249973135476,3533.0623350906803,-638.604528887398,-139.3750344546553,-1759.178021265392,-339.7622717949955,38.552002,-757.864014,-645.135986,6860.0,2520.0,700.0
171.7578052106819,169.72566985490454,-54.15888563537088,-27.904243308002886,89.47083762089486,-81.32021407109393,211.01414536420305,-12.609545182606206,-81.58089067334757,240.2985043966488,-64.32271373709668,-150.50127480883708,79.90240689145469,44.7732416379788,129.40017378907046,54.45079039928152,40.504002,-759.815979,-643.671997,6720.0,2660.0,980.0
313.7249997285669,314.33554939068057,-174.95718483853528,-100.441399903509,140.55913152440803,-218.407103582128,399.4827829752899,-75.4965786828418,-229.00931672756107,448.6501547114761,-170.9933274902818,-359.8989477530592,113.64139286978396,50.14893885259831,230.41985889599687,71.89306868553811,40.015999,-755.424011,-647.088013,6300.0,2800.0,1260.0
-1021.1158776358412,-1015.352663742166,805.2426840672432,475.6945452501465,-373.87225369030057,926.6588990544448,-1333.7257037623683,407.45077539321227,989.2780439512928,-1475.1529727806162,732.9556964463724,1444.4223235983004,-257.2055394048791,-54.20402661305763,-714.2764210813591,-135.98474646913854,38.063999,-755.424011,-642.208008,6160.0,2660.0,1680.0
-69.06181044129146,-66.81352982802909,8.880359440187076,1.6330015863897018,-39.474192018664425,20.26265657287257,-81.41704109609947,-4.5461259864656265,19.653882249800173,-93.30333974673152,15.902075668716078,45.860438370656965,-36.248985968015845,-23.014501252642848,-52.659731845994585,-26.757907760335616,39.040001,-755.911987,-642.695984,5740.0,2660.0,1820.0
