Ch 1,Ch 2,Ch 3,Ch 4,Ch 5,Ch 6,Ch 7,Ch 8,Ch 9,Ch 10,Ch 11,Ch 12,Ch 13,Ch 14,Ch 15,Ch 16
-0.0831816587103185,-0.2630273431895719,-0.8897165052979269,1.1533172153782727,-0.3817826170828775,0.020699789562287633,-0.5525134074998819,14.990545693225412,-0.8671379305595737,-1.1495923628649116,0.158007831026253,-0.6663255673048742,-1.067866752137919,-0.1588322669910956,-0.23395194038581102,-0.1932662236316795
19.31482848351807,272.4963057220101,428.57657327885255,281.18912546096414,128.8230109953251,131.32131703506258,123.76325570822084,999.1298480228701,62.647897429818784,221.95667613058237,99.5722792313609,17.914388958078685,535.7268391212108,216.97305173734614,270.27717284130756,254.54248534335676
37.026404250625866,253.46955606391396,386.965362678579,250.46581721234466,138.0409912245381,125.715815403802,136.5683709557567,791.804485642743,90.93002014333605,221.3620825302527,109.11546190848308,48.19547990057608,477.0229768350912,208.65432739165806,252.60886224044745,239.913405221919
32.30670911421888,-15.504192419206582,-45.12627086864821,-34.68130187523691,24.473131247893566,-1.3296522285858996,30.224389472220466,-289.38215264534324,53.32965999149405,13.026177021009469,23.480919818319745,54.01911503901502,-67.99881291020853,-0.2345971281125194,-13.220309316239435,-8.999252326553869
-7.5563273221980305,-230.8822344380315,-368.4427203836248,-243.47437973694906,-100.70476919906054,-110.0749037265315,-95.21504600238924,-910.6133915813873,-37.88009936449229,-181.09734790998712,-76.6239178520832,-0.43910584181534634,-463.3987819867122,-180.50582859269537,-228.4087718741591,-214.40614413841897
-52.305019489612405,-190.7738981464433,-275.40700551488715,-176.5352685151494,-126.79946584817158,-99.55893796259231,-129.7993773992928,-443.9251077159176,-109.21727950989802,-184.340124259002,-103.76229553032768,-75.87261600519678,-330.72964387761994,-166.00778057471615,-191.83792515146033,-184.92613021220205
-51.42963823872785,8.931058514528452,46.81054855835956,37.09965066870603,-44.99014377830554,-4.836040393271103,-53.40374212739182,380.86537034837124,-86.09649615680058,-31.99535440765746,-42.62518896876008,-84.97438604865857,76.05203387072477,-12.243102592307487,5.187855594292938,-0.3485094750763685
2.2756403790465707,142.53517153113557,228.59218537939407,152.3705551694733,59.73498583528237,68.53025599033995,56.47588260457881,584.9759967460487,18.89364909175707,109.51904300245229,45.13364275597518,-4.195168531731052,287.7994972210779,110.28686002744244,140.75469469172978,132.32884879998403
55.11954912085257,118.93180435800794,156.92465775464137,99.4300329946111,99.75447820970963,66.31070351700801,105.52522763596498,141.123585855153,105.55006226107946,131.10689962241088,84.87491520226689,83.88081013742362,180.3762979776988,112.25009161182862,121.55120500916908,119.6383200123857
52.4593397448902,22.053940216182358,2.4406667248038634,-3.874444647236865,58.08202154385952,18.418281137565575,65.40657970993733,-250.69106369952155,91.06392741845994,56.053244868377284,53.42841362941826,85.40733782662134,-12.99978989909853,37.34505140550454,26.114016728511757,29.36342388765971
1.527220299553281,-45.29471173557791,-73.52166755339738,-50.70780915774019,-16.442399215417485,-22.83113418364746,-15.944311659703466,-210.05012524796106,-1.5887833051283304,-32.484752657749596,-12.310520177031332,5.804028468720679,-92.6231777302334,-33.999145073052546,-44.48320753756677,-42.28756052048018
-41.96778411750834,-64.74740270453886,-77.29550575991692,-49.05686718988954,-64.57323478184638,-37.510534148933104,-69.93686297895695,-12.738134946786506,-77.12259747007812,-79.71215931239401,-57.38709698838213,-65.35802703798176,-85.14625666994132,-66.74744018966292,-67.98807765880265,-68.0736665363218
-40.47965000492018,-57.830177305831306,-67.73305725103592,-41.09437780937637,-60.841075886501535,-31.719649471981903,-64.84494404173518,16.533687503872716,-74.62515547370484,-74.09788718928782,-54.134703973169664,-64.45419818362953,-74.77068225540174,-61.327472293704744,-61.396672675646634,-60.715211683138826
-8.268196836926032,-24.536312231578787,-35.13936472226906,-20.70469251444059,-18.625008987047774,-11.449497863569293,-17.817283830343403,-35.95258429033627,-17.43856224581126,-25.544265727565605,-14.686801465836801,-13.212714908177658,-42.323035538836976,-21.796634007336902,-24.72051147542431,-23.026557830099218
18.828719069442748,33.24868565810821,40.98851276771867,27.26530647924291,29.28206018191355,17.002951058166385,31.83375227626854,37.035010937368554,34.532908752144316,38.50520188174509,27.7807034223856,29.68206775329039,48.183462827510766,35.057541071753846,36.21245614171572,35.65806670437008
24.964484398861767,73.85187332032034,103.37296611020051,66.60355662708362,52.51250190337861,35.913651789918006,53.340388221082236,155.61154853067313,50.051225046970416,74.49062933329095,45.40456592224524,38.5175078189381,125.52453341866976,68.20675516905281,76.64471814428823,73.15583991720702
17.034062436311785,52.952214659870315,75.27228119991793,47.52168217704586,38.73153634363999,27.653009620863184,38.44383085949357,100.76677823071836,35.22447226971652,53.2693500895329,30.94810457878834,25.666515938887816,89.44888665126032,46.19076756485524,53.00920870029099,50.58698710284337
3.3538704828766432,-13.262387799027588,-22.982645327849344,-16.52748731778991,-0.050366403442453515,-2.522349710256836,0.5034616743402125,-95.62394009122922,5.08337347156292,-7.024187624981259,-2.0431135705228987,5.101946656637404,-33.337675240907274,-11.929229315869183,-15.450398753936588,-13.659119708163635
-12.587033157612069,-60.180603269850174,-89.0121282791232,-58.753416083676555,-35.396777371897535,-28.130861312073375,-34.61736849073824,-180.27993009019988,-27.57559505039993,-54.62360129842107,-30.109031798443503,-18.793294757854365,-110.88429214999078,-52.62433142404487,-62.207877908450115,-58.44407146068351
-22.694366268568402,-49.89623243999825,-66.263294130268,-42.765228842523584,-42.77645292836703,-28.778390267879377,-43.706827591966835,-57.47485061031402,-44.326093608595286,-54.593165229600736,-35.1514168385026,-34.56366966943241,-75.52859912212367,-45.44282323805829,-50.098070924548935,-48.774624203866935
-16.244924173634068,-6.211785897947238,0.04862802600876976,1.370441358732117,-19.593801008140566,-8.620244699248163,-21.839487190778335,90.91352797255412,-28.875894945028335,-17.06912740763575,-15.799357505115328,-25.178123081374892,7.862145891097523,-8.345778858238841,-4.955316463740471,-6.86104913892227
4.431017205791665,27.143029635864146,40.59217318864955,28.131108908721753,14.485983247466475,13.148656033037785,13.518170352710536,94.0911860816794,10.19944717688349,23.15296503172693,12.5463608503656,6.586719824958594,50.91047751718229,23.24921156261251,28.394140102126755,26.2347778790539
21.008905371925444,34.71003578821627,42.22872661894113,28.618027503833734,34.45496717940958,22.094390001372204,35.9630488806861,11.580340542638142,39.64754046424217,41.21877162093057,29.434986566335056,32.30065467114277,45.71410336372195,33.2091427278956,35.072569409807485,34.79376744832256
18.435463759098287,25.25671168757902,29.07148795835972,18.382994956504472,28.583913320132787,16.080294680877294,30.823265230099025,-17.191099427111,34.41626145410837,32.927863765108334,24.23161749875005,28.27948653883948,30.161368946726792,25.03674074920744,24.971226393519903,25.72003206648003
1.5683090091791532,5.343147133027256,8.403854020543344,3.134452778449027,4.358445560357495,1.1168611297726418,5.070832521600158,5.22229031946215,3.516561228798776,6.339691022658092,2.869953476356519,2.2398026900676147,10.626602281995746,4.886475902826354,4.9435090501677434,5.303408978970425
-12.502507273869417,-20.500949116744156,-24.239679485436334,-18.14617124440569,-19.740492412996616,-13.238746641687635,-20.751008424920155,-12.235074413250675,-23.301009764853017,-23.560125618160523,-18.020340690392047,-19.124886568407796,-26.61503741529176,-19.643641526068375,-20.97848615999838,-20.812515881753495
-14.028580532506451,-35.78235213883223,-48.87952040769753,-31.841271060033694,-27.926884592875997,-17.66258646237515,-29.278739793820197,-62.18826759651428,-27.78528872106162,-37.52993739241908,-24.082337302899152,-21.22106589550451,-58.9301548831085,-32.83575487921681,-36.46179097946592,-35.85749022171834
-6.721677115019263,-23.175703726738753,-34.27632295879551,-19.728634119157373,-16.71767093191247,-9.352819419689245,-17.42578701940782,-49.02352421255195,-14.505598254249342,-24.15583301186551,-13.011193330750196,-10.338428458108893,-42.6477835177013,-21.202605155702514,-23.599895380674177,-23.146394649480943
1.8837387524616918,9.47329533542649,13.06414209095719,11.176131192340733,4.3750318359463725,4.491880378113665,4.3409882967960565,37.5703677917896,3.384167864119707,6.799489183623899,5.463749378016416,2.3704032263240133,17.141591493969226,7.728254853220614,10.05937268019658,9.474866005033544
8.113721951435451,31.89162905155634,46.63518953102642,30.5498643397129,20.33225197593356,12.876177500803342,20.82477843520701,88.54508366225123,17.13061380715092,30.208115333604564,17.927013651310578,12.227966650190664,59.63465150158678,28.6360550102438,33.364789139644785,32.2646998805249
10.107377748707547,25.182243167064815,35.548708861245466,21.05286834378167,21.0263237290274,11.195623738127997,21.962939811223688,37.486223967130044,21.189583549364258,28.711293456702794,16.83171943877447,16.246902762531153,43.44647311924901,24.571216647324125,26.20710485741308,25.92247185827291
5.733847147380815,1.1396807027139202,-1.0553148489352093,-2.727661504674316,7.55501227953522,3.408745959570016,8.426935909941236,-43.69712067640826,11.546457000929534,7.318152274386583,4.638707003548563,9.790294497847528,-5.115585597477484,3.1399495083333893,0.509146158416733,1.2127111374667963
-3.4100260013598302,-16.55327735569429,-25.242004734193582,-16.84832036844225,-9.554520450032806,-4.468149541414604,-9.556420435709159,-57.17432464760237,-7.538476084189359,-15.220509019340858,-9.177327450176875,-5.399601731141533,-34.51034507602717,-15.668631352615096,-18.41798543859642,-17.84045011912132
-10.078533191167619,-18.806335942458375,-25.13070178028698,-15.519321135687788,-18.413112340803675,-9.207792762953883,-19.44905596880282,-12.12937239901967,-21.312474975531224,-24.300674542879023,-15.18884423230531,-16.998713885779807,-30.299307295201444,-20.28516503224721,-20.1465373196906,-20.289582203377446
-8.135705545156329,-11.628092482647354,-13.77325840425141,-7.82400543655291,-13.969299661531693,-9.147352903145272,-15.150682534541618,16.00696772829624,-17.370453318052846,-17.251707549483378,-10.245827407658867,-13.818188272866267,-13.240990153697153,-12.347124200598799,-11.171881299216615,-11.354283259721985
0.07163438396623391,-0.8186421333596798,-0.441752678227206,0.7626047042277875,-0.704813919499664,-3.279619580852057,-0.9558756995746225,7.393844286180949,0.18538266885158217,-0.25489053194225203,0.9768755200785852,0.599947248510824,2.5244874421450136,1.4174222137292058,0.9702078783404833,1.3233957946617028
6.447876968500998,11.318168204387918,14.859712359403089,10.25696033655003,11.475530014688005,5.756370815902707,12.3201579401255,5.004075584478793,14.796522886212125,16.073147864502985,9.980454797776478,11.93925185526481,18.770287958290204,13.810230712401918,12.818989698722557,13.07767763739464
6.444857862124896,18.29991446210581,24.995545158342715,15.646510348179612,14.63854525697475,11.055136293401738,15.747092442884298,22.674097531047536,15.349014833514547,20.921776520815875,10.978201195616602,11.491573407385326,29.262463150952144,17.14979125803758,18.275709770662644,17.63470372546379
2.5357622979185144,11.920845317531343,16.7640132200421,9.095956790618619,7.920993550686246,7.614299628479119,8.331068699920065,21.43703555792861,5.475401059439038,10.51989828766603,4.72963053701184,3.4068358210829666,18.125480898805137,7.858966552083977,10.47487355688266,9.4468343051299
-1.0545809127802714,-5.035247561144106,-7.482488232677977,-6.332218076575603,-3.029998298626851,-1.673244332898026,-3.5619202458574537,-14.667765955055945,-4.63033692366648,-6.972918145707752,-3.2922104312404588,-3.7868668879972422,-11.865247086516382,-7.307491543104482,-6.666565868790786,-6.7310421210433615
-3.2248895598333296,-17.59283644149626,-25.483984472961087,-16.103501352419887,-10.864281580238343,-8.738084445584859,-11.742264133085078,-41.51180105550844,-9.589133454688486,-17.52575599423638,-7.9377448866848495,-6.772157598048653,-32.316720555325745,-15.476037194380275,-18.04231834560568,-16.811034743910255
-4.405092230020558,-14.669351240769565,-20.31507601120473,-11.19654067013114,-11.235022879602969,-8.548775117594836,-11.639469938531029,-20.7940687391046,-9.502976965669864,-14.087878562186242,-7.4849630602316966,-6.567913252747798,-22.520648597551396,-10.678487511866575,-13.561885212865246,-12.305121081572217
-3.514251346385369,-1.057771962633753,0.009066198405926998,1.5676157468537126,-4.535456422492717,-2.7071378512884565,-4.219369724456574,20.52444498132961,-4.753655234742453,-1.8267925636678646,-3.0033519502489465,-3.4355878110434364,4.52398410785776,0.6800042166700826,0.5850541611582906,0.4818989822511233
0.4155953198640545,10.17867325713416,15.206661522699488,9.746114904834487,4.929687312566623,4.011423375310776,5.446850649165071,31.35187459504589,3.8158398245881817,9.142475475126297,3.2054552517976442,2.511229161713596,20.913818212064083,8.574083874296157,10.832470014018375,9.453785023152935
