Ch 1,Ch 2,Ch 3,Ch 4,Ch 5,Ch 6,Ch 7,Ch 8,Ch 9,Ch 10,Ch 11,Ch 12,Ch 13,Ch 14,Ch 15,Ch 16,Ch 17,Ch 18,Ch 19,Ch 20,Ch 21,Ch 22
2.953938904911155,4.224319719385269,5.276322223805698,2.723061697578576,4.512300418956834,0.4216495511887884,4.7819237831073975,-6.2553853884742505,5.210681027193205,5.532399124401111,3.850908430882861,4.74037142832703,5.62303362568794,4.3805264213291615,4.5080654312172985,4.424704712380426,82.472,-638.791992,-760.304016,4060.0,560.0,1960.0
36711.31093192139,-11456.239940128407,-2477.8270215677376,38481.50105948188,43641.88928041351,35903.577515842975,-6382.148137574741,37092.580200339005,-30378.98398496938,-38557.5786497454,38654.5559357565,31430.76774817668,39014.44900296934,2194.877975064845,-8409.574223742515,-11006.746354049725,81.984001,-638.304016,-761.768005,4060.0,700.0,2100.0
32851.41937225293,-10286.79426392312,-2230.8593757716903,34416.29976331972,39005.6451353086,32099.912878794337,-5754.855140355501,33178.33805307359,-27197.985355683177,-34564.397880487326,34328.508825606084,28243.846116896577,34747.46723291017,1920.268387247693,-7420.277945535766,-9913.792318390007,84.912003,-638.791992,-758.840027,3920.0,560.0,2100.0
-4657.672425989826,1395.020220052133,292.0321311739737,-4915.234407702558,-5615.768383291022,-4604.879330620838,737.1746131162707,-4739.536943993662,3832.514537330219,4791.46683029301,-5336.783237742156,-3793.097513381632,-5221.616997967877,-351.23139082704546,1240.1811417110955,1289.820605429725,102.968002,-615.856018,-781.776001,2940.0,-280.0,1680.0
-32499.45085619391,10125.922264560646,2182.9640681522305,-34073.308137638945,-38646.20278363154,-31792.44095585016,5632.567887988092,-32852.08897535537,26879.48045455929,34109.011015347925,-34274.300059032095,-27803.71194496055,-34573.752908431925,-1959.0120906182324,7457.643421842288,9722.139097008929,100.040001,-614.880005,-782.752014,3220.0,0.0,1540.0
-23574.051260465487,7419.921699815305,1607.473238345454,-24670.293131466733,-27922.74795296939,-22990.092007727715,4180.578126649043,-23781.199583234007,19517.372180477232,24871.518188134927,-24251.110369569586,-20445.945801299546,-24697.227498821685,-1324.412829589837,5156.964975441918,7195.119358666128,100.528,-615.856018,-777.384033,3080.0,-140.0,1680.0
5697.431321048787,-1692.1089215525374,-352.2535091606508,6021.963723078803,6887.848566137383,5648.204977202553,-884.4435348363683,5822.1174795242205,-4683.1360923750135,-5838.136482302066,6628.667196197641,4594.4591548789385,6449.082585551319,446.9951367549921,-1556.8691080609206,-1552.352874385717,102.480003,-613.903992,-779.824036,3360.0,0.0,1540.0
21771.52846827052,-6778.353503021405,-1450.7924620017768,22823.98274567557,25874.24044601903,21290.046643878257,-3772.242696918247,22023.1292660928,-17987.178317662587,-22846.484310679807,22861.90318620852,18677.647484055764,23101.55843049856,1310.232243254482,-4937.294280185924,-6519.401573163568,101.503998,-611.952026,-778.848022,3220.0,140.0,1400.0
13704.6860014496,-4347.816590694523,-938.18104069485,14317.23211041567,16167.526992680878,13321.228685823791,-2477.2212765753147,13799.077670006443,-11342.332390459012,-14520.769824485553,13726.455472680102,12060.445081948032,14127.78181650553,720.1837245806948,-2831.8962704799264,-4259.043341880964,98.576004,-610.976013,-783.23999,3220.0,140.0,1400.0
-2310.060768700479,640.604384408651,122.75862867091804,-2466.9766151743006,-2845.395948421951,-2328.9679068187056,304.5099601599574,-2411.674898092461,1876.575911968972,2293.2486102130724,-2969.7252772320408,-1738.234697498461,-2790.9373588864228,-234.1422157613494,737.3232524956807,552.8403133163466,101.503998,-612.440002,-779.335999,3080.0,-140.0,980.0
-9295.838226981346,2888.548248174613,603.8957755627004,-9742.475983840925,-11024.863715754642,-9078.296889332494,1611.0274200993863,-9424.737457484023,7653.43893172691,9752.670124627832,-9614.343257510838,-8051.104208026866,-9774.443749251634,-554.647803603387,2022.7637956810204,2795.4903830778107,101.503998,-613.903992,-780.312012,3080.0,-280.0,980.0
-6920.629445413485,2211.0330114888834,472.08356153438496,-7217.951866893174,-8128.476689438736,-6700.952713558166,1273.7488529343152,-6952.473978398999,5719.621842271195,7360.941690356878,-6724.911912671171,-6188.833572681574,-7007.837680927154,-339.0743191469459,1333.4033862209124,2189.9526157384703,102.480003,-609.512024,-780.312012,2940.0,-140.0,700.0
-3051.158089372628,1006.6531619448087,232.49427718455183,-3169.1208283555907,-3570.345588410891,-2938.9134642242616,593.7741540827076,-3012.9965374824314,2555.868422732515,3290.6219169831115,-2914.6430718075376,-2741.965636171327,-3057.0173888421564,-121.93798635429724,592.7434801831129,1001.6963944803284,101.992004,-608.048035,-779.335999,2660.0,-280.0,420.0
-114.75323108073265,52.58416518196596,32.723047379782706,-117.64135570898642,-155.82343331760072,-120.4731461898432,30.283200920942186,-78.18325598255294,135.2383081327654,138.7726130886985,-258.57777284212864,-22.62094681908861,-204.51111877087985,-2.5005428377425494,118.05636018439095,33.6716919837114,100.528,-610.976013,-779.335999,2940.0,-140.0,420.0
3787.6817496581098,-1197.742933081385,-250.836983899182,3958.110247613836,4460.357585442449,3672.1159576164496,-683.4580684692974,3809.2541493496224,-3120.144304480052,-4007.04487363094,3741.657170781717,3361.8390677200127,3875.865300357368,199.68524851870288,-748.7289088655934,-1180.0545758624846,100.528,-610.0,-784.216003,2800.0,-140.0,700.0
6779.364881509448,-2143.4765967115263,-473.8628689621679,7092.411982915666,8037.48244183425,6606.899425658396,-1209.2348688240031,6800.37305428643,-5630.385752023573,-7160.63166179617,7033.07959323941,5848.020318505913,7140.848095920751,378.33917718368593,-1522.7212312699053,-2070.9120965884404,100.040001,-610.488037,-784.216003,2520.0,-140.0,700.0
4385.878409499517,-1396.4775200222998,-318.927318443618,4583.31978384266,5204.164579472847,4278.624562633643,-789.3955484118976,4390.047278920796,-3662.412429355529,-4646.870086865383,4586.602570084235,3760.694834378084,4639.093485335641,238.82793584418485,-1016.4510868321006,-1343.7151198876654,101.992004,-613.903992,-785.679993,1820.0,-420.0,700.0
-2451.330920398367,749.471291767316,153.28339210279125,-2579.566985628965,-2923.42384389302,-2399.228305755789,410.7710733982756,-2485.1947797065955,2010.465574969684,2547.996360635563,-2624.4846894196166,-2084.490408285949,-2636.807348190715,-162.888435199817,566.2896640896171,715.7359535077965,101.992004,-612.927979,-785.192017,1260.0,-840.0,700.0
-6848.782263246638,2148.699889720169,468.2595117221944,-7172.830393550002,-8132.116207792926,-6683.571466369616,1203.4551790036537,-6894.493129833689,5674.028566322608,7208.184948400972,-7165.844674266379,-5884.6535232425695,-7253.091318643037,-399.6693156392266,1553.4719804576537,2068.4246430763965,101.015999,-613.903992,-782.752014,980.0,-1260.0,840.0
